@relation amp_5_EMGP—handshaking-n

@attribute time-index numeric
@attribute ch1 numeric
@attribute ch2 numeric
@attribute ch3 numeric
@attribute ch4 numeric
@attribute ch5 numeric
@attribute ch6 numeric
@attribute ch7 numeric
@attribute ch8 numeric

@data
4346,-1,-13,-1,-36,44,-98,147,39
4347,11,-5,4,-22,37,-1,141,30
4348,34,23,17,-20,44,8,146,37
4349,39,41,18,-6,43,94,142,7
4350,16,27,-6,-15,35,107,142,14
4351,15,1,-4,-4,26,58,130,12
4352,14,12,0,-6,20,91,124,27
4353,-2,18,-26,-25,16,131,120,26
4354,-29,5,-30,-39,32,219,160,21
4355,-26,5,?,-30,19,245,156,27
4356,-17,17,-17,-15,12,258,156,37
4357,-54,-2,-36,-16,1,248,169,?
4358,-66,-12,-26,-34,?,149,179,18
4359,-48,-1,-27,-51,-7,-35,170,?
4360,-36,16,-22,-5,-21,-106,170,0
4361,-6,1,-30,14,-41,-210,166,8
4362,37,-20,-9,-14,-37,-327,140,5
4363,-21,-11,-6,-12,-30,-171,172,-33
4364,-36,10,3,-23,-31,-289,150,-9
4365,-42,20,14,-11,-24,-466,142,-17
4366,-54,8,-19,2,-22,-226,124,-18
4367,-15,12,-3,-21,-33,-19,136,-15
4368,-14,2,-14,-16,-34,65,154,?
4369,32,-39,1,-6,-47,93,137,-27
4370,4,-5,16,18,-52,107,140,-11
4371,13,23,-11,11,-61,?,139,-29
4372,19,9,6,-23,-72,178,134,-6
4373,7,10,-3,-6,?,95,94,-20
4374,2,-3,-17,3,-44,140,86,-59
4375,-27,18,-34,2,-59,155,98,-36
4376,6,17,-24,-5,-56,115,58,-29
4377,3,3,-16,-29,-43,85,50,-15
4378,-1,18,-32,-26,-46,-96,62,17
4379,-2,17,-7,-12,-23,-185,39,39
4380,13,25,-13,?,-4,2,?,16
4381,?,-5,-26,-4,1,66,32,-7
4382,19,6,-24,-18,-11,-16,27,-7
4383,-9,32,-18,-31,-9,-37,9,2
4384,-14,0,-27,-20,-3,-117,1,40
4385,-13,21,-13,-5,-4,-4,37,?
4386,-41,19,-15,-16,30,143,?,12
4387,?,39,-2,0,36,102,-4,27
4388,-31,35,14,4,32,185,18,21
4389,-20,12,-12,-11,45,221,16,21
4390,-8,6,3,2,39,202,-3,1
4391,-31,10,-24,-8,22,203,19,-5
4392,-17,37,-25,-23,31,25,0,8
4393,-28,-11,2,-26,76,-107,9,-12
4394,-5,-4,-12,-22,83,-146,-9,3
4395,-6,-14,?,-9,74,-267,0,8
4396,-25,-36,-8,-32,72,-391,2,-23
4397,-11,-1,8,?,82,-77,-35,-8
4398,11,7,9,-23,92,80,-6,1
4399,5,6,9,-18,104,17,-4,12
4400,2,16,24,-5,112,132,-15,12
4401,8,10,12,20,106,36,-54,13
4402,0,29,20,-2,85,55,-35,?
4403,-4,16,23,-19,86,17,-37,24
4404,-8,11,1,-13,85,-51,-60,24
4405,-18,17,20,2,74,-5,-54,15
4406,-21,?,13,22,83,57,-61,16
4407,4,-20,-26,-2,79,89,-60,17
4408,56,-65,-5,8,74,65,-74,19
4409,49,-54,-10,-20,111,80,-36,15
4410,6,-29,-6,-23,101,40,-65,8
4411,-41,-40,-3,7,94,80,-83,-19
4412,-120,7,-17,-2,98,71,-83,9
4413,-85,8,-13,-10,65,92,-84,18
4414,-24,12,?,-13,88,156,-54,10
4415,-28,?,2,-21,86,172,-76,12
4416,-24,44,2,-2,51,131,-100,2
4417,-49,34,7,1,36,122,-98,5
4418,-105,20,28,-23,28,185,-97,-3
4419,-82,36,15,-19,26,122,-89,29
4420,-19,?,3,-18,28,74,-62,39
4421,-11,-7,12,-31,32,32,-77,54
4422,13,-20,36,-39,12,20,-56,46
4423,139,-59,20,-4,15,-73,-34,34
4424,281,-38,12,-3,9,-144,-52,42
4425,215,16,4,-34,-3,-102,-36,51
4426,88,3,5,-35,-12,?,-51,74
4427,-21,23,16,-41,-2,16,-42,43
4428,?,11,-1,-59,1,11,-11,58
4429,-230,0,7,?,-17,-10,-30,54
4430,-216,-16,-17,-26,-10,-4,-14,?
4431,-187,8,-33,-44,-31,17,1,43
4432,-142,40,-21,-45,-36,63,-3,?
4433,-105,2,-11,-47,-26,8,29,76
4434,-13,-16,-9,-50,-37,10,9,53
4435,65,-24,17,-38,-44,10,-5,29
4436,134,-25,8,-11,-71,35,32,33
4437,123,10,-17,-23,-81,45,24,10
4438,104,-14,-22,-33,-49,23,28,2
4439,139,-31,-28,-14,-71,23,10,8
4440,175,-28,-11,-19,-61,-14,9,23
4441,175,-37,-12,-10,-41,2,18,23
4442,144,-36,-12,-19,-50,6,-8,4
4443,70,-34,-21,-20,-17,-10,12,2
4444,-108,-62,-20,-8,-30,0,18,?
4445,-183,-73,-36,4,-18,6,?,0
4446,-255,-32,?,12,-12,26,-11,-35
4447,-348,3,-20,1,-5,23,-8,-11
4448,-201,67,-10,4,13,-17,-3,8
4449,?,120,-18,8,23,-15,-7,?
4450,55,148,-16,2,45,23,-9,-11
4451,86,126,6,20,58,7,5,-4
4452,-53,74,-15,25,?,?,32,17
4453,-156,57,10,9,75,22,19,12
4454,-159,66,-5,11,79,62,5,3
4455,-17,64,-34,-8,65,101,12,19
4456,106,28,-26,8,64,73,7,31
4457,122,71,-13,0,63,70,-4,16
4458,88,84,9,-12,61,?,-3,6
4459,53,14,-17,-12,42,2,-2,20
4460,-18,-10,-20,-18,30,28,-39,13
4461,?,-34,23,3,16,?,-18,19
4462,72,-50,23,-8,41,168,-20,37
4463,79,-37,0,-5,65,3,-33,34
4464,20,-15,3,-17,32,-68,-19,?
4465,-24,-44,9,4,39,-71,-12,20
4466,-43,-23,-20,2,22,37,-12,27
4467,-68,-10,7,-24,13,309,-17,39
4468,-74,-34,-7,1,39,233,2,53
4469,12,13,?,5,43,129,23,43
4470,36,13,-14,-10,23,193,31,6
4471,3,25,-34,?,32,39,6,36
4472,5,40,-13,-30,31,-200,9,45
4473,-69,10,-18,-40,18,-506,2,14
4474,-74,-10,-11,-11,25,-685,-21,10
4475,-16,-31,-13,-17,-2,-327,-20,12
4476,1,?,-16,-33,12,-51,-26,23
4477,20,-26,5,-44,22,9,-6,31
4478,32,-27,1,-33,37,107,1,39
4479,?,-20,15,-21,49,122,16,34
4480,82,-20,-10,-17,44,229,-15,51
4481,180,-31,?,-21,43,198,1,?
4482,161,-75,9,-18,52,195,26,11
4483,139,-66,-6,-11,60,249,-14,50
4484,171,-4,-9,-29,20,189,-15,45
4485,147,-4,6,-50,37,71,?,25
4486,165,-37,1,-32,49,-96,0,42
4487,224,-38,-20,-31,46,0,5,33
4488,295,-4,-23,-25,35,189,5,23
4489,187,13,-38,-17,19,152,-6,44
4490,-88,36,-20,-16,23,150,-10,34
4491,-227,45,-14,-22,18,163,6,36
4492,-421,59,-34,-5,25,117,-11,31
4493,-485,67,-28,12,4,89,7,10
4494,-396,21,-27,-24,-20,-43,25,24
4495,-320,9,-21,-10,?,-24,0,18
4496,-156,?,-20,-15,-55,98,31,16
4497,-106,2,-32,-25,-48,79,12,4
4498,-37,?,-36,-8,-41,86,10,18
4499,12,-1,-37,-8,-49,77,59,21
4500,?,-4,-11,-17,-33,62,43,19
4501,70,2,-11,-6,-41,79,44,19
4502,97,-26,-22,-5,-44,70,35,21
4503,176,-33,-13,?,-45,114,37,62
4504,120,-43,-17,-16,?,158,38,41
4505,82,-55,-8,-25,-5,156,42,13
4506,18,-20,-25,-20,-24,149,66,36
4507,166,-11,1,-23,1,97,62,55
4508,329,-3,16,3,16,-59,48,47
4509,277,15,?,4,4,-110,34,35
4510,260,-4,28,7,12,-45,54,44
4511,208,-11,0,6,1,-199,67,40
4512,95,-2,6,2,16,-188,63,35
4513,-62,11,14,-6,27,50,80,26
4514,-319,5,4,-17,44,8,84,37
4515,-531,30,17,-6,45,-33,70,43
4516,-649,38,7,-21,44,-39,100,31
4517,-612,35,29,-11,62,-24,102,35
4518,?,63,20,-5,66,-15,77,37
4519,-382,74,-4,-8,52,-37,98,53
4520,-143,99,-18,-4,51,6,86,29
4521,149,95,-9,-5,80,-6,103,39
4522,369,87,?,12,?,84,100,58
4523,351,78,6,16,53,?,95,43
4524,361,64,?,15,71,73,118,15
4525,433,?,16,-16,67,102,?,17
4526,?,-37,2,-9,53,16,83,29
4527,110,-30,12,-10,43,0,76,16
4528,-28,-33,17,-12,22,-92,78,10
4529,-136,-40,11,-18,40,-146,81,21
4530,-193,-42,-3,-41,48,-117,72,21
4531,-309,?,-6,-24,48,1,62,-8
4532,-383,-35,-4,-27,53,117,82,14
4533,-388,-39,-13,-9,40,71,47,-11
4534,-258,?,-10,-10,5,40,78,-8
4535,?,-66,-9,-19,38,56,61,12
4536,188,-47,-9,-28,32,23,26,3
4537,635,-60,-14,-37,-7,-13,41,3
4538,593,-47,-20,-12,24,-26,54,-8
4539,313,?,8,-33,29,-32,66,-23
4540,74,-26,-3,-34,15,47,43,?
4541,-187,?,-3,-35,-9,168,47,-6
4542,-298,33,0,-17,12,245,13,-5
4543,-337,75,-1,?,15,219,13,6
4544,-488,76,3,-13,27,140,26,-13
4545,-441,52,-7,18,36,30,17,6
4546,-342,60,16,2,47,-219,19,?
4547,-298,?,4,-17,64,-362,23,18
4548,-171,11,16,-13,30,-198,15,33
4549,-132,28,1,-2,62,38,5,43
4550,-83,71,-12,6,23,49,42,32
4551,-40,66,18,?,24,61,38,37
4552,-15,44,4,-23,44,79,48,10
4553,93,29,14,3,4,92,44,?
4554,200,4,-17,-16,2,89,31,20
4555,334,5,-24,-22,3,-14,21,1
4556,?,-2,?,-31,42,?,-3,?
4557,406,-21,-30,-44,64,95,-4,5
4558,459,-26,-17,-33,67,-33,?,-3
4559,266,?,-32,-53,67,-183,-16,-33
4560,-6,-76,-18,-32,76,-482,?,-14
4561,118,-80,-37,-36,76,-416,-6,-24
4562,117,-44,-23,-50,47,44,10,-21
4563,361,-39,-25,-36,48,19,33,6
4564,?,-28,-20,-45,53,57,46,-14
4565,559,-41,?,-26,31,?,50,14
4566,442,-37,0,-41,48,87,49,13
4567,204,1,-9,-22,60,139,49,22
4568,-63,17,-15,-14,63,78,?,34
4569,?,16,-13,-16,60,124,75,33
4570,-492,18,0,-12,44,107,56,23
4571,-671,?,-6,-12,28,93,50,-1
4572,-605,26,-12,4,40,49,53,-7
4573,?,10,16,-25,45,61,52,18
4574,104,27,?,-16,33,71,50,26
4575,-119,44,7,-13,18,76,42,-4
4576,-227,23,-3,-19,1,162,54,10
4577,-323,47,12,-19,0,163,45,10
4578,-453,28,18,-13,4,156,78,-3
4579,-384,-16,3,?,32,119,89,24
4580,-404,-23,?,-5,17,61,59,25
4581,-278,-17,5,?,-14,-40,54,16
4582,-295,-23,-3,5,-26,-170,82,?
4583,-146,-24,-24,1,-11,-137,92,13
4584,0,14,-22,-4,-17,?,62,20
4585,7,?,-14,14,-26,70,64,4
4586,?,-14,-7,18,?,62,54,-2
4587,249,34,?,20,-8,71,49,10
4588,310,67,-6,26,-18,38,24,-1
4589,211,?,?,10,-28,44,37,25
4590,180,24,-18,4,-1,19,52,3
4591,?,27,5,-6,?,44,37,-1
4592,-20,28,5,-3,22,68,50,-3
4593,-88,1,-5,3,17,?,41,-9
4594,-216,16,-6,-1,-16,-61,39,?
4595,-256,-1,6,14,12,-91,15,-3
4596,-244,-22,20,7,19,32,25,-13
4597,-4,-46,-12,-10,23,148,8,-4
4598,224,-63,-17,-7,15,?,19,20
4599,255,-35,-24,-4,?,93,4,7
4600,294,-47,-10,11,?,180,6,13
4601,385,-28,7,-11,16,136,30,-7
4602,399,-13,3,-26,6,-76,6,3
4603,485,-13,-9,-13,-14,-102,16,1
4604,473,37,-17,0,-1,-236,4,-7
4605,385,51,-4,-4,9,-334,0,-11
4606,309,65,-7,-18,13,-157,-6,-30
4607,172,48,?,-19,36,-144,8,?
4608,61,6,-8,-20,22,-68,6,-22
4609,32,7,-26,-9,23,85,-2,0
4610,95,1,1,-4,6,34,10,8
4611,90,-10,14,-6,20,118,4,-3
4612,-74,?,0,-16,46,192,13,14
4613,-143,-28,3,-22,25,169,8,1
4614,-149,-20,-8,-37,13,177,4,14
4615,47,-37,-8,-28,30,177,-9,23
4616,346,-36,-10,-21,5,195,-13,22
4617,200,0,5,-8,?,31,-24,21
4618,16,-26,10,-5,-14,9,-17,2
4619,-34,-34,-19,-7,-26,75,-33,15
4620,23,-17,-14,2,-20,-179,-37,12
4621,100,16,-8,-25,-34,-293,-25,9
4622,-126,-23,-31,-14,-11,-187,-47,7
4623,?,-16,-17,-15,15,-119,-21,-2
4624,-116,-3,?,-25,-4,-11,-19,3
4625,-274,-25,-3,-26,15,81,?,-6
4626,-61,-20,-10,-25,6,86,-3,-10
4627,-110,-27,-18,-34,6,52,3,3
4628,-241,-16,-7,-43,19,75,-19,13
4629,-467,?,-44,-39,7,92,-32,3
4630,-692,45,-54,-39,5,73,-39,3
4631,-936,-30,-19,-22,14,58,-65,17
4632,-1110,-28,-18,-30,24,82,-60,14
4633,-935,57,6,6,24,89,-67,31
4634,-698,184,?,-2,35,73,-73,27
4635,-651,237,12,-20,30,65,-71,41
4636,-600,191,23,-14,35,93,-49,48
4637,-318,184,17,-30,39,138,-40,15
4638,52,136,25,-14,20,132,-22,5
4639,603,94,17,-11,42,155,-3,13
4640,785,?,9,-2,?,114,21,?
4641,697,25,3,4,60,75,27,21
4642,499,10,11,4,75,98,21,37
4643,126,-55,7,10,60,17,34,25
4644,86,-47,22,?,85,-159,30,23
4645,82,-78,22,12,110,-65,50,30
4646,141,-83,-9,-11,97,?,42,17
4647,139,-66,-40,-38,91,?,31,13
4648,145,-79,-73,-18,114,-7,28,3
4649,?,-47,-64,?,98,107,24,23
4650,121,-27,?,-15,74,-63,16,14
4651,65,-12,-55,-5,91,-299,-15,-25
4652,-146,-7,-22,-22,94,-245,-5,-8
4653,-221,-21,-1,-11,68,38,?,4
4654,?,-23,19,1,70,-9,?,2
4655,-294,-34,36,-21,60,31,33,1
4656,-221,-29,55,-27,54,50,39,?
4657,-27,-59,57,?,56,55,28,9
4658,72,-85,54,-35,45,124,20,9
4659,315,-87,28,4,33,107,55,33
4660,285,-68,3,4,4,136,45,36
4661,262,8,1,-15,-5,76,42,25
4662,294,22,12,-34,3,41,71,18
4663,202,41,-1,-14,-7,91,67,16
4664,134,?,-3,-5,11,89,76,37
4665,25,25,-4,?,25,61,71,3
4666,198,16,0,5,37,137,68,-33
4667,142,-35,2,0,35,201,77,-2
4668,174,-7,-15,4,?,170,67,31
4669,147,49,?,-16,66,183,42,9
4670,-28,59,-20,-9,33,?,42,16
4671,159,35,-3,-17,43,-286,58,19
4672,465,-10,4,-22,48,0,41,23
4673,553,1,-6,2,44,22,29,31
4674,172,16,-28,-1,47,-182,45,34
4675,147,7,-26,2,52,-59,39,35
4676,79,26,-16,3,54,-173,45,54
4677,-60,28,-22,-12,65,?,?,70
4678,-81,15,-7,-12,80,0,61,56
4679,-311,20,-14,-17,37,21,50,59
4680,?,22,-24,-24,66,85,45,46
4681,-188,-1,4,-19,64,65,59,50
4682,-105,-64,-7,-39,32,103,52,60
4683,-90,-56,-6,-1,69,?,?,44
4684,43,-1,-6,-6,53,152,47,53
4685,149,34,-18,-28,41,134,60,77
4686,130,59,-9,4,58,?,85,85
4687,200,?,-12,-20,?,?,73,69
4688,164,30,-8,-9,65,0,76,72
4689,-40,5,-21,-23,82,-16,61,56
4690,-318,58,-24,-15,86,-16,52,53
4691,-485,45,-25,-11,91,66,70,69
4692,-517,-14,-28,-28,67,119,60,?
4693,-584,-88,-10,-7,31,147,47,56
4694,-612,-81,-13,-34,20,113,33,35
4695,-392,-37,-16,-34,19,45,30,41
4696,-295,?,-12,-14,35,-68,29,42
4697,-315,-23,-22,-36,1,-94,12,4
4698,-165,?,-17,-36,3,?,5,20
4699,122,19,10,-26,7,65,23,11
4700,177,7,-1,-48,-13,?,37,?
4701,?,6,-9,-44,-4,?,?,-20
4702,187,22,-12,-41,-14,?,11,-22
4703,262,64,-8,-41,-29,26,15,-10
4704,346,122,4,-45,?,-5,17,?
4705,214,77,-26,-17,-53,-147,-7,-15
4706,186,106,-37,-29,-61,-407,-11,-27
4707,40,30,-22,-34,-60,-466,-6,6
4708,-146,-15,-9,10,-17,?,-15,36
4709,32,3,-18,-28,-26,-141,-12,25
4710,342,-7,-32,-19,-29,-11,5,13
4711,342,5,-34,-19,-35,119,12,22
4712,68,-21,-15,-47,?,185,16,45
4713,-27,12,-4,-36,-39,162,15,32
4714,-233,?,-6,?,-60,246,-3,47
4715,-352,-3,-10,-49,-77,166,5,24
4716,-155,1,-6,-62,-90,81,37,43
4717,-136,-21,-11,?,-81,138,9,?
4718,-216,-23,-22,-39,-78,208,15,51
4719,-68,-13,-16,-45,-44,-24,46,48
4720,28,-66,-8,-29,-18,-246,27,28
4721,-16,-96,13,?,-56,-110,?,28
4722,-24,?,23,10,-41,-188,?,15
4723,-25,-119,14,8,-45,-148,?,11
4724,59,-53,11,2,-27,189,22,?
4725,135,-52,15,3,-6,195,?,10
4726,80,-20,23,6,6,192,8,-9
4727,70,17,17,19,47,165,7,-7
4728,4,?,1,0,27,50,-1,-25
4729,-87,11,23,7,7,65,-22,-17
4730,-221,9,9,24,-2,-141,-13,-25
4731,-498,34,-13,1,-11,-286,-16,?
4732,?,49,-18,-2,6,-24,-37,-21
4733,-387,75,-30,38,-19,81,-59,-39
4734,-272,90,-2,34,-37,42,-23,-8
4735,126,80,-13,9,-20,98,-43,24
4736,301,22,-5,-6,-28,58,-43,43
4737,269,-12,-7,-9,-34,95,-27,33
4738,260,30,-4,6,-38,99,-56,6
4739,234,57,3,?,-41,82,-67,15
4740,99,12,-11,-1,-20,69,-67,6
4741,72,23,12,4,15,88,-36,10
4742,112,34,10,-5,-4,97,-27,32
4743,27,?,6,-8,-7,?,-40,22
4744,-27,-6,?,-16,1,34,-35,28
4745,-113,-35,-4,-10,-3,57,-62,18
4746,-258,-52,-6,-23,12,77,-77,25
4747,-220,-45,-12,-21,-8,69,-69,24
4748,?,-10,5,-14,8,24,-66,21
4749,?,38,10,5,24,-33,-40,29
4750,168,94,0,2,-22,-45,-39,15
4751,210,63,5,8,-23,-137,-51,42
4752,248,58,-11,22,-19,?,-55,28
4753,285,59,13,-11,-22,-11,-25,43
4754,200,57,44,-3,-19,5,-26,32
4755,17,63,18,4,-29,86,-31,25
4756,-17,22,7,-30,-38,42,-13,21
4757,-113,21,-13,-28,-25,56,-24,3
4758,-215,0,-9,-19,-14,27,-17,0
4759,-233,-10,-8,-19,-4,47,-20,-21
4760,-230,-42,-14,-17,10,24,2,-6
4761,-126,-97,-9,-37,-12,7,7,12
4762,-104,-107,-24,-12,-18,78,19,-7
4763,-37,-146,-29,-30,-31,103,6,-31
4764,102,-139,-18,-9,-27,112,-4,-34
4765,319,-114,-24,-2,-9,78,47,-34
4766,502,-68,-6,-41,-8,38,41,-13
4767,508,62,0,-17,9,44,59,-31
4768,369,150,-5,-21,9,-49,?,-31
4769,224,184,7,7,27,-187,67,-30
4770,134,196,12,0,40,-154,84,-60
4771,93,152,5,-5,39,-107,63,-23
4772,12,99,2,-9,58,?,84,-30
4773,-61,78,-3,-21,67,41,66,-13
4774,-46,?,-21,-27,?,37,46,17
4775,-229,-36,-11,-19,72,105,28,-24
4776,-246,-36,0,-37,?,95,?,-21
4777,-321,-14,?,-39,65,94,14,-26
4778,-540,-26,8,0,73,8,8,-26
4779,-531,-97,-21,-19,109,69,20,-21
4780,-566,-97,-53,?,112,58,17,-14
4781,-583,-62,-46,-14,90,37,50,10
4782,-518,-34,-43,-22,?,46,44,-3
4783,-254,-79,-28,-29,139,24,58,-7
4784,90,-151,-24,-22,155,45,77,5
4785,328,-162,0,-21,177,21,69,-5
4786,631,-136,15,-30,167,50,90,22
4787,838,4,-1,-9,180,61,76,34
4788,929,113,8,-15,164,67,83,12
4789,1000,130,1,-15,143,75,81,?
4790,895,119,3,-11,140,38,55,19
4791,567,78,-5,-17,148,1,80,26
4792,177,43,?,4,142,8,74,37
4793,-136,34,2,-8,97,76,85,68
4794,-260,59,-2,14,100,?,124,73
4795,-497,?,6,-10,94,-22,123,45
4796,-804,19,?,-18,101,-30,?,63
4797,-779,-12,-15,-6,106,?,134,41
4798,-758,-44,-21,-35,106,40,149,58
4799,-701,-88,-48,-36,106,41,124,53
4800,-482,-71,-29,-18,89,25,132,53
4801,-285,-35,-5,-7,89,-7,156,64
4802,-136,-10,-5,-17,74,27,119,50
4803,-45,-3,3,10,82,101,?,71
4804,48,-6,-2,-3,83,115,87,66
4805,11,-34,6,-25,74,147,92,39
4806,-61,-96,?,?,70,124,69,-10
4807,25,-64,21,8,85,69,49,8
4808,224,29,24,-16,54,-135,49,26
4809,395,108,8,-19,27,?,48,12
4810,473,127,3,-13,37,-112,47,29
4811,524,50,-4,-8,?,29,72,16
4812,473,-3,12,24,61,77,66,11
4813,296,-86,-14,-9,21,128,72,17
4814,112,-117,-1,14,36,216,71,14
4815,-45,-81,8,23,60,286,81,12
4816,-260,?,-24,-9,51,260,71,6
4817,-512,78,-26,12,49,167,82,10
4818,-792,162,-36,-17,29,9,79,8
4819,-714,?,11,-29,15,-183,54,25
4820,-467,125,4,-28,16,-303,81,36
4821,-286,68,-33,-29,35,-263,85,24
4822,34,-27,?,-21,21,-173,91,43
4823,?,-167,?,-24,?,-251,105,35
4824,?,-232,-8,-30,-2,-228,101,48
4825,980,-244,0,-37,23,-173,79,59
4826,1173,-253,-10,-34,17,-42,107,77
4827,1280,-222,-8,-22,-20,110,?,81
4828,1181,-91,-19,-25,-11,87,50,55
4829,908,160,-12,-18,-18,119,46,49
4830,541,371,-11,-17,-4,81,76,39
4831,203,441,-40,-24,-41,111,?,51
4832,-284,382,-25,-23,-46,54,65,59
4833,-605,294,-14,-12,-41,67,61,73
4834,-779,162,-12,-2,-63,?,69,41
4835,-803,38,-29,-18,-45,147,74,?
4836,-719,-23,-27,20,-60,183,46,51
4837,-683,-97,10,-9,-45,179,43,53
4838,-547,-144,16,-22,-58,99,45,49
4839,-527,-138,-1,20,-75,53,40,43
4840,-550,-138,-28,20,-60,1,39,29
4841,-510,-154,-42,8,-44,-179,69,20
4842,-327,-174,-17,-19,?,-206,50,37
4843,-228,-92,6,-22,-44,43,33,25
4844,-320,-18,12,-24,-43,34,63,35
4845,-348,10,1,-32,-37,18,48,37
4846,-201,72,4,-42,-17,30,29,6
4847,1,65,1,-24,-35,37,9,-8
4848,141,66,-22,-41,-24,65,-1,-5
4849,171,35,1,-21,-14,40,-32,-17
4850,30,-27,15,-22,-7,67,-53,-23
4851,13,-73,-5,-33,-18,39,-53,13
4852,168,-31,-10,?,-4,49,-54,?
4853,134,25,13,-24,5,45,-55,9
4854,-50,-31,3,-9,5,27,-47,-10
4855,-192,-118,-29,-27,12,32,-44,-3
4856,?,-87,-29,-9,18,22,-28,?
4857,-270,13,-21,-32,16,24,-11,13
4858,-262,59,-53,-14,-13,22,-13,1
4859,-106,33,-31,-3,10,10,-23,25
4860,8,-7,3,-31,?,14,-39,27
4861,250,-52,-13,-2,34,61,-47,30
4862,493,-73,-29,-18,60,56,-26,58
4863,625,-16,-13,-26,40,-11,-42,39
4864,733,12,5,-9,29,-11,-48,35
4865,674,?,-12,7,52,8,-20,25
4866,574,?,-7,16,49,5,-37,23
4867,524,119,9,-7,?,6,-31,20
4868,214,180,12,8,65,24,-7,17
4869,-151,87,10,10,84,33,4,31
4870,-376,75,-15,-8,83,19,55,21
4871,-598,71,23,-10,65,27,28,39
4872,-807,22,17,-15,73,23,1,45
4873,-860,55,-16,4,43,54,27,?
4874,-612,38,28,0,74,56,4,13
4875,-323,3,4,-3,79,50,34,31
4876,86,-28,17,-11,60,?,36,21
4877,537,-102,35,-19,64,32,41,24
4878,?,-95,18,-13,49,30,56,-3
4879,929,-97,11,-42,96,2,32,4
4880,955,-100,-12,-18,66,-13,44,17
4881,985,-65,-17,-3,53,-58,22,15
4882,920,-18,-14,-1,?,-23,41,9
4883,733,74,-7,2,52,22,42,-6
4884,458,124,-11,-5,42,37,46,?
4885,171,181,5,4,28,31,44,21
4886,-285,195,-14,-21,33,40,37,39
4887,-649,87,-32,-25,-8,43,61,11
4888,-779,69,7,-25,-7,52,37,11
4889,-846,16,-20,-3,-27,162,34,24
4890,-843,-33,-10,-19,-41,337,45,9
4891,-734,17,-14,-14,-34,428,25,13
4892,-588,13,-16,-4,-29,431,15,22
4893,-461,4,-17,-30,-31,334,64,13
4894,-327,-33,-40,-8,-29,58,52,6
4895,-284,-34,-26,-25,-15,-483,12,8
4896,-266,-26,-12,-22,-25,-966,14,-8
4897,-241,-25,-10,-7,-46,-578,46,-10
4898,-215,10,-28,-48,-41,-308,34,-14
4899,?,-24,?,-34,-41,-354,9,?
4900,-224,-20,-20,-17,-46,58,41,3
4901,-178,-39,-3,-49,?,33,18,-6
4902,?,-71,1,-52,-34,49,13,-22
4903,-32,-53,-4,-50,-12,124,7,-24
4904,11,-87,-7,-11,6,65,2,-5
4905,86,-112,-18,-12,16,134,6,-9
4906,139,-93,-13,-28,11,107,13,-13
4907,204,-14,-21,8,-5,128,32,-5
4908,200,85,-9,22,-5,?,42,-22
4909,139,146,-9,-9,-2,175,28,-12
4910,85,147,-13,-11,12,179,16,-37
4911,35,119,-15,31,4,161,31,-31
4912,25,?,10,13,18,233,0,-31
4913,65,-4,3,15,12,260,39,-39
4914,144,-57,?,17,8,197,52,-18
4915,245,-36,-3,-26,11,20,40,-29
4916,365,21,-1,-33,-2,-159,45,-27
4917,433,52,2,-32,19,-166,23,-30
4918,416,43,5,-32,27,-100,39,-39
4919,309,12,-3,-20,41,-138,42,-39
4920,215,8,0,-24,49,58,1,-26
4921,164,9,2,?,52,107,-14,-22
4922,-18,37,-15,-8,45,?,12,-35
4923,-238,33,12,-17,33,83,13,-27
4924,-485,22,12,-5,33,49,2,-12
4925,-547,21,-32,-16,51,89,-1,3
4926,-479,?,-26,-26,51,65,-12,1
4927,-445,-28,3,-2,39,106,-33,7
4928,-365,-42,7,-4,58,80,-59,9
4929,-239,-67,-16,0,60,80,-48,12
4930,-61,-81,-12,-25,61,107,-74,23
4931,39,-102,-10,-16,55,72,-75,35
4932,211,-85,-21,-10,35,67,-96,23
4933,395,-50,0,-4,47,62,-114,7
4934,465,-14,7,14,36,57,-89,22
4935,408,-10,6,-8,25,39,-109,3
4936,408,30,9,4,26,40,-123,-14
4937,333,38,-6,-4,44,25,-122,27
4938,126,2,2,-17,30,40,-113,22
4939,-4,59,31,-28,26,34,-119,20
4940,-182,66,15,-33,40,49,-96,46
4941,-293,18,5,-18,22,62,-110,46
4942,?,-4,24,-37,18,42,-114,17
4943,-254,12,-28,-47,23,53,-109,32
4944,-128,4,-17,-33,37,?,-133,53
4945,-85,-28,-31,-23,23,16,-125,36
4946,37,-27,-45,-8,7,25,-109,31
4947,85,-14,-27,?,-7,?,-109,50
4948,126,-3,-86,-17,-18,9,-135,59
4949,214,40,-13,-17,5,20,-143,85
4950,260,80,1,-39,-1,42,-140,79
4951,230,83,-17,-21,3,24,-153,?
4952,123,34,45,-22,0,34,-142,69
4953,?,2,51,-26,-9,12,-113,61
4954,-234,23,41,-18,9,-3,-114,64
4955,-339,50,28,-14,4,16,-88,66
4956,-392,29,15,-12,2,15,-82,53
4957,-320,-20,12,-4,12,16,-76,55
4958,-228,-72,20,11,26,8,-17,59
4959,-140,-68,1,4,21,0,-44,48
4960,?,-72,0,2,42,15,-45,76
4961,-64,-101,12,-17,48,?,?,74
4962,112,-33,-9,-28,28,5,?,?
4963,269,-7,-6,-12,35,23,-22,49
4964,277,6,17,?,40,24,12,54
4965,277,17,24,14,45,57,50,?
