@relation amp_5_EMGP—slapping-a

@attribute time-index numeric
@attribute ch1 numeric
@attribute ch2 numeric
@attribute ch3 numeric
@attribute ch4 numeric
@attribute ch5 numeric
@attribute ch6 numeric
@attribute ch7 numeric
@attribute ch8 numeric

@data
5747,-714,78,-118,-46,-2205,-128,2086,-670
5748,-618,28,-107,-17,-2546,-161,1734,-692
5749,-481,-27,?,-68,-2740,-153,1149,-740
5750,-352,-60,?,-135,-3018,-109,773,-744
5751,-288,?,77,-141,-3600,-120,337,-648
5752,?,-141,142,-83,-3919,-58,25,-429
5753,-88,-143,130,64,-3706,-37,-24,-214
5754,-67,-130,127,61,-3573,15,12,-27
5755,-6,-142,129,6,-3665,42,-30,16
5756,-3,-171,161,53,-3718,-41,-42,139
5757,47,-181,188,43,-3131,13,-18,194
5758,121,-202,93,37,-3185,168,-71,167
5759,117,-136,55,77,?,237,-31,238
5760,105,-117,-12,85,-2387,141,-108,149
5761,?,-46,-94,55,-1919,79,?,62
5762,14,33,-87,2,-1658,56,-147,0
5763,42,75,-127,-15,-1528,-228,954,-31
5764,2,152,-145,4,?,-615,1864,22
5765,-9,184,-178,24,-647,-659,2118,-13
5766,-30,168,-184,44,35,-552,1864,-8
5767,-97,103,-151,67,30,-271,2164,40
5768,-133,?,-129,104,-52,57,2322,73
5769,-105,138,-24,129,91,111,1965,100
5770,14,74,93,121,166,142,1925,79
5771,59,72,128,125,79,7,2124,139
5772,131,45,46,73,-720,-28,1904,225
5773,245,-12,-47,-18,-1245,?,1353,210
5774,294,-87,-138,-25,-191,-98,1139,128
5775,232,-120,-129,-78,?,-131,1243,182
5776,211,-188,-82,-131,953,-114,2049,266
5777,211,-174,28,-130,871,274,2711,239
5778,110,-164,152,-146,1097,433,3103,239
5779,129,-167,144,-101,1140,311,2711,242
5780,172,-228,223,-62,1144,-14,2321,421
5781,130,-318,237,-41,1466,-153,3205,?
5782,43,-244,120,-30,1344,-501,?,783
5783,-18,-192,31,-44,1180,-589,4000,922
5784,-104,-126,-136,-42,1775,61,3852,747
5785,-382,22,-252,?,?,233,3738,304
5786,-527,172,-389,-49,1537,146,3852,131
5787,-453,253,-579,-102,1474,-98,4000,42
5788,-349,378,-568,-57,1328,-43,4000,-154
5789,-177,460,-551,7,1156,-204,4000,39
5790,-81,323,-642,-8,1268,-979,4000,96
5791,33,181,?,8,1388,-783,4000,-93
5792,161,24,-432,-25,1336,37,4000,59
5793,275,-249,-317,-81,1387,415,4000,251
5794,315,-375,-204,-63,1186,443,3986,204
5795,-8,-340,-52,-17,1071,443,3661,-79
5796,-407,?,89,9,1114,361,3350,?
5797,-416,43,280,-12,1246,380,3103,-84
5798,-162,-23,490,0,1254,348,2444,251
5799,-30,-161,690,28,1474,254,1778,695
5800,184,-188,?,35,1994,221,1033,953
5801,368,-310,543,41,1669,209,420,892
5802,?,-569,557,47,1083,274,66,740
5803,668,-402,390,124,1156,?,-176,361
5804,487,-70,223,163,1537,195,-317,?
5805,489,140,145,115,1539,154,-408,-349
5806,477,825,144,53,1539,119,-273,-619
5807,?,1225,30,-21,1417,106,-605,-845
5808,330,746,-43,-47,1466,61,-992,-940
5809,224,595,25,-71,2240,42,-794,-914
5810,113,420,89,-106,2451,107,-876,-468
5811,-227,199,158,-145,2085,114,-1262,-397
5812,-584,?,256,-159,2308,105,-1421,-403
5813,-1096,212,385,-151,2451,140,-1314,?
5814,-1876,160,516,-112,1994,111,-941,-122
5815,-2481,109,566,-8,1336,134,?,-286
5816,-2401,113,402,66,746,152,-1901,-378
5817,-1430,184,306,108,75,154,-2312,-366
5818,-573,57,324,47,-158,189,-2599,-316
5819,425,-79,410,-9,-148,229,-2568,-208
5820,1319,-247,388,-17,-1186,241,-2756,-219
5821,1897,-347,93,?,-2097,257,-3266,-240
5822,2276,-295,-167,-53,-2863,262,-3446,-260
5823,2211,-211,-318,-36,-3378,237,-3652,-541
5824,2133,-211,-352,?,-2955,241,-4000,-976
5825,1701,-96,-401,83,?,258,-4000,-1691
5826,1246,24,-441,71,-1589,265,-4000,?
5827,733,-75,-368,48,-826,268,-4000,-2973
5828,386,-188,-295,69,-213,244,-4000,-3072
5829,139,-367,-184,26,82,223,-4000,-2320
5830,-339,-379,-263,-26,-572,172,-4000,?
5831,-719,-347,-295,-22,-364,115,-4000,-1390
5832,-870,-176,-252,36,1180,104,-4000,-1115
5833,-925,288,-229,142,1148,102,-4000,-1057
5834,-1129,672,-138,142,314,104,-4000,-597
5835,-979,?,-187,128,367,115,-4000,98
5836,-912,719,-180,114,104,80,-3854,341
5837,-1039,520,-210,77,-380,34,-3118,258
5838,-1235,456,-230,48,-809,65,-2483,426
5839,-1202,32,-241,-30,-697,-12,-2188,551
5840,-742,-70,-255,-111,25,-26,-1754,373
5841,?,-330,-145,-153,418,-54,-1260,-201
5842,34,-570,-70,?,362,-120,-1055,-105
5843,367,-699,-75,-147,472,-120,-846,1460
5844,635,-822,-68,-156,554,-150,-792,3534
5845,851,-765,-83,11,400,-173,-513,4000
5846,920,-732,-93,-49,-155,-228,-44,4000
5847,994,-671,-84,-164,-1129,-267,368,?
5848,625,-598,-125,-146,-1896,-253,669,3198
5849,?,-351,-122,-220,-2309,?,853,2054
5850,?,-135,-125,-229,-1783,?,1001,308
5851,-193,-76,-47,-343,-1052,-236,1378,-1921
5852,-119,-77,59,-493,-707,-271,1704,-3599
5853,-190,77,119,-601,-444,-281,1735,-3606
5854,-78,184,161,-654,-893,-283,?,-2811
5855,51,11,229,-440,-1854,-279,1845,-1534
5856,-1430,56,315,-72,-3264,?,2126,47
5857,-4000,253,337,223,-4000,-331,2387,876
5858,?,335,337,193,-4000,-293,2517,1509
5859,-4000,154,325,156,-4000,-264,2582,2119
5860,-3001,32,284,228,-4000,-208,2517,2078
5861,?,110,?,85,-4000,-132,2582,1989
5862,?,23,-85,-128,-4000,-98,2517,2249
5863,2873,-2,-138,41,-4000,-34,2291,2443
5864,4000,-8,75,507,-4000,16,1788,1964
5865,4000,-188,109,669,-4000,0,1314,?
5866,4000,-480,-90,381,-4000,39,1132,800
5867,4000,-746,-160,171,-4000,57,747,593
5868,4000,-771,-97,372,-3380,71,374,462
5869,4000,-683,-115,366,-2641,107,76,241
5870,2264,-497,-61,288,-2704,83,-233,466
5871,477,?,80,345,-3213,?,-485,646
5872,-1262,687,253,215,-3408,61,-737,864
5873,-2582,946,345,244,-3065,30,-924,906
5874,-3632,868,344,308,-2126,38,-1095,?
5875,-4000,1193,299,195,-527,42,-1388,638
5876,-4000,1461,35,110,766,25,-1461,680
5877,-4000,1221,-23,-89,2255,99,-1431,666
5878,-3563,933,-11,-315,?,162,?,739
5879,-2647,723,-164,-261,3982,?,-1161,1411
5880,-2741,282,-292,?,3623,201,-1136,1574
5881,-2674,-65,-389,-314,3076,221,-1063,616
5882,-3217,-638,-336,-196,1964,262,-1030,-908
5883,-4000,-960,-295,-141,562,289,-1034,-2155
5884,-4000,-883,-295,-221,106,296,-990,-2828
5885,?,-960,-442,-552,1537,248,-967,-4000
5886,-36,-851,-463,-628,2776,237,-892,-4000
5887,2208,-651,-197,-490,3287,257,-851,-2961
5888,4000,?,?,-332,3837,246,-798,-1381
5889,4000,-1155,-86,-61,4000,245,-729,-527
5890,4000,-1450,-82,67,4000,246,-745,434
5891,4000,-1135,21,132,4000,246,-846,1460
5892,4000,114,337,154,4000,223,-840,2354
5893,4000,1258,385,-20,4000,202,-731,2816
5894,3965,1701,278,-265,4000,180,-445,1781
5895,2614,1299,201,-450,4000,175,31,263
5896,985,652,161,?,4000,179,588,-687
5897,-874,1315,328,-54,4000,180,945,-899
5898,-2932,2937,459,466,4000,237,1127,-732
5899,-4000,4000,126,753,4000,345,1353,-1124
5900,-4000,4000,-100,858,?,402,1310,-1318
5901,-3950,4000,-94,374,4000,422,1145,-899
5902,-3280,4000,-145,81,4000,433,1243,-267
5903,-3592,773,-201,-147,4000,493,1441,716
5904,-4000,-4000,-148,-172,4000,494,1595,1063
5905,-4000,-4000,-48,12,4000,453,1664,1138
5906,-3560,-4000,199,112,4000,492,1735,1651
5907,-1883,-4000,608,264,?,498,?,1525
5908,-291,-4000,761,337,4000,469,1996,827
5909,465,-2983,866,-93,4000,?,1851,532
5910,574,607,982,-522,4000,?,1734,426
5911,-88,1388,789,-835,4000,180,1778,631
5912,-1243,1453,242,-962,4000,98,1906,617
5913,?,2298,?,-513,4000,-120,1931,-21
5914,-1978,2298,-393,286,4000,-379,2102,122
5915,-2611,2860,-593,819,3410,-399,2191,?
5916,-1996,2659,-308,317,2907,-447,2244,-73
5917,412,3405,-254,728,2581,-617,2048,-234
5918,2130,4000,-389,646,1924,-737,1646,-260
5919,3639,3380,-544,?,1091,-928,1931,-8
5920,?,2986,-556,?,333,-1160,2061,18
5921,4000,2547,-503,394,-591,-1381,1866,?
5922,4000,2469,-532,590,-1422,-1506,1984,324
5923,4000,1766,-495,785,-2028,-1656,1837,158
5924,4000,-1275,-495,480,-2573,-2026,1540,-258
5925,2328,-3879,-377,80,-3148,?,1467,-805
5926,-848,-4000,-287,-849,-3343,-3050,1345,-1005
5927,-2814,-4000,-346,-1305,-3274,-3405,1084,-556
5928,-3478,-4000,-645,-1101,-3172,-3340,1145,-93
5929,-4000,-4000,-953,-835,-3148,-3661,1288,49
5930,-3824,-3680,-642,-878,-3178,-4000,1127,188
5931,-1847,1124,-184,-695,-3899,-4000,755,-1
5932,-944,2335,149,-319,-4000,-4000,575,-357
5933,-257,4000,?,-126,-4000,-4000,637,-398
5934,977,4000,?,75,-4000,-4000,488,-449
5935,1566,3183,914,-4,-4000,-4000,384,-491
5936,-6,1168,663,-487,-4000,-4000,767,-609
5937,-4000,-2631,243,-555,-4000,-2221,923,-739
5938,?,-4000,106,323,-4000,2319,714,-793
5939,-4000,-2501,43,728,-4000,4000,913,-733
5940,-3722,912,101,655,?,4000,815,-612
5941,?,2298,123,952,-4000,4000,789,-491
5942,2013,2137,217,716,-4000,4000,1410,-334
5943,4000,2677,205,8,-4000,4000,1475,-344
5944,4000,?,100,-247,-3852,4000,1314,-291
5945,4000,-505,-18,-238,-2996,4000,987,-118
5946,4000,-1932,-113,-348,-1963,1071,124,37
5947,4000,-3981,18,-499,-732,-3769,-581,185
5948,4000,-4000,-26,-580,-452,-4000,-1006,361
5949,4000,-1011,17,-385,-434,-4000,-1657,296
5950,4000,1136,-11,-246,-135,-3169,-1903,241
5951,1803,1972,-89,-237,733,884,-1877,491
5952,-1194,3051,-51,-113,1645,913,-1991,511
5953,-2936,1191,-50,103,2581,-342,-2043,456
5954,-4000,1622,-111,377,2971,-1916,-2399,395
5955,-4000,1803,-124,438,3293,-2286,?,286
5956,-4000,79,-41,?,3354,?,-2475,662
5957,-4000,-1861,-72,96,2581,-1967,-2162,1207
5958,-4000,-2745,-103,-48,2360,-1230,-2223,1468
5959,-4000,380,?,-303,1930,-1095,-2312,1399
5960,-4000,2620,17,-131,1131,-1047,-2211,1272
5961,-4000,2063,59,-64,726,?,-1877,1525
5962,-4000,443,42,-225,859,-824,-1634,1592
5963,-3744,-887,42,-296,1397,-489,-1356,1818
5964,-2739,-946,4,-115,1580,-125,-1136,2357
5965,-1626,-1143,17,95,1026,-51,-1169,2498
5966,224,-2798,27,53,635,202,-1030,?
5967,2331,-3879,54,-16,68,303,-825,1907
5968,4000,-2485,120,79,-710,321,?,1509
5969,?,?,84,33,?,368,-273,1248
5970,4000,-5,92,-348,-2128,315,41,1114
5971,4000,1778,138,-564,-2578,352,265,1020
5972,4000,3144,?,-1069,-3258,441,299,1207
5973,4000,?,-295,-1561,-3573,673,490,1850
5974,4000,3974,-556,-263,-3915,857,571,2290
5975,4000,2791,-336,1818,-4000,938,832,2157
5976,3511,1583,-2,1996,-4000,941,1027,1793
5977,2345,-965,45,1493,-4000,864,913,1566
5978,1311,-2916,69,769,?,429,788,1326
5979,385,?,-177,125,-3600,-499,604,646
5980,-498,-2983,-159,-233,-2955,-1550,508,-262
5981,-1345,-3188,45,-1162,-2195,-2172,536,-738
5982,-2346,-3099,110,-745,-2574,-1949,571,-1204
5983,-3478,-1415,354,44,-3858,-1581,740,?
5984,-3803,290,229,-427,-4000,-1135,860,-1921
5985,-4000,484,-115,-984,-3592,-617,678,-1951
5986,-4000,94,-413,-1030,-3638,-758,341,-1531
5987,-4000,346,-507,304,-3647,-1112,105,-1298
5988,?,702,-151,988,-2368,-1396,41,-1035
5989,-4000,717,118,-68,-1198,-1823,92,-1049
5990,-3672,424,331,629,-934,?,-65,?
5991,-2149,661,397,1340,-527,-2075,-197,-1315
5992,-628,1055,59,434,-360,-1654,-182,-1558
5993,1051,1620,-255,56,-8,-1443,-141,-1738
5994,2483,1388,-324,345,546,-1135,-37,?
5995,3757,799,-118,1428,859,-851,-25,-2003
5996,4000,660,-53,1422,1204,-428,2,-2051
5997,4000,1114,-114,245,1474,105,-98,-1803
5998,3705,1750,-218,-181,1777,626,-268,-1660
5999,3578,1331,-350,-350,1930,996,-472,-1691
6000,3326,1453,-383,-209,2098,1098,-595,-1577
6001,3052,1701,-420,6,1924,1114,-451,-1624
6002,2601,1504,-14,111,2116,823,-419,-1589
6003,1873,1331,374,-206,3008,701,-188,-1589
6004,1637,290,516,-74,3558,701,-9,-1624
6005,1372,-200,521,508,3998,493,-167,-1761
6006,705,298,211,-515,4000,73,-440,-1857
6007,-1494,294,97,-831,4000,-236,-1071,-1896
6008,?,304,203,219,4000,-144,-1589,?
6009,-4000,1713,394,114,4000,92,-1853,-1923
6010,-4000,2883,510,308,4000,441,-1527,-1921
6011,-4000,2559,445,?,4000,571,-1011,-1860
6012,-4000,1453,425,780,4000,404,-993,-1774
6013,-2541,-409,354,923,3204,172,-733,-1656
6014,241,-2710,112,111,2443,315,-510,-1558
6015,3639,-4000,0,234,2019,913,17,-1392
6016,4000,-4000,-18,255,?,1033,934,-1234
6017,4000,-4000,-67,-173,1474,701,1757,-1013
6018,4000,-4000,-91,-197,302,481,2517,-739
6019,4000,-4000,-110,-422,129,505,3168,-447
6020,4000,-1611,-29,-354,1018,558,3673,-135
6021,4000,666,-33,-382,1409,493,3852,104
6022,4000,1974,-26,-349,1643,160,4000,422
6023,2783,2268,45,-445,1645,-358,4000,695
6024,?,1241,63,-373,1352,-607,4000,955
6025,-2514,1201,15,-284,1136,-578,4000,1185
6026,-3950,1384,-27,-397,1916,-550,4000,1332
6027,-4000,672,-52,-348,2569,-745,3999,1468
6028,-4000,-111,-75,-414,2190,-875,3852,1584
6029,-4000,892,-53,-384,2255,-679,3661,1533
6030,-4000,?,-106,-252,2972,?,3411,1445
6031,-4000,946,?,-97,3102,329,3168,1325
6032,-4000,933,-166,-121,1397,?,2826,1138
6033,-4000,864,-172,-297,-35,-153,2309,935
6034,-3560,864,-149,-290,-1162,-340,1723,710
6035,-2888,461,-148,-210,-918,-464,1516,507
6036,-1850,359,-95,-256,1148,-619,1605,356
6037,-1850,?,-143,-226,2060,-721,?,163
6038,-2022,-1,-120,-100,2646,-506,2244,-26
6039,-1752,-64,-122,-109,3037,?,2517,?
6040,-1787,16,?,-139,2557,58,2647,-313
6041,-1556,146,45,-196,1835,16,2700,-353
6042,-1491,288,72,-141,1994,-167,2646,-427
6043,-1300,442,98,-147,1771,-472,2290,-484
6044,-1046,332,112,-140,1222,-737,1790,-533
6045,-567,320,109,-33,1378,-906,1459,-506
6046,164,290,71,32,1596,-1135,1013,-427
6047,554,420,91,137,1930,-1322,254,-479
6048,900,347,44,177,1981,-1106,-577,-484
6049,994,328,24,180,1734,-875,-631,-449
6050,863,290,36,203,1358,?,587,-427
6051,538,223,5,233,918,303,1451,-251
6052,369,213,17,226,36,830,2118,-83
6053,334,180,-8,243,-1077,1277,2896,-36
6054,275,199,-14,272,-2147,1537,3205,54
6055,223,9,-25,320,-3669,1352,4000,241
6056,52,-12,-17,415,-4000,1144,4000,456
6057,-7,-100,6,449,-4000,1120,4000,521
6058,-105,-314,16,380,-4000,1062,4000,621
6059,-172,-476,16,309,-4000,792,4000,751
6060,-114,-540,-11,371,-4000,587,3999,839
6061,53,-505,21,496,-4000,758,2972,893
6062,243,?,-29,394,-4000,662,1864,973
6063,392,-351,-128,197,-4000,461,1158,1108
6064,445,-173,-118,345,-4000,585,185,1108
6065,-207,-112,12,533,-4000,738,-969,1020
6066,-765,30,270,304,-4000,693,-2143,939
6067,-779,127,331,-26,-4000,496,-3599,864
6068,-697,448,183,-186,-4000,384,-4000,723
6069,?,576,81,-193,-4000,245,-4000,604
6070,-623,403,65,104,-4000,10,-4000,540
6071,-836,687,?,199,-4000,-228,-4000,397
6072,-1023,661,-33,132,-4000,-506,-4000,?
6073,-1267,553,-163,-30,-4000,-745,-4000,185
6074,-893,294,-254,-234,-4000,-1027,-4000,?
6075,-844,154,-259,-218,-4000,-1249,-4000,79
6076,-972,550,-304,-366,-4000,-1420,-4000,19
6077,-836,489,-306,-427,-4000,-1613,-4000,-71
6078,-518,383,-324,-493,-4000,-1752,-4000,-130
6079,-298,567,-339,?,-4000,-1780,-4000,-154
6080,?,?,-259,-527,-4000,-1794,-4000,-175
6081,929,908,-180,-645,-4000,-1794,-4000,-125
6082,1181,22,-129,-770,-4000,-1752,-4000,-151
6083,1572,-480,?,-971,-4000,?,-4000,-129
6084,994,-1481,-76,-960,-4000,-1640,?,-55
6085,900,-1529,-39,-744,-3779,-1526,?,-58
6086,850,-1350,22,-739,-3327,-1381,-4000,-27
6087,371,-1855,26,-493,-2805,-1255,-4000,-17
6088,342,-958,30,-41,-2289,-1196,-4000,-101
6089,?,687,-11,-190,-1702,-1135,-4000,-276
6090,285,2013,-33,-267,-1121,-1093,-3652,-317
6091,-191,1583,-16,-303,-681,-1005,-2893,-135
6092,-323,449,-1,-225,-183,-940,?,81
6093,186,239,-8,-115,367,-964,?,269
6094,315,-545,-1,-253,896,-851,-326,304
6095,200,-211,26,-265,1417,-667,465,190
6096,-20,-227,-29,-236,1983,-618,1145,377
6097,21,-513,-13,99,2642,-531,1735,621
6098,135,69,4,?,3474,-501,2294,581
6099,51,225,-5,-137,4000,-454,2712,377
6100,-257,133,17,-168,4000,-309,2973,-270
6101,-506,-118,5,85,4000,-327,3038,-871
6102,-2,-187,4,264,4000,-306,3021,-360
6103,757,-338,19,219,4000,-87,2777,393
6104,889,?,42,304,4000,262,2355,882
6105,813,-368,49,264,4000,514,?,1077
6106,369,-354,18,316,4000,681,1839,1020
6107,-113,-344,6,337,4000,928,1670,1011
6108,-305,-346,0,287,4000,1252,1670,728
6109,-396,-318,-10,238,4000,1604,1778,701
6110,-307,-247,-54,26,4000,1771,1931,695
6111,-248,-141,-202,-348,4000,1710,2232,680
6112,-147,-110,-239,-449,4000,1511,2826,586
6113,-221,-19,-66,?,4000,1312,3355,448
6114,-200,15,129,341,4000,1180,3463,385
6115,9,17,152,85,4000,990,3233,210
6116,141,43,89,268,4000,691,3075,124
6117,185,56,77,207,4000,303,2907,100
6118,117,4,72,223,?,-19,2517,108
6119,82,-46,101,341,3428,-334,?,25
6120,1,-78,101,166,3061,-615,2749,-11
6121,-192,-108,45,88,?,-733,?,-116
6122,-193,-129,35,149,4000,-600,2687,-165
6123,-7,-148,-26,101,4000,-306,2517,-246
6124,?,-222,-133,?,4000,26,2256,-362
6125,-94,-375,-163,-113,4000,233,1931,-398
6126,-453,-383,?,494,4000,?,1548,-504
6127,-972,-284,-39,384,4000,-123,1399,-494
6128,-714,-257,?,142,4000,-798,1253,-549
6129,-618,-278,4,245,4000,-1701,?,-573
6130,-765,-241,35,109,4000,-2218,1569,-521
6131,-219,-234,-1,101,4000,-1755,1772,-528
6132,123,-243,-7,-32,4000,-940,1825,-547
6133,-30,-241,30,37,4000,-381,1825,-565
6134,-47,-242,-41,142,4000,152,1760,-586
6135,228,-220,-59,129,?,?,1646,-592
6136,?,-222,5,459,3363,425,1734,-597
6137,660,-267,33,577,2940,-3,1735,-559
6138,908,-266,35,513,2569,-619,1658,-521
6139,725,-222,-10,467,2117,-1265,1475,-409
6140,?,-162,-39,431,?,?,962,-236
6141,264,-73,11,384,1277,-2610,593,-145
6142,32,-47,1,317,843,-2998,488,-68
6143,-392,45,?,317,424,-2802,443,-47
6144,-679,101,24,207,-4,-2207,535,-83
6145,-675,109,-52,81,-485,-1135,1005,-197
6146,-826,164,-80,-23,-942,508,1646,-253
6147,-623,115,-111,-102,-1357,2747,2256,-188
6148,-482,69,-128,81,-1758,?,2682,-202
6149,-428,62,-33,384,-2077,4000,2907,-264
6150,-209,62,0,620,-2422,4000,3233,-338
6151,-45,87,-4,829,-2704,4000,3494,-415
6152,178,60,-20,234,-2900,4000,3852,-421
6153,368,39,-52,-137,-2941,4000,4000,-403
6154,530,110,18,-145,-2904,4000,4000,-370
6155,552,171,65,-438,-2805,4000,4000,?
6156,410,241,111,-18,-2643,4000,?,-213
6157,212,309,140,-393,-2404,4000,4000,-218
6158,-24,239,?,-1024,-2128,4000,4000,-164
6159,-274,177,65,-754,-1878,4000,4000,-166
6160,?,179,131,-220,-1617,4000,4000,-170
6161,-181,118,79,-57,-1446,2084,4000,-141
6162,22,45,6,-262,-1333,-1160,4000,-53
6163,-163,1,49,-303,?,-3712,4000,188
6164,-494,-72,71,-414,-1007,-4000,4000,279
6165,?,-96,-36,-914,-816,-4000,4000,127
6166,-598,-42,?,-1435,-620,-4000,4000,104
6167,-396,50,-124,-1174,-343,-4000,4000,153
6168,-20,108,-120,-1073,-28,-4000,3494,-122
6169,184,168,-179,-384,220,-4000,2896,-327
6170,?,261,-86,299,237,-3317,?,-113
6171,782,300,-40,-49,-89,-2571,1931,161
6172,863,298,70,?,-360,-1652,1418,373
6173,774,328,174,-170,-364,-571,832,432
6174,629,?,179,-41,-399,628,180,199
6175,465,542,134,-126,-276,1771,-531,276
6176,281,?,26,20,?,2448,-1263,817
6177,248,746,8,-169,-852,2385,-1914,751
6178,147,699,11,-78,-1440,1704,-1916,507
6179,51,538,-18,-111,-2286,707,-1582,594
6180,49,?,-62,?,-2163,-375,-1382,680
6181,-19,227,-45,-13,-1577,-1460,-1250,934
6182,-109,87,-8,-94,-1059,-2286,-1136,825
6183,-162,-201,-20,57,-1137,-2754,-892,552
6184,-223,-471,-9,-6,-2126,-2640,-726,593
6185,-297,-609,38,25,-3653,-1875,-601,947
6186,-313,-670,43,34,-4000,-1184,-312,1372
6187,-365,-492,24,66,-4000,-751,-246,1513
6188,-482,-226,?,59,-4000,-607,-542,1325
6189,-477,-122,14,41,-4000,-612,?,1020
6190,-547,-109,17,53,-4000,-785,-149,701
6191,-535,?,9,-65,-4000,-1032,144,156
6192,-407,-47,-27,-109,-4000,-1231,398,-521
6193,-413,-96,-29,-80,-4000,-1487,453,-1048
6194,-605,-74,-57,-112,-4000,-1766,?,-792
6195,-765,-34,-39,-212,-4000,-2338,101,-414
6196,-613,-25,44,48,-4000,-3127,-342,-280
6197,-455,1,25,27,-4000,-3895,-631,40
6198,-204,48,-2,-156,?,-4000,-912,223
6199,24,178,18,-226,-3327,-4000,-1315,276
6200,124,290,59,-18,-3445,-4000,-1767,251
6201,256,341,49,502,-3456,-4000,-2184,525
6202,212,334,-10,519,-3791,-4000,?,701
6203,204,233,-112,428,-3785,-4000,-2739,666
6204,192,109,-144,18,-3083,-4000,-2899,487
6205,288,-39,-13,-186,-2224,-4000,-3064,279
6206,425,-232,34,?,?,-4000,?,304
6207,322,-347,66,-290,-1232,-4000,-3266,?
6208,?,-383,110,34,-1292,-4000,-3266,238
6209,2,-474,11,32,-1292,-4000,-3313,263
6210,-191,?,-6,19,?,-3649,?,143
6211,-224,-148,67,420,-1919,-3190,-3053,20
6212,-141,-131,39,484,-1890,-2802,-2862,?
6213,-107,-243,8,502,-1961,-2506,-2707,41
6214,14,-393,-79,230,-1997,-2197,-2534,170
6215,86,-395,-47,128,-1997,-1900,-2223,195
6216,80,-197,1,97,-2077,-1588,-2097,230
6217,1,59,-80,-40,-2484,-1310,-1950,327
6218,-64,139,24,276,-2289,-975,-1783,312
6219,55,168,?,154,-1878,-659,-1739,336
6220,164,213,35,108,-1239,-352,?,-54
6221,155,136,112,402,-327,4,-1757,-556
6222,122,168,122,-223,232,361,-1781,-781
6223,135,146,12,?,677,673,-1700,-556
6224,134,109,-101,-245,?,898,-1657,-158
6225,176,99,-201,-432,440,1062,-1849,-61
6226,204,33,-291,?,180,1136,-2082,168
6227,147,?,-151,-654,476,?,-2459,285
6228,-126,-47,200,260,823,?,-2612,74
6229,-365,-53,377,317,1313,1344,-2449,-128
6230,-135,-50,278,-50,1704,1394,-2270,-205
6231,110,-68,48,-96,1838,1409,-2097,-134
6232,314,-32,-74,223,1995,1441,-1877,-104
6233,477,12,-123,299,1995,1463,-1431,-42
6234,574,-20,-147,406,1905,1474,-732,-27
6235,686,-45,-105,219,1669,1440,11,41
6236,605,-57,-6,-175,1537,1417,455,221
6237,416,-131,-69,-532,1590,1409,673,-83
6238,277,-75,-59,-515,1800,1387,1134,-435
6239,178,-48,85,37,2182,1352,1735,-313
6240,61,-37,122,310,2646,1319,2375,133
6241,-288,-31,71,382,3232,1319,2843,90
6242,-680,-19,-30,329,3798,1287,2972,-658
6243,-371,119,-42,156,4000,1246,3086,-775
6244,19,152,-110,105,3851,1186,3205,-248
6245,146,160,-73,238,3216,1083,?,31
6246,281,?,?,-75,2386,1018,3475,-91
6247,199,98,-129,-449,1660,922,3350,-232
6248,?,95,-145,-449,1394,819,3214,-479
6249,14,67,-68,74,1800,758,3478,-500
6250,-106,29,0,183,2581,?,3950,-419
6251,-171,-6,-13,37,3297,597,4000,-331
6252,-89,-10,-5,?,3945,652,4000,-24
6253,4,-128,-37,-88,4000,817,4000,53
6254,-4,-188,-6,16,4000,966,4000,235
6255,-5,-149,-38,-43,?,1126,4000,117
6256,?,-155,-66,-42,?,1268,4000,38
6257,-44,-94,-68,-91,4000,1409,?,208
6258,-185,-46,-52,-83,4000,1446,4000,64
6259,-165,41,6,16,4000,1474,4000,21
6260,-98,114,9,26,?,1657,4000,125
6261,-136,97,12,128,3998,1864,4000,91
6262,-193,70,12,76,3998,2190,4000,-109
6263,-214,69,-7,98,3949,2353,3011,?
6264,-175,95,-28,130,3688,2159,1670,-164
6265,-213,86,1,46,3213,1824,340,-253
6266,-230,49,-32,-160,2711,1409,-1783,-264
6267,-159,53,-31,-130,2308,?,-4000,-324
6268,19,?,27,142,1900,953,-4000,-325
6269,186,25,24,156,1452,795,-4000,-360
6270,342,33,23,83,953,579,-4000,-382
6271,448,83,13,91,407,376,?,-370
6272,406,148,19,178,-90,308,-4000,-344
6273,334,134,15,310,-587,237,-4000,-341
6274,235,101,-3,303,-999,202,-4000,-313
6275,210,99,-15,255,-1290,218,-4000,-286
6276,314,186,-90,144,-1548,329,-4000,-301
6277,377,300,-91,?,-1755,402,-4000,-301
6278,328,338,-77,-421,-1902,237,?,-244
6279,228,294,-98,-178,-1961,97,-3247,-192
6280,161,140,-46,242,-1975,-11,-1649,-198
6281,100,-64,-17,62,-1915,-117,-389,-207
6282,78,-131,6,104,-1890,-193,72,?
6283,93,-178,104,187,-1854,-297,165,-253
6284,30,-202,148,73,-1782,-407,111,-276
6285,-7,-167,-40,-343,-1719,-470,124,-319
6286,-97,-116,?,-825,-1758,-631,637,-321
6287,-121,32,-119,-1021,?,?,1538,-291
6288,-95,-30,-66,-1109,-1714,-751,?,-224
6289,-185,-70,179,7,-1617,-662,2118,-230
6290,-320,?,334,310,-1459,-499,?,-297
6291,-425,85,295,602,-1357,-220,2384,-313
6292,-423,119,288,923,-1229,?,2161,-297
6293,-407,52,-54,-212,-1162,380,1705,-240
6294,-365,-109,-86,80,-1198,?,1581,-181
6295,-301,-310,103,128,-1239,990,1605,-183
