@relation amp_5_EMGP—sidekicking-a

@attribute time-index numeric
@attribute ch1 numeric
@attribute ch2 numeric
@attribute ch3 numeric
@attribute ch4 numeric
@attribute ch5 numeric
@attribute ch6 numeric
@attribute ch7 numeric
@attribute ch8 numeric

@data
4930,?,?,464,69,-1593,754,-1229,-2746
4931,-979,-146,593,95,-1250,871,-1332,-2906
4932,-905,?,671,122,-1049,947,-1559,-3007
4933,-897,-572,434,111,-869,1098,-2533,-3060
4934,-719,-830,198,100,-734,1148,-3599,-2410
4935,-729,-627,61,45,-543,1131,-4000,-1986
4936,-1194,-267,125,-26,-208,1186,-4000,-1774
4937,?,-87,241,?,105,1157,-4000,-1917
4938,-1390,38,368,-166,418,1077,?,-2149
4939,-832,155,543,-316,597,953,-4000,-1970
4940,-340,160,573,-363,681,?,-4000,-1691
4941,285,51,439,-318,598,795,-4000,-1558
4942,652,-43,240,-212,475,713,-4000,-1664
4943,1038,-187,93,-57,333,807,-4000,-1451
4944,1299,-115,-52,-7,168,883,-4000,-559
4945,1413,8,-192,12,96,944,-4000,156
4946,1038,?,-263,35,-34,988,-4000,760
4947,595,-137,-237,67,-158,1000,-4000,1317
4948,574,9,-470,63,-313,947,-3924,813
4949,?,113,-1720,50,-412,861,-3322,-673
4950,501,-32,-2995,118,-478,795,-2874,-2461
4951,448,?,-1882,113,-653,693,-2454,-3154
4952,301,-281,-269,139,-811,636,-1950,-2181
4953,106,-145,699,121,-847,599,-1547,-1117
4954,50,160,1827,90,-799,553,-920,-549
4955,171,245,2054,114,-730,441,-590,-228
4956,64,?,1900,137,-649,309,-724,-360
4957,-171,87,1184,136,-586,303,-537,-29
4958,-255,78,451,80,-468,331,-97,890
4959,-130,328,-29,23,-180,364,200,960
4960,-224,174,-276,-44,201,?,384,-84
4961,-523,97,-259,-90,572,534,353,-1465
4962,-649,115,-358,-89,953,628,-190,-1957
4963,-771,164,-354,-97,1091,669,-1690,-1648
4964,-960,253,-393,-149,1117,672,-2573,-1884
4965,-766,174,-649,-188,1213,740,-1095,-2280
4966,?,130,-1974,-183,1450,772,2321,-2697
4967,-588,-59,-3213,-180,2123,772,4000,-2785
4968,-779,-155,-1999,-103,3232,772,4000,-2295
4969,-1090,-289,-252,?,3558,766,4000,-1735
4970,-1170,-403,463,-67,2699,754,4000,-468
4971,-911,-393,1184,-129,1800,716,4000,499
4972,-760,-354,837,-146,?,701,4000,66
4973,1,-179,931,-181,598,722,4000,?
4974,?,-87,1639,-206,-99,725,4000,-305
4975,1470,9,1630,-227,-1186,701,?,-160
4976,1507,49,?,-229,-1837,673,3661,?
4977,1384,127,1452,-109,-1656,?,3602,2119
4978,1348,256,789,-45,-1077,498,3624,?
4979,985,268,-405,16,-999,626,?,1346
4980,576,359,-454,85,-718,1148,2843,?
4981,431,398,0,116,-160,1660,2843,827
4982,199,294,-168,?,?,1903,2969,1045
4983,-58,195,158,115,161,1905,3294,1639
4984,-170,21,337,146,?,1590,?,1476
4985,31,-181,324,183,-1012,996,3021,825
4986,-99,-293,126,207,-1797,343,?,?
4987,-75,-340,15,243,-2740,-483,1901,564
4988,-197,-157,-4,298,-3573,-1648,989,882
4989,50,87,-116,264,-4000,-2401,-363,551
4990,322,264,-183,194,-4000,-2457,-1999,1020
4991,436,615,-231,207,-4000,-2457,-3652,2753
4992,711,605,-190,124,-4000,-2250,-4000,2675
4993,595,484,-405,40,?,-2095,?,2753
4994,633,325,-1427,47,-4000,-2026,-4000,3031
4995,68,-149,-2578,69,-3855,-1782,-4000,3014
4996,-714,-599,-1577,101,-2497,-1522,-4000,2900
4997,-1615,-860,-437,64,-1292,-1330,-4000,2182
4998,?,-599,-418,128,-551,-1200,-4000,1663
4999,-2647,-183,66,93,?,-1226,-4000,1592
5000,-2741,-78,637,6,966,-1444,-4000,1460
5001,-1886,-76,931,-148,635,-1591,-4000,1399
5002,-909,-105,866,-610,-539,-1875,-4000,1205
5003,-67,-148,724,-812,-1398,-2095,-4000,53
5004,955,-80,-13,-770,-2484,-2239,-4000,-1037
5005,1690,-40,-514,-603,-2860,-2246,-1388,-1970
5006,2093,-69,-450,-437,?,-2338,2973,-2302
5007,2264,-104,-1362,-318,-1459,-2465,4000,-1531
5008,2028,-66,-2452,-55,953,-2272,4000,230
5009,1645,6,?,14,3232,-2207,4000,2367
5010,574,49,386,-29,3397,-2187,4000,2640
5011,-554,143,402,-57,324,-2315,4000,2351
5012,-345,254,958,-39,-3266,-2419,4000,1598
5013,-432,328,996,14,-4000,-2481,4000,483
5014,-377,420,1477,25,-4000,-2626,4000,-480
5015,226,449,1444,10,-4000,-2640,4000,-2360
5016,696,477,1216,79,-4000,-2701,4000,-3541
5017,?,576,1035,?,-4000,-2705,4000,-3724
5018,1124,494,970,181,-4000,-2937,3793,-2410
5019,920,288,1096,197,-4000,-3110,1662,-703
5020,565,-26,931,186,-4000,-3190,-126,621
5021,420,-440,923,194,-4000,-3062,-751,3079
5022,-228,-687,728,?,-4000,-2465,-420,3458
5023,-779,-651,596,245,-4000,-1373,?,2371
5024,-1068,-442,325,240,?,208,1540,2237
5025,-1158,-234,64,156,-4000,2319,1836,?
5026,-766,-47,-224,109,-4000,4000,1642,1598
5027,-452,81,-517,69,-4000,4000,727,1704
5028,-99,113,-825,162,-4000,4000,-113,1513
5029,296,?,-1008,167,-4000,4000,-651,1150
5030,603,191,?,122,1865,4000,-664,1392
5031,674,174,-1259,85,4000,4000,-1657,1793
5032,577,99,-1600,-51,4000,4000,-4000,1663
5033,385,86,-1581,-79,4000,?,-4000,1655
5034,149,86,-1524,9,4000,4000,-4000,1468
5035,-136,94,-1797,14,4000,4000,-4000,921
5036,-533,215,-954,-121,4000,4000,-4000,850
5037,-757,247,46,-196,4000,4000,-4000,1011
5038,-771,184,544,-106,4000,4000,-4000,646
5039,-979,144,868,-25,4000,4000,-4000,-149
5040,-1219,188,728,-87,4000,4000,-4000,-421
5041,-896,239,648,-90,4000,4000,?,-356
5042,-596,148,251,-20,4000,4000,-4000,-349
5043,-423,99,-13,85,4000,4000,-4000,40
5044,-144,48,-247,32,4000,3735,-4000,564
5045,195,-100,-389,-129,4000,115,-2899,853
5046,603,-247,-243,-241,4000,-4000,-813,935
5047,759,-342,-328,-397,4000,-4000,1136,751
5048,733,-300,?,33,4000,-4000,2570,106
5049,363,-267,-389,988,4000,-4000,3294,-200
5050,-94,?,-127,1151,4000,-4000,3475,?
5051,-311,-306,75,874,4000,-4000,3624,-544
5052,-461,-304,337,1119,4000,-4000,3983,-484
5053,-473,-266,577,880,4000,-4000,3660,-753
5054,-437,-194,540,-164,4000,-4000,3168,-549
5055,-298,-121,317,-1740,4000,?,2700,15
5056,17,-85,?,-2460,2947,-4000,?,15
5057,374,22,1096,-2546,1148,-4000,1925,77
5058,513,90,1127,-2135,-1049,-4000,1864,-467
5059,399,-10,642,-507,-2679,-4000,1540,-1438
5060,257,-45,-70,-192,-4000,-4000,1145,-2580
5061,110,-20,-829,-131,-4000,-4000,599,-3397
5062,-68,-35,-894,?,-4000,-4000,248,-2906
5063,-214,-40,-482,190,-4000,-4000,31,-2254
5064,-207,-31,-479,-24,-4000,-4000,-151,-1131
5065,-286,-37,-292,-104,-4000,-4000,-346,-90
5066,-327,-57,-204,-171,-4000,-4000,-786,-147
5067,-132,-111,-1414,-564,-4000,-3443,-1161,-467
5068,-52,-177,-2643,-587,-4000,4000,-1052,-504
5069,-163,-179,-2631,-263,-4000,4000,-260,-549
5070,-197,-194,-1866,?,-4000,4000,913,-624
5071,-197,?,-716,263,-4000,4000,2061,-569
5072,-148,-130,157,95,-4000,4000,3364,-258
5073,?,-92,1127,36,-4000,4000,4000,686
5074,-96,-70,2160,37,-4000,4000,4000,1272
5075,126,-53,3054,174,-4000,?,4000,1793
5076,?,7,3820,16,-4000,4000,4000,2445
5077,346,7,4000,?,?,4000,4000,2575
5078,220,34,3641,92,599,4000,4000,?
5079,164,33,?,164,4000,4000,4000,1985
5080,583,43,2087,53,4000,-4000,4000,2029
5081,1016,69,866,-26,4000,-4000,3341,1439
5082,985,74,-223,91,4000,-4000,637,1026
5083,674,75,-1085,323,2759,-4000,-2895,1043
5084,294,87,-1685,669,-3833,-4000,-4000,864
5085,79,130,-1882,807,?,-4000,-4000,1850
5086,-139,110,?,821,-4000,-4000,-4000,2901
5087,?,119,-2029,779,-4000,-4000,-4000,2807
5088,-159,91,-1872,708,-4000,-4000,-4000,2693
5089,-127,63,-2045,614,-4000,-4000,-4000,2313
5090,-352,63,-3260,366,-4000,-4000,-3579,?
5091,-896,90,-4000,156,-4000,-4000,611,2420
5092,-998,203,-4000,11,-4000,4000,4000,2041
5093,-1126,253,-3927,-141,-4000,?,4000,1715
5094,-925,294,-1154,-212,-3925,4000,4000,955
5095,-612,314,996,-226,-4000,4000,4000,85
5096,-260,251,2551,-186,-4000,4000,4000,-602
5097,277,215,3173,-127,-4000,4000,4000,-1257
5098,?,208,2027,-115,-2574,4000,?,-1390
5099,507,?,947,-141,-1125,4000,4000,?
5100,442,252,789,-146,-1198,4000,4000,-687
5101,198,254,801,-198,112,4000,4000,-228
5102,?,294,754,-277,-3327,4000,4000,-259
5103,159,286,2474,-376,-4000,4000,4000,-427
5104,-248,162,3629,-458,-4000,4000,4000,-521
5105,-89,34,3886,-430,-4000,4000,4000,-557
5106,-113,-108,3888,-366,-4000,4000,4000,-692
5107,?,-247,2792,-350,-4000,3072,3689,-655
5108,224,-383,1833,-265,-4000,-3848,?,-324
5109,312,-462,596,-140,1319,-4000,?,-151
5110,660,-491,-18,-75,4000,-4000,-473,213
5111,?,-427,-432,-65,4000,-4000,-2215,528
5112,880,-284,-595,-186,4000,-4000,-4000,?
5113,774,-151,-737,-239,4000,-4000,-4000,1216
5114,433,-10,-951,-206,4000,-4000,-4000,1439
5115,54,62,-908,-223,4000,-4000,-4000,1632
5116,-182,78,-1041,-249,4000,-4000,-4000,1306
5117,-407,90,-1191,-113,4000,-4000,-4000,631
5118,-706,120,-1400,113,?,-4000,-4000,-228
5119,-771,141,-1491,126,-4000,-4000,-4000,-1103
5120,-779,124,-1553,149,-4000,-4000,-4000,-1849
5121,-584,127,-1461,215,-4000,-4000,-4000,-2580
5122,-368,122,-1321,187,-4000,-4000,-4000,-3280
5123,?,113,-1023,99,-4000,-4000,-4000,-4000
5124,133,69,-697,-130,-4000,-4000,-4000,-4000
5125,-139,-7,-442,-348,-4000,-4000,-4000,-4000
5126,-567,-2,-393,-414,-4000,-4000,-4000,-4000
5127,-303,-50,-645,-366,?,-4000,-4000,-4000
5128,-192,?,-971,-202,-4000,124,?,-4000
5129,?,-354,-963,245,-4000,4000,-4000,-4000
5130,-70,-379,-178,829,-4000,4000,-4000,-4000
5131,80,-325,442,928,857,4000,-4000,-4000
5132,325,-293,831,701,2125,4000,-4000,-4000
5133,204,-273,1062,197,4000,4000,-3017,-4000
5134,25,-278,929,2,4000,4000,-1323,-4000
5135,-175,-257,?,326,4000,4000,685,-4000
5136,-100,-151,179,?,4000,4000,3298,-4000
5137,277,21,-73,46,4000,4000,4000,-4000
5138,553,140,-197,-183,4000,4000,4000,-4000
5139,668,133,49,?,4000,4000,4000,-4000
5140,422,186,272,139,4000,4000,4000,-4000
5141,342,227,223,442,4000,4000,4000,-4000
5142,399,263,42,379,4000,4000,4000,-4000
5143,331,309,-149,108,4000,4000,4000,-4000
5144,239,311,85,356,4000,4000,4000,-4000
5145,-87,266,152,137,4000,?,4000,-4000
5146,-453,184,96,-136,4000,4000,4000,-4000
5147,?,158,34,21,?,4000,4000,-4000
5148,-315,162,19,535,?,4000,4000,-3659
5149,-33,149,24,?,4000,4000,4000,-2062
5150,107,124,-129,785,4000,4000,4000,-386
5151,194,103,-64,860,4000,4000,4000,1065
5152,48,51,-78,394,1759,4000,4000,2302
5153,-185,21,-46,-22,-4000,3735,4000,3397
5154,-358,27,-2,-587,-4000,2633,4000,4000
5155,-858,-2,?,-365,-4000,1313,4000,4000
5156,-1084,4,?,43,-4000,-286,?,4000
5157,-652,50,231,-877,-4000,-1841,4000,4000
5158,-221,68,-47,-1952,-4000,-3169,4000,4000
5159,223,40,145,-1833,-4000,-4000,4000,4000
5160,965,51,337,-505,-4000,-4000,4000,?
5161,1213,111,467,994,-4000,-4000,3205,4000
5162,?,152,787,2478,-4000,-4000,1271,4000
5163,1087,168,657,1863,-4000,-4000,-1311,4000
5164,838,127,203,923,-4000,-4000,-3342,4000
5165,?,103,67,459,-4000,-4000,-4000,4000
5166,-70,87,-194,-418,-4000,-4000,-4000,4000
5167,-380,109,-93,-137,-4000,-4000,-4000,4000
5168,-547,98,48,14,-4000,-4000,-4000,4000
5169,-461,24,-113,533,-4000,-4000,-4000,4000
5170,-517,-117,-255,402,-4000,-4000,-4000,-2360
5171,-494,-209,-389,-55,-4000,-4000,?,-4000
5172,-201,-224,-463,262,425,-4000,-4000,-4000
5173,-123,-266,-645,30,4000,-4000,-4000,-4000
5174,-136,-200,-529,431,4000,-4000,-4000,-4000
5175,-87,-122,-385,?,4000,-4000,-4000,-4000
5176,110,-24,-484,751,4000,-4000,-4000,501
5177,51,68,-355,769,4000,-4000,-4000,4000
5178,-131,99,-333,394,4000,-4000,-4000,4000
5179,-131,224,-324,-482,4000,-4000,-4000,4000
5180,-286,236,18,?,4000,-4000,-4000,4000
5181,-553,208,35,-1093,4000,-4000,-4000,4000
5182,-527,258,251,756,4000,-4000,-4000,4000
5183,4,209,428,241,?,-4000,-4000,4000
5184,351,84,345,-505,4000,-4000,-4000,4000
5185,303,5,390,-282,4000,-4000,-4000,4000
5186,128,-64,51,-617,505,-4000,-4000,4000
5187,-210,-117,-206,-173,-3779,-4000,-4000,?
5188,-181,-183,-324,-239,-4000,-3714,-4000,4000
5189,-15,-299,-177,85,-4000,-2383,-4000,-1404
5190,-36,-324,-218,-148,-4000,-1160,-4000,?
5191,46,-291,-289,-189,-4000,50,-4000,-4000
5192,?,-253,-132,-125,-4000,898,?,-4000
5193,51,-207,-94,-325,1539,1580,?,-4000
5194,21,-139,-12,-119,-4000,1755,-4000,-4000
5195,-62,-141,-24,-291,-4000,1135,-3444,-4000
5196,27,-98,59,-224,-1156,225,-2640,-4000
5197,-214,12,104,?,-4000,-418,-1754,-4000
5198,-554,15,76,-241,-4000,-1050,?,-4000
5199,-697,-36,-39,-299,-4000,-1495,-353,-4000
5200,-533,-50,-336,-578,-4000,-1075,-798,-4000
5201,-184,26,-489,-421,-4000,-785,-1063,-4000
5202,-132,49,-513,?,-4000,210,-1172,-4000
5203,-295,55,-463,-141,-4000,2484,-2512,-4000
5204,-632,?,-244,-328,-4000,4000,?,-4000
5205,-584,-35,19,-151,-4000,4000,-2549,-4000
5206,30,-91,189,262,-4000,4000,-1231,?
5207,538,-199,128,437,-4000,4000,-590,-4000
5208,1213,-146,244,177,-4000,4000,?,-4000
5209,1566,-88,327,-39,-614,4000,1418,-4000
5210,1628,-90,207,-185,4000,4000,2232,-4000
5211,1319,-49,402,-656,4000,4000,3937,-4000
5212,847,-36,383,-2066,4000,4000,4000,-4000
5213,460,18,33,-2121,4000,4000,4000,-4000
5214,-87,148,-236,-890,4000,4000,4000,-4000
5215,-386,253,-125,-914,4000,4000,4000,-4000
5216,-1337,363,-21,-977,4000,4000,4000,-4000
5217,-2195,446,-14,-657,4000,4000,4000,-1309
5218,-1801,400,223,-84,4000,4000,4000,4000
5219,-1352,?,135,410,4000,4000,4000,4000
5220,-1020,247,10,785,?,4000,4000,4000
5221,15,139,129,1045,4000,4000,4000,4000
5222,838,129,161,928,4000,4000,4000,4000
5223,1645,69,?,329,4000,-4000,4000,4000
5224,1987,-41,-729,-1496,4000,-3974,4000,4000
5225,1950,-192,-1427,-1956,2842,-4000,4000,4000
5226,1873,-265,-1028,-1681,534,-4000,4000,4000
5227,1346,-337,5,-1562,-222,-4000,4000,4000
5228,680,-408,516,-619,152,-4000,4000,4000
5229,-163,-338,1156,584,?,4000,4000,4000
5230,-611,-222,1367,979,?,4000,4000,4000
5231,-1003,-42,967,95,-4000,4000,4000,?
5232,-1322,130,727,329,-4000,4000,4000,4000
5233,-1219,140,?,?,-4000,4000,4000,4000
5234,-771,20,191,624,-4000,4000,4000,4000
5235,-337,-66,-159,?,-4000,4000,4000,4000
5236,72,-136,-161,-486,-4000,?,?,4000
5237,259,-155,-169,10,-4000,-214,4000,4000
5238,199,-114,-566,756,-4000,-4000,4000,4000
5239,79,-150,-862,821,-4000,-4000,4000,4000
5240,-127,-209,-896,707,-4000,-70,4000,4000
5241,-382,-266,-1319,720,-4000,4000,-1161,4000
5242,-785,-253,-1100,-129,-4000,4000,-4000,?
5243,-1204,-161,-383,-977,-4000,3943,-4000,4000
5244,-1691,-81,20,-1562,-4000,-4000,-4000,4000
5245,-1528,65,?,-1679,-4000,-4000,-4000,4000
5246,-1219,101,777,-1146,-4000,-4000,-4000,4000
5247,-779,103,716,-772,-4000,-4000,-4000,3831
5248,-29,?,?,549,-4000,-4000,-4000,1076
5249,369,-50,1249,1824,-4000,-4000,-4000,-1857
5250,1029,-90,502,1367,-4000,-4000,-4000,-4000
5251,1291,-144,?,1444,?,-4000,-4000,-4000
5252,1319,-161,24,1360,-4000,-4000,-4000,-4000
5253,?,-228,-216,1275,-4000,-4000,-4000,-4000
5254,745,-305,-320,1142,?,-4000,-4000,-4000
5255,?,-332,-702,649,1930,-4000,-4000,-4000
5256,32,-173,-843,629,4000,-4000,3983,-4000
5257,-91,-81,-584,-384,4000,-4000,4000,-4000
5258,-360,-21,-357,-1620,4000,-4000,4000,-4000
5259,-374,113,-139,-1210,4000,-4000,4000,-4000
5260,-370,121,3,111,4000,-4000,4000,-4000
5261,-136,189,-82,536,4000,?,4000,-4000
5262,81,217,-86,1027,4000,-4000,4000,-4000
5263,269,201,-184,496,4000,-4000,4000,-4000
5264,408,263,-198,320,4000,?,4000,-4000
5265,334,275,-295,496,4000,-4000,4000,-4000
5266,?,254,-263,219,4000,-4000,101,-4000
5267,23,186,-127,-442,4000,-2935,-3533,-4000
5268,-116,95,-140,-1602,4000,43,-4000,-4000
5269,-238,64,242,-192,4000,3536,-4000,-4000
5270,?,10,671,1761,4000,4000,-4000,?
5271,-96,19,362,822,4000,4000,-4000,-4000
5272,-60,53,-211,-654,4000,4000,-4000,-4000
5273,-125,19,-210,-781,-3638,4000,-4000,-4000
5274,-628,?,-336,-1349,-4000,4000,-4000,-4000
5275,-713,54,-371,?,?,4000,-4000,-4000
5276,-352,?,91,-145,-4000,4000,-4000,-4000
5277,-233,152,521,1379,-4000,4000,-4000,-4000
5278,18,109,714,1956,-4000,4000,-4000,-4000
5279,199,67,764,?,-4000,4000,-4000,-4000
5280,399,95,710,1798,-4000,4000,-4000,-4000
5281,574,78,371,?,-4000,4000,-4000,-4000
5282,?,36,-257,-11,-4000,4000,-4000,-4000
5283,518,151,-595,1631,-4000,4000,-2056,-4000
5284,214,227,-555,2282,-4000,4000,-389,-4000
5285,59,314,-635,1045,-4000,4000,860,-4000
5286,-61,404,-382,1164,-4000,4000,1538,-4000
5287,-128,290,-580,885,-4000,4000,2183,-4000
5288,94,174,-1362,-4000,-4000,4000,3594,-4000
5289,204,77,-816,-4000,-4000,?,4000,-4000
5290,243,9,1234,-4000,-4000,4000,4000,-3200
5291,272,-188,2419,2673,-4000,4000,3541,-2166
5292,-97,-409,2054,1363,-4000,4000,4000,-1270
5293,-417,-521,1289,967,-4000,4000,4000,-639
5294,?,-419,526,548,-4000,2084,4000,-244
5295,43,-256,263,698,-4000,48,4000,87
5296,204,-249,-80,341,-4000,-1041,4000,400
5297,346,-179,?,-89,-4000,-4000,4000,701
5298,249,-163,-198,822,?,-4000,4000,890
5299,141,-80,?,1862,-4000,-4000,4000,1020
5300,-86,34,-318,2642,-2509,-4000,4000,1141
5301,-356,74,-220,1683,1995,-4000,4000,?
5302,-547,108,-408,282,4000,-4000,4000,1598
5303,-506,95,-881,-2441,4000,-4000,4000,1894
5304,-553,66,-694,-3038,4000,-4000,4000,2160
5305,-605,103,-50,-1036,4000,-4000,4000,2351
5306,?,191,354,17,4000,-4000,4000,2484
5307,-49,247,59,979,4000,-4000,4000,2498
5308,96,194,-517,508,4000,-4000,3494,2484
5309,-214,75,-503,-3091,4000,-4000,2104,2510
5310,-270,52,164,-3889,4000,-4000,2294,2575
5311,147,3,858,-1234,4000,-4000,2814,2816
5312,374,-30,1035,1695,4000,-4000,3999,3198
5313,563,-65,484,459,4000,-4000,4000,3654
5314,559,?,164,255,4000,-4000,4000,?
5315,513,-73,467,3324,1409,-4000,2700,4000
5316,528,-53,2,1957,-3929,-1734,2582,4000
5317,328,26,-755,1360,-4000,687,2948,4000
5318,171,51,-1106,-217,-4000,2084,4000,4000
5319,-110,28,-1041,-3879,-4000,1567,3852,4000
5320,-313,110,-153,-3855,-4000,3212,2036,4000
5321,-392,103,1127,1142,-4000,4000,368,4000
5322,-318,74,736,2465,-4000,4000,-986,4000
5323,-177,122,-171,50,?,4000,-1814,4000
5324,-256,158,-76,516,-4000,4000,-1582,4000
5325,-113,148,28,303,-4000,4000,-1051,4000
5326,-98,99,205,1672,-4000,4000,-1071,4000
5327,-172,98,-5,3111,-4000,4000,-1813,4000
5328,-110,66,-411,2530,-4000,4000,-2707,4000
5329,-56,36,-756,762,-3391,4000,-4000,3912
5330,-24,28,-320,-806,-360,?,-4000,2013
5331,-146,-18,415,-1469,2504,4000,-4000,1346
5332,-232,-7,?,-359,4000,4000,-4000,1657
5333,-205,-24,203,417,4000,4000,-4000,1924
5334,-5,-12,-943,-2413,4000,4000,-4000,1859
5335,186,10,-489,-2680,4000,4000,-4000,1643
5336,232,44,650,-1349,4000,4000,-4000,1857
5337,277,85,791,-977,4000,4000,-4000,2237
5338,250,54,2,-768,4000,4000,-4000,2237
5339,226,-11,177,130,4000,4000,-4000,1303
5340,214,-40,113,-885,4000,4000,-4000,-1005
5341,212,-64,-114,-1630,4000,4000,-4000,-3905
5342,194,-42,304,-1207,4000,3983,-4000,-4000
5343,127,44,158,-1496,4000,?,-2966,-4000
5344,65,47,17,536,4000,2881,-1853,-4000
5345,?,41,-33,374,4000,1970,-667,-4000
5346,?,9,33,1082,4000,376,885,-4000
5347,-85,1,-324,1015,4000,-1700,2297,-3007
5348,-128,89,-532,962,?,-3649,4000,-687
5349,-148,67,?,1672,4000,-4000,4000,629
5350,-161,13,-444,756,4000,-4000,?,1272
5351,-190,?,-544,1033,4000,-4000,4000,1704
5352,?,-72,-320,404,3798,?,?,2182
5353,-72,-139,-354,-122,2363,-4000,4000,2753
5354,?,-160,-551,-1375,540,-4000,4000,3943
5355,-92,-99,-22,-455,-1198,-4000,4000,4000
5356,-48,-84,-52,1164,-2423,-4000,4000,4000
5357,21,-12,-215,310,-3498,-4000,4000,4000
5358,144,27,?,402,-4000,-4000,4000,4000
5359,267,9,-110,734,-4000,-4000,4000,4000
5360,275,-26,-60,1119,-4000,-4000,4000,4000
5361,192,-28,-285,793,-4000,-4000,4000,2013
5362,-100,-91,142,255,-4000,-4000,4000,-492
5363,-535,-157,158,-1162,-4000,-4000,4000,-2584
5364,-583,-59,-565,-3004,-4000,-3270,4000,-2995
5365,-257,-84,-336,-2212,-4000,-2677,4000,-2800
5366,139,-68,380,-1423,-4000,-2353,4000,-3007
5367,408,0,671,-91,-4000,-2081,3478,-2476
5368,?,-3,379,?,-4000,-2221,3281,-500
5369,629,0,?,21,-4000,-2338,3038,1346
5370,505,16,307,392,-4000,-2172,1931,2182
5371,274,45,240,113,-4000,?,?,2249
5372,-168,38,129,183,-4000,-1526,-615,2184
5373,-665,109,137,308,-4000,-1047,-1051,1771
5374,-779,122,51,394,-4000,-178,-1739,864
5375,-490,68,?,316,-4000,639,-2728,935
5376,-193,-10,-1,649,-4000,1222,-3257,2051
5377,62,-92,-114,785,-3274,2047,-3532,3352
5378,501,-129,-211,572,-2569,2515,-3851,4000
5379,790,-112,-259,207,-1315,2644,?,4000
5380,838,-79,-223,-126,393,2775,-3326,4000
5381,674,-16,-247,-697,2681,2840,-2247,4000
5382,502,120,-228,-1411,3619,2840,-1909,3747
5383,346,132,-25,-1044,3554,?,-1332,2900
5384,17,119,439,130,3918,1539,685,1989
5385,-250,110,724,858,4000,1148,2712,1468
5386,-467,122,312,568,4000,833,4000,1207
5387,-533,98,-184,136,4000,154,4000,955
5388,-566,52,-339,-115,4000,?,4000,817
5389,-584,83,-163,27,4000,2747,4000,491
5390,-517,16,132,254,4000,4000,4000,253
5391,-547,?,-128,248,4000,?,4000,224
5392,-510,-27,-389,142,?,4000,4000,389
5393,?,-28,-218,245,4000,3621,4000,?
5394,-404,-9,-212,199,4000,260,4000,1411
5395,-306,-16,-263,-197,4000,-2353,4000,2078
5396,-413,?,-252,-101,4000,-1949,4000,2510
5397,-547,20,-169,-263,4000,201,4000,2510
5398,-204,45,-454,-837,4000,1205,4000,2225
5399,174,-27,-544,-238,4000,1270,4000,1793
5400,?,-48,-163,417,4000,1331,4000,1085
5401,583,-44,-237,261,4000,1026,4000,276
5402,577,?,-112,728,1474,469,4000,-492
5403,465,-50,85,923,2117,-70,693,-1208
5404,342,-33,74,415,3554,-146,-1356,-1720
5405,296,-62,43,310,2046,-240,-2707,-2104
5406,119,-28,-120,-370,-1071,-159,-4000,-2415
5407,-8,17,-115,-1089,-1398,-37,-4000,-2507
5408,-12,-30,205,-904,534,45,-4000,-2647
5409,-14,-85,307,?,334,166,-4000,-2800
5410,47,-168,190,-509,-1711,288,-4000,-3069
5411,-10,-244,140,-66,-3327,766,-4000,-3504
5412,-34,-215,45,8,-3445,1604,-4000,-3644
5413,-36,-95,109,44,-2000,2758,-4000,-3736
5414,-95,-28,85,163,-1398,?,-4000,-3659
5415,-91,-11,74,298,-2550,3018,-4000,-3007
5416,-56,19,79,301,-3898,1733,-4000,-2360
5417,-78,?,170,459,-4000,-992,-4000,-1884
5418,-104,-27,77,12,-4000,-3835,-4000,-1860
5419,-140,-150,-238,-790,-4000,-3894,-4000,?
5420,-86,-135,20,-522,-4000,-2703,-4000,-4000
5421,24,-76,439,734,?,-2246,-4000,-4000
5422,61,-97,501,?,-4000,-1227,-4000,-4000
5423,?,-72,398,2079,-4000,-337,-4000,-4000
5424,69,-56,193,1566,-3916,823,-4000,-4000
5425,42,24,-13,614,-3194,1964,-4000,-4000
5426,-27,77,-125,60,-2615,2320,-4000,-4000
5427,-159,94,-94,-1093,-2694,2382,-4000,-4000
5428,-176,93,-283,-2615,-3274,2255,-4000,-4000
5429,-114,51,-610,-2794,-3391,2116,-4000,-4000
5430,?,59,-177,-1888,-3380,1929,-4000,-4000
5431,-187,58,789,-1535,-3581,2580,-4000,-4000
5432,-219,103,1127,105,-3799,3426,-4000,-4000
5433,-119,152,598,459,-3929,4000,-4000,-4000
5434,-323,?,?,-552,-3852,4000,-4000,-4000
5435,-461,113,65,163,-3799,3202,-4000,-4000
5436,-95,108,-113,459,-3718,2045,-3000,-4000
5437,65,99,-15,762,-3858,-22,-1767,-4000
5438,374,28,-146,251,?,-1228,-774,-4000
5439,660,18,-154,-15,-2969,-920,-14,-4000
5440,739,28,-254,533,-2340,-1949,954,-4000
5441,785,-23,-188,-169,-1797,-4000,1931,-4000
5442,648,-70,-161,-848,-1292,-4000,2896,-4000
5443,494,-53,44,-841,-934,-4000,3754,-3237
5444,194,18,413,516,?,-2960,4000,-2556
5445,-66,14,256,1053,-869,?,4000,-1957
5446,-288,23,30,142,-787,?,4000,-753
5447,?,-49,43,374,-673,-1050,4000,1186
5448,-157,-192,?,394,-649,-1032,4000,3014
5449,-132,-155,410,-283,-793,-1135,4000,4000
5450,-32,-87,288,-312,-993,-1812,?,4000
5451,-101,-44,14,549,-983,?,4000,4000
