@relation apie-lower-limb

@attribute time-index integer
@attribute Recto-Femoral real
@attribute Biceps-Femoral real
@attribute Vasto-Medial real
@attribute EMG-Semitendinoso real
@attribute Flexo-Extension real

@data
6761,0,0,0.0045,0.0157,-6.9
6762,0.0015,-0.0015,0.0052,0.0187,-7.1
6763,0.0022,0.0007,0.0045,0.0225,-7.1
6764,0.0022,0.0022,0.0022,0.0195,-7
6765,0.0015,0.0015,0.0015,0.0082,-7.3
6766,0.0007,-0.0015,-0.0008,-0.003,-7
6767,0.003,-0.0023,-0.0046,-0.0143,-7.2
6768,0.0022,-0.0046,-0.0038,-0.0165,-7.2
6769,0.0007,-0.0068,-0.0046,-0.0248,-7.1
6770,0.0022,-0.0053,-0.0015,-0.0278,-7.2
6771,0.003,-0.0015,0,-0.0143,-7.1
6772,0.003,0.0022,-0.0038,-0.0015,-7.2
6773,0.003,0.0037,-0.003,0.003,-7.3
6774,0.003,0.0022,-0.0046,0.0007,-7.3
6775,0.0015,0.0015,-0.0068,0,-7.3
6776,0.0015,0.0007,-0.0046,0.0045,-7.3
6777,-0.0015,0.0007,-0.0015,0.0112,-7.4
6778,-0.0015,-0.0008,0,0.018,-7.3
6779,-0.0008,-0.0015,0.0015,0.0217,-7.6
6780,0,-0.0015,0.0015,0.0307,-7.4
6781,0.0007,-0.0023,0.0022,0.0225,-7.5
6782,0,-0.0046,0.0015,-0.0091,-7.6
6783,-0.0008,-0.0068,-0.0008,-0.0285,-7.4
6784,0.0007,-0.0075,-0.0008,-0.0346,-7.7
6785,-0.0008,-0.0105,0,-0.0465,-7.6
6786,-0.0015,-0.0105,-0.003,-0.0346,-7.6
6787,-0.0008,-0.0053,-0.0008,0.0007,-7.7
6788,0,0,0.0007,0.0142,-7.6
6789,0,0.0052,-0.0015,0.0165,-8
6790,0,0.0045,0,0.0157,-7.6
6791,0.0015,0.0045,-0.0015,0.015,-7.7
6792,0.0015,0.0045,-0.0015,0.018,-7.6
6793,0.0015,0.0052,-0.0015,0.0165,-7.7
6794,0.0007,0.0045,-0.003,0.009,-7.9
6795,-0.0008,-0.0008,0,-0.0015,-7.8
6796,0,0,0,-0.0023,-7.9
6797,-0.0015,-0.0008,0.0007,0.0022,-7.8
6798,-0.0015,-0.0008,0.0015,0.003,-8
6799,0,-0.0015,0.003,0.0045,-7.9
6800,-0.0015,-0.0023,0.0045,0.0052,-7.9
6801,0.0007,0.0007,0.0022,0.006,-8
6802,0.0007,-0.0008,0.0022,0.006,-7.9
6803,-0.0015,-0.0023,0.0037,0.0052,-8
6804,-0.0046,-0.0023,0.009,0.0075,-7.9
6805,-0.006,-0.0023,0.0097,0.0105,-8.1
6806,-0.0053,-0.003,0.0045,0.0142,-8.1
6807,-0.003,-0.0015,0.0052,0.0202,-8.2
6808,-0.0008,0.0015,0.0045,0.0142,-8.2
6809,0,-0.0008,0.0022,-0.0015,-8.1
6810,-0.0008,-0.0046,0.003,-0.0218,-8.2
6811,-0.003,-0.0046,0.0045,-0.0315,-8.2
6812,-0.0023,-0.0023,0.006,-0.0195,-8.4
6813,-0.003,0.0007,0.0015,-0.0068,-8.4
6814,-0.003,0.0007,-0.0015,-0.0075,-8.5
6815,-0.0015,0.0022,-0.0008,-0.0083,-8.3
6816,-0.003,0.003,-0.0008,-0.0046,-8.3
6817,-0.0023,0.0015,0,-0.003,-8.3
6818,-0.0023,0.0015,-0.0008,0.0007,-8.3
6819,-0.0023,0.0007,0.0007,0.0082,-8.3
6820,-0.0015,0,-0.0008,0.0105,-8.6
6821,-0.0008,0.0007,-0.0008,0.0105,-8.2
6822,0.0015,0.0015,0.0007,0.0142,-8.6
6823,0.0022,0.0015,-0.0015,0.0052,-8.5
6824,0.003,0,-0.003,-0.003,-8.7
6825,0.0015,-0.0008,0.0007,0.009,-8.5
6826,0.0007,0.0022,0.0022,0.024,-8.5
6827,-0.0008,0.0037,0,0.0322,-8.6
6828,-0.0015,0.003,-0.0046,0.0277,-8.5
6829,-0.0038,-0.0015,-0.0068,-0.0008,-8.8
6830,-0.0053,-0.0046,-0.0068,-0.0293,-8.6
6831,-0.003,-0.003,-0.0091,-0.0361,-8.8
6832,-0.0015,-0.0015,-0.012,-0.0293,-8.8
6833,-0.0008,0.0045,-0.0083,-0.0113,-8.8
6834,0.0007,0.0052,-0.0075,-0.0046,-8.8
6835,0.0015,0.0007,-0.0091,-0.0053,-8.9
6836,0.0015,-0.0083,-0.0075,-0.0015,-9
6837,0.0007,-0.0143,-0.0075,-0.0046,-9
6838,0.0015,-0.0083,-0.0053,-0.0068,-8.9
6839,0.0015,-0.006,-0.0068,-0.006,-9
6840,0.0007,-0.0053,-0.0083,0.006,-9
6841,0.0007,-0.0008,-0.0038,0.021,-9.1
6842,0.0007,0.0007,0,0.0187,-9
6843,0.0022,0.0007,-0.0008,0.0105,-9.1
6844,0.0007,0,-0.0015,-0.0008,-9.2
6845,-0.0015,0.0015,0.0007,-0.0053,-9.1
6846,0,0.003,0.0007,0.0112,-9.3
6847,0.0007,0.003,0.003,0.018,-9
6848,-0.0015,0.003,0.0045,0.0127,-9.3
6849,-0.003,0.0022,0.0022,0.0142,-9.3
6850,-0.003,0.0015,0.0052,0.0142,-9.4
6851,-0.0008,0,0.0052,-0.0015,-9.4
6852,-0.0008,-0.0038,0.0067,-0.0225,-9.3
6853,-0.0015,-0.003,0.0037,-0.024,-9.5
6854,-0.003,-0.003,-0.0038,-0.0218,-9.4
6855,-0.0053,-0.0038,-0.0046,-0.0225,-9.5
6856,-0.0046,-0.003,-0.0046,-0.012,-9.6
6857,-0.003,0.0007,-0.0053,-0.0008,-9.5
6858,-0.0008,0.003,-0.0008,0.0067,-9.7
6859,0.0007,0.0022,0.0022,0.0127,-9.6
6860,-0.0008,0.0045,0.0037,0.0202,-9.7
6861,0,0.0037,0.006,0.0225,-9.6
6862,0.003,0.0045,0.009,0.0292,-9.8
6863,0.003,0.003,0.009,0.0255,-9.7
6864,0.003,-0.0053,0.0045,-0.0128,-9.9
6865,0.0045,-0.0098,0.003,-0.0593,-9.9
6866,0.0067,-0.0075,0.003,-0.057,-10
6867,0.0052,-0.0015,-0.0015,-0.0181,-10
6868,0.003,0.0045,-0.0008,0.003,-10
6869,0.0045,0.0045,-0.0008,0.0075,-10.1
6870,0.0022,0.0015,-0.0015,0.0097,-10
6871,0.0022,0.0015,0.0022,0.0127,-9.9
6872,0.0007,-0.0015,-0.0008,0.0195,-10.2
6873,-0.0015,-0.0068,-0.0046,0.0157,-10.1
6874,-0.0023,-0.0075,-0.0015,0.0157,-10.2
6875,-0.0015,-0.0053,0.0007,0.0067,-10.3
6876,-0.0008,-0.003,-0.0015,-0.012,-10.3
6877,-0.0023,-0.0023,-0.0038,-0.0091,-10.4
6878,-0.0023,-0.0023,-0.0046,-0.0053,-10.2
6879,-0.0015,-0.0053,-0.0046,0.0052,-10.5
6880,-0.0023,-0.0038,-0.0023,0.024,-10.4
6881,-0.0015,-0.0015,-0.0015,0.0337,-10.5
6882,-0.0015,-0.0008,-0.0008,0.0285,-10.5
6883,-0.0008,-0.003,0,0.0082,-10.4
6884,-0.0008,-0.003,-0.0008,-0.0008,-10.8
6885,0,-0.0015,-0.0008,-0.0083,-10.5
6886,-0.0008,-0.0038,-0.0015,-0.0256,-10.7
6887,-0.0015,-0.0046,-0.0023,-0.033,-10.6
6888,-0.0015,-0.0038,-0.003,-0.0248,-10.6
6889,-0.0015,-0.003,-0.0008,-0.003,-10.8
6890,-0.0008,0.0015,-0.0015,0,-10.7
6891,-0.0015,0.0052,-0.0068,-0.003,-10.9
6892,-0.0023,0.0067,-0.0038,-0.0075,-10.7
6893,-0.003,0.0045,0,-0.0135,-10.8
6894,-0.0008,0.003,0.0022,0.0007,-10.9
6895,0,0.0037,0.0067,0.0105,-11.1
6896,0,0.0022,0.0052,0.0195,-11
6897,-0.0015,0.0007,0.0007,0.0187,-11
6898,-0.0008,-0.0023,0.003,0.003,-11.2
6899,0.0007,-0.0038,0.0045,-0.0053,-11.1
6900,0.0022,0,0.003,0.0015,-11.1
6901,0.0015,0.003,-0.0008,0.0142,-11.2
6902,0.0022,0.0015,-0.0015,0.0112,-11.1
6903,0.0007,-0.003,-0.0008,-0.0015,-11.3
6904,0,-0.0046,-0.0023,-0.0083,-11.3
6905,-0.0008,-0.0046,-0.0023,-0.0158,-11.3
6906,-0.0008,-0.0023,-0.0015,-0.006,-11.3
6907,0.0007,-0.0008,0,0.018,-11.3
6908,-0.0015,-0.003,-0.0015,0.0127,-11.6
6909,-0.0015,-0.0038,-0.0015,0.003,-11.4
6910,-0.0008,-0.0015,-0.0008,0.003,-11.7
6911,-0.0008,0.0022,0,0.0052,-11.3
6912,-0.0008,0.006,0.0015,0.0105,-11.6
6913,0.0007,0.0097,0.0015,0.0202,-11.7
6914,-0.0008,0.0105,0.0015,0.0367,-11.7
6915,-0.003,0.0082,0.0015,0.0247,-11.7
6916,-0.003,0.0045,0.003,0.006,-11.7
6917,-0.003,-0.003,0.0045,0.0007,-11.8
6918,-0.0008,-0.0053,0.0052,-0.0046,-11.8
6919,-0.0008,-0.0075,0.0082,-0.0195,-11.9
6920,0,-0.0091,0.0082,-0.0158,-12
6921,-0.0008,-0.0113,0.0082,-0.0165,-11.9
6922,0.0007,-0.0143,0.006,-0.0353,-12.2
6923,-0.0008,-0.0158,0.003,-0.03,-11.9
6924,-0.0046,-0.0165,0,-0.0443,-12.3
6925,-0.0015,-0.0113,-0.0015,-0.0375,-12.1
6926,-0.0008,0.0015,-0.0015,-0.0128,-12.2
6927,-0.0008,0.0105,-0.003,-0.0165,-12.4
6928,0.0007,0.0067,-0.003,-0.0023,-12.4
6929,0.0007,0.0037,-0.003,-0.0143,-12.3
6930,0.0007,0.0082,-0.0023,-0.0181,-12.4
6931,0.0015,0.0112,0.0007,0.0045,-12.4
6932,0.003,0.0112,0.0022,0.0195,-12.6
6933,0.0022,0.009,0.0015,0.0405,-12.7
6934,-0.0008,0.0082,-0.0015,0.0337,-12.7
6935,-0.0038,0.0082,-0.006,0.0217,-12.8
6936,-0.0046,0.003,-0.006,0.0172,-12.8
6937,-0.0046,0.0007,-0.003,0.021,-12.7
6938,-0.0023,0.0015,-0.0015,0.024,-13
6939,-0.0008,0,-0.0038,0.0165,-13.1
6940,-0.0015,-0.003,-0.003,0.0082,-13
6941,-0.0015,-0.006,-0.0015,-0.0203,-13.1
6942,-0.0015,-0.0068,-0.0038,-0.027,-13
6943,-0.003,-0.0068,-0.0053,-0.0143,-13.3
6944,-0.003,-0.006,-0.0038,-0.0128,-13.4
6945,0,-0.0038,-0.0008,-0.0053,-13.4
6946,0.0015,0.003,0.0007,0.0105,-13.5
6947,0.0022,0.0045,0.0015,0.0187,-13.4
6948,0.003,0.003,0.0015,0.0165,-13.5
6949,0.0022,0.0052,0,0.0195,-13.4
6950,0.0022,0.0022,-0.0008,0.0112,-13.7
6951,0.0007,-0.0008,0.0007,0,-13.5
6952,0,-0.0015,0.0015,0.0022,-13.9
6953,-0.0008,-0.0008,-0.0008,0.009,-14
6954,-0.0008,0.0045,-0.0008,0.0037,-14
6955,-0.0008,0.0075,0.0007,0.003,-14.1
6956,0.0015,0.0045,0.0015,0.0067,-14
6957,-0.0023,-0.003,-0.0008,0.0045,-14.2
6958,-0.003,-0.006,-0.0023,0.003,-14
6959,-0.0015,-0.0158,-0.0008,-0.0105,-14.4
6960,-0.0046,-0.0158,-0.0008,0.0007,-14.3
6961,-0.003,-0.003,-0.0023,0.0255,-14.5
6962,-0.003,-0.0008,-0.0075,0.0232,-14.5
6963,-0.0023,-0.0015,-0.0165,0.0165,-14.8
6964,-0.0015,-0.0038,-0.0225,-0.0075,-14.8
6965,-0.0008,-0.0053,-0.0285,-0.024,-14.9
6966,-0.0023,-0.0038,-0.0383,-0.012,-14.9
6967,-0.003,0.0015,-0.0458,0.0045,-15
6968,-0.0015,0.0067,-0.054,-0.0023,-15.1
6969,-0.003,0.0022,-0.0653,-0.0181,-15.1
6970,-0.0015,-0.003,-0.0803,-0.0195,-15.1
6971,-0.0015,-0.0083,-0.0893,-0.0278,-15.2
6972,-0.0015,-0.0091,-0.0856,-0.0188,-15.6
6973,-0.0008,-0.006,-0.078,-0.0075,-15.5
6974,-0.0015,-0.003,-0.0623,-0.0015,-15.7
6975,0,0,-0.0428,0.0142,-15.7
6976,-0.0008,-0.0046,-0.0173,-0.0023,-15.9
6977,-0.0008,-0.0135,0.0045,-0.0315,-15.9
6978,0,-0.0135,0.0225,-0.0353,-15.9
6979,0.0022,-0.0083,0.0427,-0.0263,-16
6980,0.0037,0.0022,0.0555,-0.003,-16
6981,0.0045,0.0135,0.0637,0.018,-16.2
6982,0.0015,0.009,0.069,0.0247,-16.2
6983,0.0007,0.0075,0.0765,0.039,-16.6
6984,0,0.0112,0.081,0.0397,-16.6
6985,0.0007,0.0105,0.084,0.0157,-16.5
6986,0.0015,0.0067,0.0862,-0.0053,-16.9
6987,-0.0008,0.0052,0.0862,-0.0046,-16.8
6988,0,0.0082,0.0885,0.0045,-17.1
6989,0,0.0082,0.0907,0.0022,-16.9
6990,0.0007,0.0052,0.0907,0.0165,-17.3
6991,0.0007,0.0022,0.0892,0.033,-17.3
6992,0.0007,-0.0015,0.0862,0.0285,-17.6
6993,-0.0008,-0.0008,0.0832,0.0202,-17.6
6994,-0.003,0,0.078,-0.0046,-17.7
6995,-0.0038,-0.0068,0.0667,-0.0248,-17.9
6996,-0.0046,-0.0128,0.0555,-0.027,-17.9
6997,-0.003,-0.0181,0.0465,-0.0375,-18
6998,-0.003,-0.0158,0.039,-0.0413,-18.2
6999,-0.003,-0.0075,0.0337,-0.0368,-18.2
7000,-0.0008,-0.0015,0.0255,-0.03,-18.5
7001,0.0007,0.0105,0.0202,-0.0075,-18.4
7002,0.003,0.0217,0.018,0.0135,-18.7
7003,0.0045,0.0195,0.0142,0.0232,-18.7
7004,0.0052,0.0202,0.0082,0.0255,-18.9
7005,0.0082,0.0172,-0.0023,0.0172,-18.9
7006,0.0052,0.0082,-0.0135,0.0022,-18.9
7007,0.0045,0.0037,-0.0256,-0.0038,-19.4
7008,0.0045,0.0015,-0.0353,0.003,-19.5
7009,0.0045,0.003,-0.0405,0.0052,-19.7
7010,0.0015,0.0015,-0.0436,0.0075,-19.7
7011,-0.0008,0.0007,-0.0458,0.0172,-19.8
7012,-0.0008,0.0015,-0.0458,0.018,-19.9
7013,0.0015,-0.0015,-0.0465,0.012,-19.9
7014,0.0015,-0.0023,-0.048,0.018,-20.2
7015,-0.0008,-0.003,-0.0511,0.0202,-20.2
7016,0.0015,-0.003,-0.0533,0.0217,-20.3
7017,-0.0008,-0.006,-0.0555,0.0142,-20.6
7018,-0.0008,-0.0105,-0.0578,0.0015,-20.6
7019,0,-0.015,-0.06,-0.0075,-21
7020,-0.0015,-0.0195,-0.0615,-0.006,-20.7
7021,-0.0015,-0.0218,-0.06,0.0067,-21.2
7022,-0.0008,-0.0248,-0.0578,-0.0015,-21.1
7023,-0.0008,-0.024,-0.0548,0.0007,-21.4
7024,0,-0.0195,-0.0548,0.006,-21.2
7025,0,-0.015,-0.0518,0,-21.6
7026,-0.0008,-0.012,-0.0488,-0.0015,-21.7
7027,0,-0.012,-0.0495,-0.0083,-21.9
7028,-0.0015,-0.0188,-0.0525,-0.0256,-22
7029,-0.0015,-0.0256,-0.054,-0.0653,-21.9
7030,0.003,-0.015,-0.0495,-0.0765,-22.2
7031,0.006,0.0067,-0.0428,-0.0488,-22.4
7032,0.0067,0.0247,-0.0383,-0.0128,-22.5
7033,0.0067,0.0322,-0.033,0.0165,-22.8
7034,0.0067,0.0292,-0.0285,0.021,-22.6
7035,0.0045,0.0285,-0.0233,0.0277,-22.8
7036,0.003,0.0277,-0.0195,0.039,-22.9
7037,0.0037,0.0277,-0.012,0.0577,-23
7038,0.0015,0.0262,-0.003,0.0757,-23
7039,0,0.0187,0.0045,0.075,-23.2
7040,-0.0008,0.0075,0.0075,0.0555,-23.4
7041,-0.0008,-0.0068,0.0105,0.0135,-23.6
7042,0,-0.015,0.0142,0.0045,-23.7
7043,-0.0015,-0.0188,0.0105,0.003,-23.9
7044,-0.0023,-0.024,0.0067,-0.0165,-23.9
7045,-0.0038,-0.0248,0.0082,-0.033,-24.3
7046,-0.0053,-0.027,0.0045,-0.0623,-24.1
7047,-0.0053,-0.0285,0.0052,-0.0878,-24.5
7048,-0.0038,-0.024,0.0082,-0.099,-24.4
7049,-0.0023,-0.0135,0.0082,-0.099,-24.8
7050,-0.0008,-0.0008,0.009,-0.0795,-24.7
7051,0.0015,0.0135,0.0142,-0.0375,-25
7052,0.0045,0.024,0.0165,0.0157,-25.1
7053,0.0045,0.024,0.0165,0.0502,-25.1
7054,0.0037,0.018,0.0195,0.0532,-25.5
7055,0.0022,0.0067,0.0202,0.0285,-25.3
7056,0.0007,0.003,0.021,0.009,-25.7
7057,0.0015,0.0037,0.021,0.0142,-25.7
7058,-0.0046,0.0045,0.0195,0.0195,-26
7059,-0.0068,0.0022,0.0172,0.0232,-26.1
7060,-0.0053,-0.0008,0.0195,0.0217,-26.1
7061,-0.003,0.0007,0.024,0.0187,-26.4
7062,-0.0008,-0.0008,0.0255,0.0157,-26.6
7063,0.0007,-0.0015,0.0262,0.0105,-26.7
7064,0.0007,-0.003,0.024,0.0022,-26.8
7065,-0.0008,-0.012,0.0202,-0.0203,-27
7066,-0.0046,-0.0165,0.0172,-0.0405,-27.1
7067,-0.0046,-0.0113,0.0165,-0.021,-27.2
7068,-0.0015,0.003,0.0172,0.021,-27.5
7069,-0.0008,0.0142,0.0142,0.0382,-27.6
7070,-0.003,0.0165,0.012,0.0345,-27.7
7071,-0.003,0.012,0.0105,0.0322,-27.9
7072,-0.0023,0.0067,0.0075,0.0315,-28.1
7073,-0.0015,0.0052,0.0075,0.027,-28.3
7074,-0.0038,0.0045,0.0082,0.021,-28.3
7075,-0.0038,0.0075,0.0075,0.0195,-28.5
7076,-0.0015,0.0097,0.009,0.0217,-28.6
7077,0,0.0105,0.009,0.0382,-28.8
7078,0,0.0045,0.0082,0.0292,-29.1
7079,-0.0008,-0.0105,0.0082,-0.0143,-29.1
7080,-0.003,-0.0218,0.0052,-0.0578,-29.5
7081,-0.003,-0.0195,0.003,-0.0668,-29.4
7082,-0.003,-0.0128,-0.0015,-0.0285,-29.8
7083,-0.003,-0.0075,-0.0038,-0.0068,-29.7
7084,-0.0053,-0.0113,-0.0008,-0.0098,-29.8
7085,-0.0068,-0.0195,-0.0008,-0.0128,-30.1
7086,-0.0083,-0.0195,-0.0038,-0.0203,-30.1
7087,-0.0091,-0.0165,-0.003,-0.0203,-30.5
7088,-0.0075,-0.012,0,-0.0233,-30.5
7089,-0.0053,-0.0015,0.0015,-0.0158,-30.6
7090,-0.003,0.0075,0.0015,-0.0053,-30.8
7091,-0.003,0.0165,0.0045,0.015,-30.8
7092,-0.0046,0.0202,0.0015,0.039,-31.2
7093,-0.0053,0.0172,-0.0015,0.0502,-31.1
7094,-0.0068,0.0112,-0.0023,0.0495,-31.4
7095,-0.006,0.006,-0.0008,0.045,-31.4
7096,-0.0068,0.006,-0.0015,0.0375,-31.7
7097,-0.0083,0.0045,-0.0038,0.024,-32
7098,-0.0083,-0.0008,-0.0046,0.0135,-32
7099,-0.0068,-0.0083,-0.0046,-0.0105,-32.1
7100,-0.0053,-0.0173,-0.003,-0.0413,-32.3
7101,-0.0015,-0.0195,-0.0008,-0.0713,-32.5
7102,0.003,-0.0158,0.0007,-0.0833,-32.5
7103,0.0045,-0.0128,0.0007,-0.0743,-32.8
7104,0.003,-0.0046,0,-0.0608,-33
7105,0.0022,0.0052,-0.0038,-0.0203,-33.1
7106,0.0007,0.012,-0.0083,0.012,-33.4
7107,0,0.0142,-0.0083,0.0195,-33.5
7108,0.0015,0.0127,-0.0053,0.0292,-33.5
7109,0.0045,0.0157,-0.0023,0.0337,-33.7
7110,0.0022,0.012,-0.0008,0.0307,-33.8
7111,0.0015,0.0052,-0.0023,0.024,-34.1
7112,-0.0008,-0.0008,-0.0023,0.024,-34.1
7113,-0.0015,-0.0053,-0.0023,0.0202,-34.5
7114,0,-0.0075,-0.003,0.0082,-34.4
7115,0.003,-0.0046,-0.0008,0.0015,-34.7
7116,0.0075,-0.0046,-0.0008,-0.0053,-34.7
7117,0.0067,-0.0038,-0.0046,-0.0128,-34.9
7118,0.0082,-0.0053,-0.0053,-0.0181,-35.2
7119,0.0097,-0.0083,-0.0015,-0.0053,-35.1
7120,0.012,-0.0046,0.003,0.0285,-35.4
7121,0.0127,-0.003,0.0045,0.0427,-35.5
7122,0.0105,-0.003,0.0082,0.0367,-35.5
7123,0.0082,-0.003,0.009,0.0285,-35.9
7124,0.0052,-0.003,0.0045,0.018,-35.9
7125,0.003,-0.0046,0.003,0.0052,-36
7126,-0.0008,-0.0128,-0.0023,-0.012,-36.2
7127,-0.003,-0.0195,-0.0053,-0.042,-36.5
7128,-0.0046,-0.0256,-0.0046,-0.075,-36.6
7129,-0.0053,-0.0233,-0.0053,-0.0863,-36.8
7130,-0.0038,-0.0068,-0.0015,-0.066,-36.9
7131,-0.0015,0.0135,0.0052,-0.0293,-36.9
7132,0.0007,0.0255,0.009,0.003,-37.2
7133,0.0007,0.0277,0.0075,0.0157,-37.2
7134,0.0007,0.0202,0.0052,0.03,-37.5
7135,0.003,0.015,0.0015,0.0412,-37.7
7136,0,0.0097,-0.0008,0.0367,-37.8
7137,-0.0008,0.0052,-0.0023,0.0315,-38
7138,-0.0008,0.0015,-0.0053,0.0195,-38.1
7139,0,-0.0083,-0.0068,0.0007,-38.3
7140,0.0007,-0.0158,-0.0091,-0.0143,-38.5
7141,0.0007,-0.0158,-0.0068,-0.024,-38.6
7142,0.0015,-0.0053,-0.0053,-0.015,-38.7
7143,0,0.006,-0.0046,0.0225,-38.8
7144,0,0.0142,-0.0015,0.0787,-39.1
7145,-0.0008,0.018,-0.0008,0.0975,-39.1
7146,-0.003,0.0142,-0.0008,0.0765,-39.5
7147,-0.0046,0.006,-0.0015,0.0405,-39.4
7148,-0.0046,-0.006,-0.0053,-0.0046,-39.7
7149,-0.0053,-0.0135,-0.0053,-0.0188,-39.8
7150,-0.0046,-0.0218,-0.0098,-0.0293,-40
7151,-0.0046,-0.0353,-0.015,-0.0758,-40.3
7152,-0.0046,-0.0458,-0.012,-0.1335,-40.5
7153,-0.0023,-0.039,-0.0083,-0.1635,-40.6
7154,0.0007,-0.012,-0.0038,-0.129,-40.6
7155,0.0015,0.018,0.0015,-0.057,-40.7
7156,0.0015,0.0307,-0.0015,-0.0008,-41
7157,0.0007,0.0315,-0.0038,0.0472,-40.9
7158,0,0.03,-0.0053,0.0667,-41.3
7159,-0.003,0.0202,-0.0083,0.069,-41.3
7160,-0.006,0.015,-0.0105,0.0765,-41.6
7161,-0.0053,0.0052,-0.0105,0.0712,-41.7
7162,-0.0046,-0.0038,-0.0105,0.0487,-41.9
7163,-0.003,-0.0091,-0.0091,0.0082,-42
7164,-0.0008,-0.015,-0.0083,-0.021,-42.2
7165,0,-0.012,-0.003,-0.0256,-42.3
7166,0.0015,-0.0038,0.0037,-0.0195,-42.3
7167,0.0007,0.0052,0.0067,-0.0046,-42.7
7168,-0.003,0.009,0.0097,0.0262,-42.6
7169,-0.0038,0.0105,0.012,0.0502,-42.9
7170,-0.0038,0.0105,0.0135,0.051,-43.1
7171,-0.0046,0.0067,0.0127,0.0435,-43.2
7172,-0.0068,0.0045,0.0067,0.027,-43.3
7173,-0.0098,-0.0008,0.003,0.0082,-43.4
7174,-0.0091,-0.0068,0.0022,-0.0068,-43.5
7175,-0.0083,-0.0165,0.0007,-0.0256,-43.7
7176,-0.0075,-0.0248,-0.0008,-0.0488,-43.7
7177,-0.0068,-0.0233,-0.0015,-0.0713,-44.1
7178,-0.003,-0.0143,0.0007,-0.075,-44
7179,0.0007,-0.0053,0.0015,-0.054,-44.5
7180,-0.0008,0.0082,-0.0008,-0.0225,-44.5
7181,0.0007,0.015,0.0022,-0.0046,-44.6
7182,0.003,0.0172,0.003,0.0097,-44.8
7183,0.003,0.0195,-0.0015,0.0292,-44.9
7184,0.0015,0.0172,-0.0023,0.042,-45.1
7185,0.0015,0.0142,0.0015,0.0525,-45.1
7186,0.0007,0.0105,0.0045,0.057,-45.3
7187,0.0007,0.0105,0.006,0.0555,-45.5
7188,-0.0008,0.0082,0.0067,0.048,-45.6
7189,-0.003,0.0045,0.0052,0.0375,-46
7190,-0.0008,-0.0046,0.0052,0.0232,-45.9
7191,-0.0008,-0.0128,0.0052,0.0082,-46.3
7192,-0.0015,-0.0203,0.0052,0.0007,-46.3
7193,-0.0023,-0.0278,0.006,-0.0083,-46.4
7194,-0.003,-0.0256,0.0037,-0.0113,-46.4
7195,-0.0015,-0.0195,0.0007,-0.0203,-46.6
7196,-0.0015,-0.0158,-0.0023,-0.0375,-46.9
7197,-0.0015,-0.012,-0.0038,-0.039,-46.9
7198,-0.0008,-0.0068,-0.0068,-0.0368,-47.2
7199,0,-0.0046,-0.0083,-0.0293,-47.3
7200,0,-0.0038,-0.0075,-0.0263,-47.5
7201,0.0007,-0.0046,-0.0075,-0.039,-47.5
7202,0.0015,-0.0046,-0.0046,-0.0405,-47.7
7203,0.0007,0.0015,-0.003,-0.0278,-47.7
7204,0.003,0.009,-0.0008,-0.0053,-48
7205,0.0052,0.0112,0.0022,0.012,-47.9
7206,0.0052,0.0127,0.0015,0.0157,-48.1
7207,0.0045,0.0127,0.0015,0.0232,-48.3
7208,0.0037,0.0157,0.0037,0.042,-48.4
7209,0.0045,0.0157,0.0067,0.0457,-48.6
7210,0.0037,0.0075,0.0052,0.0315,-48.9
7211,0.0015,0.0037,0.0022,0.0232,-48.8
7212,0.0007,0.0052,0,0.012,-49
7213,0.0022,0.0037,-0.0015,0.009,-49.1
7214,0.0022,0.0037,-0.0008,0.0225,-49.3
7215,0.003,0.003,-0.0015,0.036,-49.5
7216,0.0015,0,-0.006,0.0255,-49.6
7217,0.0037,-0.0068,-0.0091,-0.0008,-49.7
7218,0.003,-0.0165,-0.0091,-0.0158,-49.8
7219,0.0022,-0.0181,-0.0098,-0.0203,-50
7220,0.0052,-0.0181,-0.0105,-0.03,-50.3
7221,0.0067,-0.0173,-0.0068,-0.0458,-50.3
7222,0.0075,-0.0165,-0.0053,-0.0593,-50.6
7223,0.0067,-0.0053,-0.0023,-0.0511,-50.5
7224,0.0052,0.0067,0.0045,-0.0308,-50.8
7225,0.0037,0.012,0.006,-0.0008,-50.7
7226,0.0037,0.0127,0.0052,0.024,-50.9
7227,0.0007,0.0127,0.0037,0.0382,-51.1
7228,0.0007,0.0157,0.0022,0.0592,-51.2
7229,0.0007,0.015,0.0037,0.078,-51.4
7230,0,0.012,0.0045,0.0757,-51.5
7231,0.0007,0.003,0.0015,0.0532,-51.8
7232,-0.0008,-0.0053,-0.0015,0.0285,-51.8
7233,-0.0008,-0.0091,-0.0023,0.009,-51.9
7234,0,-0.0181,-0.0046,-0.0263,-52.2
7235,0.0007,-0.0256,-0.0038,-0.0608,-52.3
7236,0.003,-0.0256,-0.0053,-0.078,-52.4
7237,0.0015,-0.0263,-0.0053,-0.096,-52.6
7238,0,-0.0203,-0.0046,-0.093,-52.8
7239,0.003,-0.006,-0.0008,-0.0615,-52.8
7240,0.0052,0.0105,0.0037,-0.0105,-53
7241,0.006,0.0232,0.0052,0.039,-53.2
7242,0.003,0.0262,0.0052,0.0615,-53.1
7243,0.0007,0.0247,0.0045,0.0765,-53.6
7244,0.0007,0.027,0.0067,0.0787,-53.5
7245,0.0007,0.0232,0.0097,0.0652,-53.7
7246,-0.0015,0.0135,0.0082,0.06,-53.7
