@relation aden-lower-limb

@attribute time-index integer
@attribute Recto-Femoral real
@attribute Biceps-Femoral real
@attribute Vasto-Medial real
@attribute EMG-Semitendinoso real
@attribute Flexo-Extension real

@data
7815,-0.105,0.0105,-0.0278,0.0097,-6
7816,-0.0938,0.0007,0.0067,0.0142,-5.9
7817,-0.0615,-0.0053,0.0345,0.0157,-6
7818,0.0015,-0.003,0.0277,0.0172,-5.9
7819,0.0195,0.0082,0.0045,0.0195,-5.9
7820,0.012,0.0127,0.0037,0.0105,-6
7821,-0.0008,0.0015,0.0105,0.0045,-5.9
7822,-0.0008,0.0045,-0.0015,0.0015,-5.9
7823,0.0105,0.0037,-0.0008,-0.0008,-5.9
7824,0.0082,-0.0008,0.0165,0.0007,-5.8
7825,0.018,0.003,0.0352,-0.0008,-6
7826,0.0315,0.003,0.0285,0.0007,-5.9
7827,0.0322,0.0045,0.0052,0.0007,-6
7828,0.03,0.0052,0.0015,-0.0015,-5.8
7829,0.0255,0.0052,-0.0038,-0.0038,-6.2
7830,0.012,0.0015,-0.0091,-0.0098,-5.8
7831,0.0082,-0.0053,-0.0165,-0.0105,-6
7832,-0.0158,-0.0135,-0.0323,-0.0105,-5.9
7833,-0.0361,-0.0218,-0.0233,-0.0083,-5.9
7834,-0.0143,-0.0181,-0.0075,-0.0008,-6
7835,0.0142,0.003,-0.0233,0.0037,-5.9
7836,0.0375,0.012,-0.0488,0.0015,-5.9
7837,0.033,0.006,-0.0225,0.0015,-5.9
7838,0.0195,0.0015,0.0247,-0.0015,-5.9
7839,-0.0008,-0.0046,0.0217,-0.003,-5.9
7840,-0.033,-0.0053,0.0172,0.0007,-5.9
7841,-0.0368,-0.0098,0.024,0.0007,-5.9
7842,-0.0165,-0.0083,0.012,0.0022,-5.8
7843,-0.0015,-0.0015,0.0082,0.0037,-6
7844,0.003,0.003,0.018,0.0037,-5.9
7845,-0.0046,0.0045,0.036,0.0045,-6.1
7846,0.0015,0.009,0.0352,0.0045,-5.7
7847,0.0052,0.009,0.0277,0.0052,-5.9
7848,-0.0046,-0.0008,0.0157,0.003,-5.9
7849,-0.003,-0.0008,0.0015,0,-5.8
7850,-0.0023,-0.0008,-0.0008,-0.003,-5.9
7851,-0.0083,0.0045,-0.0098,-0.003,-5.9
7852,-0.0128,0.0142,-0.0135,-0.0015,-6
7853,-0.0091,0.0082,-0.0188,-0.003,-5.9
7854,0.003,-0.0008,-0.0091,-0.0008,-5.9
7855,0.0022,-0.0015,0.027,0,-5.9
7856,-0.0143,-0.0068,0.0337,0.0015,-5.9
7857,-0.0503,-0.0105,0.0157,0.0045,-5.9
7858,-0.0615,-0.0083,-0.0015,0.006,-5.9
7859,-0.0218,-0.0068,-0.0256,0.0082,-6
7860,0.018,-0.003,-0.0578,0.0052,-5.9
7861,0.0277,-0.0008,-0.0713,0.003,-5.9
7862,0.0142,0.0112,-0.0383,0.003,-6.1
7863,0.012,0.0165,0.003,0.0015,-5.8
7864,-0.0053,0.003,0.0367,-0.003,-5.9
7865,-0.054,-0.003,0.0502,-0.0053,-5.8
7866,-0.0555,-0.0046,0.0262,-0.006,-5.9
7867,-0.0023,-0.0128,0.0045,-0.0075,-5.7
7868,0.0532,-0.012,-0.0008,-0.0008,-5.9
7869,0.0742,-0.006,0.0165,0.006,-5.9
7870,0.054,0.0022,0.0217,0.0067,-5.9
7871,0.0217,0.006,0.0037,0.0045,-5.9
7872,0.0142,0.0015,-0.0008,-0.0023,-5.8
7873,0.027,-0.0023,0,-0.0023,-5.9
7874,0.0225,-0.0046,0.0022,-0.0046,-6
7875,0.009,-0.0105,0.0075,-0.006,-5.7
7876,0.0022,-0.0105,0.003,-0.003,-6
7877,-0.0015,-0.0023,0,-0.0008,-5.8
7878,0.012,0.0052,0.0045,0.0037,-5.9
7879,0.0247,0.0015,-0.0068,0.0015,-5.9
7880,0.009,-0.0046,-0.0233,0.0007,-6
7881,-0.0105,0.0007,-0.0256,0.003,-5.8
7882,-0.0285,0.0007,-0.0173,0.0015,-5.9
7883,-0.0308,0,-0.003,0.0022,-5.9
7884,0,0.0037,0.0067,0.003,-5.8
7885,0.0352,0.009,0.0082,0.003,-5.9
7886,0.042,0.0127,0.0052,0.0045,-5.9
7887,0.0105,0.0082,0.0022,0.0022,-5.9
7888,-0.0195,0.003,-0.003,0,-5.9
7889,-0.0368,-0.0023,-0.0015,-0.0015,-5.8
7890,-0.0585,-0.0105,-0.0046,-0.0075,-5.8
7891,-0.0758,-0.0143,-0.0128,-0.0053,-5.9
7892,-0.0893,-0.0128,-0.0113,0,-5.9
7893,-0.0518,-0.0128,-0.0361,0.003,-5.8
7894,0.0337,-0.003,-0.0563,0.009,-5.9
7895,0.084,0.0082,-0.0353,0.0105,-5.9
7896,0.0727,0.0052,0.0007,0.0067,-5.9
7897,0.0502,0.003,0,0.0045,-6
7898,0.0247,-0.003,-0.0158,0.0007,-5.9
7899,-0.0256,-0.0098,-0.012,-0.003,-6.2
7900,-0.0578,-0.0128,-0.0218,0.0007,-5.9
7901,-0.0436,-0.0068,-0.0218,0.0067,-5.9
7902,0.0022,0.0037,-0.0128,0.0067,-5.8
7903,0.0127,0.003,-0.0158,0.0075,-5.9
7904,0.0007,0.0015,-0.0203,0.0045,-6
7905,-0.0008,0.0015,-0.0353,0.0015,-5.9
7906,-0.0046,-0.003,-0.0346,0.0007,-5.9
7907,-0.0105,-0.003,0.0195,0,-5.9
7908,-0.0083,0.0022,0.0712,0.0045,-5.8
7909,-0.0083,0.0142,0.0622,0.0045,-5.9
7910,-0.0353,0.0165,0.042,0.0007,-5.8
7911,-0.0278,0.009,0.0307,-0.0008,-5.9
7912,0.0082,0.0067,0.0082,-0.0015,-5.7
7913,0.0382,0.0007,0.003,-0.0038,-5.9
7914,0.1117,-0.0046,0.0015,-0.0091,-5.7
7915,0.1042,-0.0105,-0.0083,-0.0113,-6
7916,0.0225,-0.0053,-0.012,-0.0083,-5.9
7917,-0.0046,0.0007,-0.0098,-0.0068,-5.9
7918,-0.045,-0.0053,-0.0105,-0.006,-5.9
7919,-0.0615,-0.0091,-0.003,-0.0008,-5.9
7920,-0.0293,0,0.036,0.009,-5.9
7921,-0.0038,0.009,0.0675,0.0135,-5.9
7922,0.0052,0.0007,0.054,0.009,-5.9
7923,-0.0008,-0.0023,0.0195,0.006,-5.9
7924,0.009,0.0007,0.006,0.0045,-5.9
7925,0.006,0.0022,-0.0038,0.003,-6
7926,0.0022,0.0052,-0.0091,-0.0008,-5.7
7927,-0.0023,-0.0008,-0.0046,-0.006,-5.9
7928,-0.0053,0.0015,-0.0233,-0.0068,-5.9
7929,0.0015,0.0022,-0.0256,-0.0053,-5.9
7930,-0.0008,0,-0.0105,-0.0046,-6
7931,0.0067,0.003,-0.0053,-0.003,-5.8
7932,0.009,0.003,0.009,0.0007,-5.9
7933,0.0067,0.0015,0.0195,0.0007,-5.9
7934,-0.0105,-0.0046,0.0247,-0.0015,-6
7935,-0.024,-0.0068,0.024,-0.0046,-5.9
7936,-0.0128,-0.0091,0.0135,-0.0053,-5.9
7937,-0.0105,-0.0091,0.0082,-0.0038,-5.9
7938,-0.0135,-0.0046,-0.0015,-0.0008,-5.9
7939,-0.0158,0.0007,-0.021,-0.003,-6
7940,-0.0053,0.0052,-0.0346,-0.0046,-5.8
7941,0.0082,0.012,-0.0368,0.0007,-5.9
7942,0.0045,0.0037,-0.0315,0.0022,-6
7943,-0.006,-0.0083,-0.0248,0.0007,-5.7
7944,-0.0143,-0.0075,-0.0233,0,-5.9
7945,0.0015,-0.0105,-0.0165,-0.0008,-5.9
7946,0.0195,-0.0038,0.0045,0.0022,-6
7947,0.012,-0.003,0.0045,-0.0046,-5.8
7948,-0.003,-0.0091,-0.0008,-0.006,-5.9
7949,-0.0046,-0.0068,0.0165,-0.0015,-5.7
7950,0.0105,-0.0023,0.0217,-0.0015,-5.9
7951,0.0022,-0.0008,0.0225,-0.0023,-5.8
7952,-0.0091,0.0007,0.012,-0.0046,-5.8
7953,-0.0128,0.006,-0.003,-0.003,-5.7
7954,-0.0068,0.0007,-0.0023,-0.0038,-5.8
7955,0.012,-0.0008,-0.003,-0.0038,-5.9
7956,0.0187,0.0067,-0.0083,0.0015,-5.9
7957,0.0195,0.0105,-0.0105,0.0007,-5.9
7958,0.0195,0.0052,-0.0053,-0.0038,-5.8
7959,0.0202,-0.0015,0.003,-0.0053,-5.8
7960,0.0172,-0.0015,0.0097,-0.006,-5.9
7961,0.0195,-0.003,0.0075,-0.0046,-5.7
7962,-0.0023,-0.0091,-0.0181,-0.006,-5.9
7963,-0.0315,-0.012,-0.0346,-0.0068,-5.8
7964,-0.0188,-0.0105,-0.0181,-0.0038,-5.8
7965,-0.0098,-0.006,0.0037,0.0015,-5.9
7966,-0.0225,0.0045,0.0247,0.0075,-5.9
7967,-0.0278,0.0075,0.0382,0.009,-5.8
7968,-0.0233,0.0045,0.0165,0.0075,-5.8
7969,-0.0046,0.0052,-0.0098,0.009,-5.8
7970,0.0112,0.0007,-0.0158,0.006,-5.9
7971,0.024,-0.0008,-0.0128,0.003,-5.8
7972,0.0345,0,-0.0038,-0.0015,-5.9
7973,0.0225,-0.0053,-0.0091,-0.0015,-5.8
7974,0.009,-0.0053,-0.0203,0.0015,-6
7975,0.0045,-0.0053,-0.0135,-0.0015,-5.6
7976,-0.0083,-0.0075,-0.0195,0.0007,-5.9
7977,-0.0203,0.0007,-0.0248,0.0052,-5.8
7978,-0.0195,0.0105,-0.0098,0.006,-5.9
7979,-0.0158,0.003,-0.006,0.0045,-5.7
7980,-0.0233,-0.0053,-0.0015,0.0037,-5.7
7981,-0.0143,0.0015,-0.0046,0.0045,-5.9
7982,0.009,0.0045,-0.0143,0.0007,-5.8
7983,0.0022,0.0015,0.0135,0.0007,-5.8
7984,0,-0.0008,0.0277,-0.0023,-5.8
7985,0.0105,0,0.0157,0,-5.7
7986,0.018,0.003,0.0015,0,-5.9
7987,0.0232,-0.0008,-0.0053,-0.0015,-5.7
7988,0.0195,0.0045,0.0127,0.003,-5.9
7989,0.0075,0.0082,0.0105,0.0022,-5.8
7990,-0.0263,0.0022,-0.0165,0.0007,-5.9
7991,-0.027,-0.0023,-0.0233,-0.003,-5.9
7992,0.0045,-0.0128,-0.0128,-0.006,-5.9
7993,0.018,-0.0165,-0.0083,-0.006,-5.9
7994,0.0075,-0.0143,-0.0008,-0.0068,-5.9
7995,-0.0046,-0.0105,0.0067,-0.0008,-5.9
7996,-0.0075,-0.0015,0.012,0.0007,-5.8
7997,-0.0091,0.0015,0.0322,0,-5.9
7998,0.0037,0.003,0.0345,0.0015,-5.9
7999,0.0232,-0.0008,0.0112,0,-5.9
8000,0.024,0.0045,0.0045,0.0037,-5.9
8001,0.0172,0.0097,0.009,0.006,-5.9
8002,0.0045,0.009,0.0082,0.0052,-5.9
8003,-0.0203,0.0195,-0.006,0.0082,-6
8004,-0.0436,0.0187,-0.0308,0.0052,-6
8005,-0.042,0.0082,-0.0233,0.003,-6.1
8006,-0.039,0.0007,-0.0068,0.0015,-5.9
8007,-0.0503,-0.015,-0.0023,-0.0015,-5.9
8008,-0.0473,-0.0218,0.0082,-0.0015,-5.7
8009,-0.042,-0.0203,0.0165,-0.003,-5.9
8010,-0.0203,-0.0158,0.0247,0.0007,-6
8011,0.018,0.0015,0.0367,0.006,-5.9
8012,0.0442,0.0105,0.0285,0.0045,-5.9
8013,0.051,0.012,0.006,0.006,-5.8
8014,0.0232,0.012,0.0127,0.0045,-5.9
8015,-0.012,0.0127,0.0172,0.006,-6
8016,-0.0248,0.012,0.0157,0.006,-5.9
8017,-0.039,0.0082,0.0157,0.0045,-6
8018,0.0127,0.0015,0.0075,0.0007,-5.8
8019,0.09,-0.0068,0.0037,-0.0046,-6
8020,0.078,-0.0143,-0.0098,-0.0053,-5.9
8021,0.042,-0.0263,-0.0315,-0.0083,-6.2
8022,-0.0008,-0.0323,-0.0465,-0.0068,-5.9
8023,-0.0233,-0.0165,-0.0511,0,-6.1
8024,0.0135,0.0112,-0.0413,0.0082,-6
8025,0.039,0.0277,-0.0203,0.0112,-5.9
8026,0.0345,0.0157,-0.0046,0.0097,-5.9
8027,0.018,0.0045,0.0045,0.0052,-5.9
8028,0.003,0.0037,0.009,0.0015,-5.9
8029,-0.0098,0.0015,0.0037,0,-5.9
8030,-0.0248,0.003,-0.0015,-0.0015,-6
8031,-0.015,0.0037,-0.0075,-0.0008,-5.9
8032,0.0022,0.0015,-0.0083,-0.0023,-6.1
8033,0.0217,-0.0038,-0.0083,-0.006,-5.9
8034,0.0165,-0.0113,-0.0135,-0.0083,-5.8
8035,-0.03,-0.015,-0.0188,-0.0128,-6
8036,-0.0315,-0.006,-0.0218,-0.0105,-5.9
8037,-0.021,0.0007,-0.012,-0.0068,-6
8038,-0.0203,-0.0083,0.0067,-0.0105,-5.9
8039,-0.0105,-0.0105,0.0165,-0.0068,-5.9
8040,0.0007,-0.0053,0.012,-0.0008,-5.7
8041,0.0135,-0.0015,0.0067,0.0045,-5.8
8042,0.0232,0.0097,0.0142,0.0105,-6
8043,0.0352,0.0127,0.0232,0.0105,-5.5
8044,0.015,0.0082,0.0337,0.009,-5.9
8045,0.003,0.003,0.0405,0.0037,-5.8
8046,-0.006,-0.0068,0.0262,-0.0053,-5.9
8047,-0.0346,-0.0143,0.0037,-0.006,-5.9
8048,-0.06,-0.012,-0.0143,-0.003,-5.9
8049,-0.0623,-0.006,-0.033,0.0015,-5.9
8050,-0.0293,-0.0008,-0.048,0.0105,-5.9
8051,-0.0046,0.0052,-0.0428,0.0165,-5.9
8052,0.0307,0.0127,-0.0195,0.021,-5.9
8053,0.0405,0.0157,0.0022,0.0195,-5.7
8054,0.0285,0.0075,-0.0098,0.0142,-5.9
8055,0.0232,0.0015,-0.024,0.0112,-5.8
8056,0.012,0.0022,-0.0091,0.0097,-5.9
8057,0.0007,-0.003,-0.0038,0.006,-5.6
8058,-0.0128,-0.0068,-0.0015,0.0037,-5.9
8059,-0.0256,-0.0068,0.0105,0.0045,-5.7
8060,-0.0428,-0.0053,0.0142,0.0045,-5.9
8061,-0.0346,-0.0075,0.0195,0.0022,-5.7
8062,-0.0158,-0.0068,0.0157,0.0045,-5.8
8063,0.0022,0.0045,0.0135,0.006,-5.8
8064,0.036,0.006,0.0127,0.0022,-5.9
8065,0.0517,0.0007,0.0067,0.0037,-5.9
8066,0.0352,0,-0.0068,0.0045,-5.9
8067,0.0195,-0.003,-0.0428,0,-5.8
8068,-0.0008,-0.0053,-0.0608,0.0015,-5.9
8069,-0.0218,-0.0053,-0.0405,0.0037,-5.8
8070,-0.042,-0.0015,-0.0181,0.0082,-5.8
8071,-0.0473,0.0045,0.009,0.0105,-5.9
8072,-0.0218,0.0052,0.0352,0.0075,-5.8
8073,-0.0015,-0.0023,0.033,0.0075,-5.7
8074,0.0082,-0.0038,0.0127,0.009,-5.9
8075,0.0157,0.003,-0.003,0.0082,-5.8
8076,0.012,0.0007,-0.015,0.0052,-5.9
8077,0.0045,-0.003,-0.0143,0.003,-6
8078,-0.003,-0.0068,-0.0046,-0.0008,-5.6
8079,-0.0053,-0.0053,0.0127,0.0007,-5.9
8080,-0.0075,-0.0015,0.0307,0.0052,-5.9
8081,-0.0053,-0.0008,0.0292,0.0037,-5.8
8082,0.0052,0.0015,0.03,0.0037,-5.9
8083,0.0067,0.0007,0.0217,0.0022,-5.8
8084,0.003,-0.0046,0.0127,-0.0008,-5.8
8085,0.0015,-0.0053,0.024,0.0015,-5.9
8086,0.0007,0.0007,0.015,0.0007,-5.8
8087,0.003,0.0097,0.0037,0.0045,-5.8
8088,-0.0008,0.0037,0.003,0.0045,-5.8
8089,-0.006,-0.0046,0.0067,0.0045,-5.9
8090,-0.0128,0.0007,0.0082,0.0052,-5.7
8091,-0.012,0.0007,0,0.0015,-6.1
8092,0.0082,-0.0046,-0.003,0.0015,-5.8
8093,0.0232,-0.003,-0.015,0.0007,-5.9
8094,0.0232,0.003,-0.0143,-0.0015,-5.9
8095,0.0127,-0.0008,0.006,-0.0038,-5.9
8096,0.0037,-0.0023,0.009,-0.003,-5.9
8097,-0.0015,-0.0008,-0.0083,-0.0038,-6
8098,-0.0068,-0.003,-0.0083,-0.0008,-5.9
8099,-0.0128,0.0007,0.0082,0,-5.9
8100,-0.0195,0.0007,0.0015,-0.003,-5.9
8101,-0.0158,0.003,-0.0083,-0.003,-5.9
8102,0.0052,0.0067,-0.0105,-0.0038,-5.9
8103,0.0037,0.0075,-0.0046,-0.0023,-5.9
8104,-0.0181,0.003,-0.0023,-0.0038,-5.9
8105,-0.0083,-0.0038,0.0007,-0.0053,-5.9
8106,0.012,-0.003,0.009,-0.003,-5.9
8107,0.0382,-0.0046,0.003,-0.0068,-5.9
8108,0.0592,-0.015,-0.0046,-0.0068,-5.9
8109,0.0232,-0.0173,-0.003,-0.0008,-6
8110,-0.0158,-0.012,-0.0203,0.006,-6
8111,-0.0091,-0.0105,-0.0368,0.009,-6
8112,-0.015,-0.006,-0.0256,0.0127,-6
8113,-0.0293,0.0045,-0.0091,0.0172,-5.9
8114,-0.0218,0.0105,0.0232,0.0157,-6
8115,-0.0023,0.0015,0.0307,0.015,-6
8116,0.0075,-0.0038,0.0105,0.009,-5.9
8117,-0.0015,0.0007,-0.0113,0.0045,-6.1
8118,0.0045,0.0097,-0.0203,0.0052,-5.9
8119,0.0165,0.0135,0.003,0.0067,-6
8120,0.0112,0.006,-0.0015,0.0067,-5.9
8121,-0.0053,0.0007,-0.0046,0.0067,-5.9
8122,-0.0188,0,0.0007,0.0052,-6
8123,-0.0173,-0.003,-0.0091,0.0015,-5.9
8124,-0.027,-0.0053,-0.006,0.0045,-6
8125,-0.0165,-0.003,-0.0195,0.0105,-5.9
8126,0.018,0.003,-0.0263,0.015,-6.1
8127,0.0555,0.0052,-0.0053,0.0157,-5.9
8128,0.0705,0.0045,0.009,0.0105,-5.9
8129,0.051,0.0045,0.0217,0.0067,-5.9
8130,0.0157,0.0037,0.0405,0.0015,-5.9
8131,-0.003,-0.0015,0.0322,-0.003,-6
8132,-0.0068,-0.0046,0.0015,-0.0053,-5.8
8133,-0.0098,0.0007,-0.0105,-0.0053,-6.2
8134,-0.003,-0.0008,-0.0181,-0.0083,-6
8135,-0.027,-0.012,-0.024,-0.0143,-5.9
8136,-0.0293,-0.012,-0.0315,-0.0143,-5.9
8137,-0.0361,0.003,-0.0458,-0.0091,-5.9
8138,-0.039,0.0045,-0.0503,-0.0083,-6
8139,-0.0098,-0.0023,-0.0218,-0.0091,-5.9
8140,-0.0128,0.0015,0.018,-0.0083,-6.1
8141,0.012,0.0105,0.0292,-0.0113,-6
8142,0.0217,0.012,0.0202,-0.0091,-5.9
8143,0.0052,0.0007,0.0195,0.0022,-5.8
8144,0.015,-0.0015,0.006,0.0165,-5.9
8145,0.0142,-0.0008,0.0007,0.0367,-5.9
8146,0.0045,-0.003,0.003,0.0555,-5.9
8147,-0.015,0.0015,0.0007,0.0637,-5.8
8148,-0.0173,-0.0008,0.0105,0.0592,-6.2
8149,-0.0046,0.0007,0.0105,0.042,-5.8
8150,0.0082,0.0045,0.0067,0.0255,-6.1
8151,-0.0008,0.003,-0.003,0.0157,-5.8
8152,-0.024,0.0045,-0.0083,0.0052,-6
8153,-0.0218,0.003,0.0052,-0.0008,-5.9
8154,-0.0091,0.0007,0.0015,-0.0046,-5.9
8155,-0.012,-0.0113,-0.0165,-0.012,-6
8156,-0.0248,-0.0203,-0.0368,-0.0143,-6
8157,-0.0233,-0.0158,-0.0488,-0.0105,-6
8158,-0.012,-0.0068,-0.039,-0.0083,-5.9
8159,0.006,-0.0046,-0.021,-0.0075,-6
8160,0.0082,-0.0038,-0.003,-0.0098,-5.9
8161,0.0105,-0.0038,0.0082,-0.0128,-5.9
8162,0.0255,-0.0046,0.0195,-0.0105,-5.9
8163,0.0247,0.0037,0.0352,-0.0113,-5.9
8164,0.027,0.0067,0.036,-0.015,-6.2
8165,0.027,0.006,0.0412,-0.0195,-5.7
8166,0.027,0.0045,0.042,-0.0225,-6
8167,0.0232,0.0007,0.0165,-0.0233,-5.9
8168,0.0105,0,-0.0015,-0.027,-5.9
8169,-0.0038,0.0015,-0.0015,-0.027,-5.9
8170,-0.0233,0.009,-0.0023,-0.0256,-5.9
8171,-0.024,0.0075,-0.0053,-0.03,-5.9
8172,-0.024,-0.0046,-0.0053,-0.0315,-5.9
8173,-0.033,-0.0083,-0.0046,-0.0308,-6
8174,-0.03,-0.0046,0.0105,-0.0293,-5.9
8175,-0.0143,-0.0008,0.024,-0.0256,-6.1
8176,0.012,-0.0008,0.0067,-0.024,-5.8
8177,0.0225,-0.0023,-0.012,-0.0248,-6
8178,0.0225,-0.0053,-0.0195,-0.0308,-5.9
8179,0.0195,-0.0135,-0.0105,-0.0353,-5.9
8180,-0.0053,-0.0135,0.0082,-0.0368,-5.9
8181,-0.0315,-0.0008,0.012,-0.033,-6
8182,-0.0413,0.003,0.0052,-0.0293,-5.9
8183,-0.0105,0.0045,-0.0023,-0.024,-5.9
8184,0.018,0.0052,0.0112,-0.0203,-5.9
8185,0.0165,0,0.0232,-0.0233,-5.9
8186,0.018,0.0082,0.0015,-0.0218,-5.9
8187,0.0165,0.0067,-0.0053,-0.0233,-6
8188,0.0187,-0.0053,-0.012,-0.024,-5.9
8189,0.0127,-0.0008,-0.0263,-0.0158,-6
8190,0.0127,0.0007,-0.0113,-0.0143,-6
8191,0.015,0.0052,0.012,-0.0128,-5.8
8192,0.0007,0.0037,0.0097,-0.0083,-5.9
8193,-0.0083,-0.0046,0.003,-0.0083,-5.9
8194,-0.0233,-0.0105,-0.0046,-0.0128,-5.9
8195,-0.0353,-0.012,-0.0165,-0.0128,-6
8196,-0.03,-0.0015,-0.0158,-0.0046,-5.9
8197,-0.033,0.0067,-0.027,-0.0008,-6
8198,-0.0278,0.0067,-0.0413,-0.0023,-5.9
8199,0.009,0.0105,-0.0383,-0.0046,-6.1
8200,0.0367,0.0105,-0.0165,-0.0105,-5.9
8201,0.0652,-0.0046,0.012,-0.0195,-5.9
8202,0.0457,-0.012,0.0142,-0.0165,-5.9
8203,-0.0398,-0.0083,0.012,-0.0083,-6
8204,-0.0593,-0.0046,0.0142,-0.0023,-5.8
8205,-0.0428,0.003,0.0217,0.0007,-5.9
8206,-0.024,0.0097,0.033,-0.0015,-6
8207,0.0052,-0.0008,0.012,-0.0105,-6
8208,0.0172,-0.0075,-0.0098,-0.015,-6.1
8209,0.0247,-0.0053,-0.0113,-0.0158,-5.9
8210,0.0232,0.0052,0.006,-0.0105,-6.1
8211,0.0082,0.018,0.0225,-0.0053,-5.9
8212,-0.0053,0.0082,0.0067,-0.0046,-5.9
8213,-0.006,0.0075,-0.0173,-0.0015,-6.2
8214,-0.0323,0.009,-0.0308,-0.0038,-5.9
8215,-0.0165,0.0045,-0.0195,-0.0046,-6.2
8216,0.0487,0.003,-0.0165,-0.0038,-6
8217,0.015,-0.0068,-0.0248,-0.0046,-5.9
8218,-0.0488,-0.0143,-0.0233,-0.0015,-6.2
8219,-0.0503,-0.0195,-0.015,-0.003,-5.9
8220,-0.0248,-0.0233,0.0015,-0.0008,-6.1
8221,0.0187,-0.0165,0.0202,0.003,-5.8
8222,0.0465,-0.0075,0.0307,0.0082,-5.9
8223,0.0495,-0.003,0.0217,0.0082,-5.9
8224,0.0232,0.0052,0.0067,0.0082,-5.9
8225,0.003,0.0157,0.0105,0.0082,-6
8226,0.0007,0.0052,0.0142,0.0037,-5.9
8227,-0.0091,-0.0068,0.0075,0.003,-5.9
8228,0.0007,-0.003,0.0022,0.0067,-5.8
8229,0.0202,-0.0046,0.0045,0.0067,-6
8230,0.0262,-0.0105,0.0052,0.0052,-6
8231,0.0105,-0.0098,0.0052,0.0067,-5.9
8232,-0.0053,0.0052,0.0052,0.0135,-6.1
8233,0.0007,0.0142,-0.0046,0.0157,-5.9
8234,0.009,0.0045,-0.0195,0.0127,-6.1
8235,0.009,0.0015,-0.021,0.0127,-6
8236,0.0007,-0.0015,-0.0203,0.0105,-6.1
8237,-0.0091,-0.0008,-0.024,0.012,-6
8238,-0.0091,0.0007,-0.021,0.0142,-6
8239,-0.0068,-0.0008,-0.0128,0.0127,-5.9
8240,0.0037,0.0045,0.0007,0.0127,-5.9
8241,0.0142,0.0082,0.0052,0.0142,-5.9
8242,0.0037,0.0112,-0.003,0.0142,-6.1
8243,-0.0195,0.006,-0.012,0.0105,-5.9
8244,-0.0308,-0.003,-0.006,0.009,-5.9
8245,-0.033,-0.0113,0.0105,0.0015,-5.9
8246,-0.0368,-0.0203,0.012,-0.0015,-6
8247,-0.0675,-0.0225,-0.0015,0.0015,-5.9
8248,-0.0818,-0.0098,-0.0181,0.012,-6.1
8249,-0.0158,0.003,-0.0038,0.0202,-5.9
8250,0.0427,0.0075,0.03,0.0225,-5.9
8251,0.0712,0.0135,0.0337,0.024,-6
8252,0.066,0.009,0.0105,0.015,-5.9
8253,0.0457,0.0015,0,0.0082,-6.1
8254,0.042,0.0015,0.0082,0.0082,-5.9
8255,0.027,0.0007,0.0142,0.0075,-6.1
8256,0.0195,-0.0008,0.0105,0.0105,-5.9
8257,0.0045,-0.003,0.009,0.0067,-5.9
8258,-0.003,-0.0046,0.012,0.0067,-5.9
8259,-0.0105,-0.0038,0.0105,0.0067,-6
8260,-0.0165,0.0045,0.0052,0.0082,-6
8261,-0.0091,0.012,-0.0046,0.0097,-6
8262,-0.0091,0.0067,-0.0091,0.0067,-6.2
8263,-0.0203,-0.0015,-0.0128,0.0067,-6
8264,-0.0278,-0.0068,-0.0218,0.0052,-6
8265,-0.0225,-0.0075,-0.0225,0.009,-6.2
8266,-0.0293,-0.0008,-0.0105,0.0127,-5.9
8267,-0.0233,0.0045,0.003,0.0127,-5.9
8268,-0.0008,0.0052,0.0007,0.0105,-5.9
8269,0.0105,0.006,-0.0165,0.012,-6.2
8270,0.0367,0.0082,-0.0128,0.009,-5.9
8271,0.0465,-0.0023,0.0052,0.003,-6
8272,0.012,-0.0113,0.0105,0.0015,-5.9
8273,-0.027,-0.0113,0.0225,0.003,-5.9
8274,-0.0428,-0.015,0.0195,0.0082,-5.9
8275,-0.0353,-0.0113,0.003,0.0082,-6
8276,-0.024,-0.0008,0.0022,0.0105,-6
8277,0.0067,0.0075,-0.0046,0.0142,-6
8278,0.0315,0.009,-0.0105,0.0105,-6.1
8279,0.0217,0.0052,-0.0015,0.0067,-6.1
8280,0.024,0.0015,-0.0046,0.0067,-5.9
8281,0.009,0,-0.0075,0.0052,-6.1
8282,-0.0053,0,-0.0038,0.006,-5.9
8283,-0.0091,0.003,-0.003,0.0037,-6
8284,-0.0075,0.0037,-0.0046,0.0037,-5.9
8285,0.0052,0.0045,-0.0068,0.0052,-5.9
8286,0.0067,0.0045,-0.0023,0.0045,-6
8287,0.012,0.003,-0.003,0.003,-6
8288,0.0135,0.0037,-0.0083,0.0022,-5.9
8289,0.0195,0,-0.0135,0.0007,-6.1
8290,0.0135,-0.0068,-0.0195,0.0022,-6
8291,-0.006,-0.0053,-0.012,0.0052,-6
8292,-0.0173,-0.006,-0.0068,0.0067,-6
8293,-0.0158,-0.012,-0.0135,0.003,-6
8294,0.0105,-0.0091,-0.0046,0.0045,-5.9
8295,0.0367,0.0007,0.0225,0.0045,-6.1
8296,0.018,-0.0008,0.027,0.0015,-5.8
8297,-0.0181,-0.0083,0.0165,0.0007,-6
8298,-0.0308,-0.0083,0.0082,0.003,-6
8299,-0.0315,-0.0068,-0.0105,0.006,-5.9
8300,-0.0165,0,-0.0135,0.009,-6.1
8301,0.003,0.0045,-0.0173,0.009,-5.9
8302,0.0045,0.0022,-0.0158,0.0082,-6.1
