@relation amar-lower-limb

@attribute time-index integer
@attribute Recto-Femoral real
@attribute Biceps-Femoral real
@attribute Vasto-Medial real
@attribute EMG-Semitendinoso real
@attribute Flexo-Extension real

@data
7749,-0.0263,0.0007,-0.078,0.0045,-4.5
7750,-0.054,0.0082,-0.1313,0.0105,-4.5
7751,-0.0856,0.0097,-0.1741,0.0052,-4.5
7752,-0.1328,0.0082,-0.222,0.0022,-4.5
7753,-0.2138,0.0067,-0.2513,-0.0015,-4.3
7754,-0.327,-0.0008,-0.2745,-0.003,-4.5
7755,-0.4013,-0.0098,-0.2933,-0.0083,-4.2
7756,-0.4125,-0.0165,-0.2918,-0.015,-4.3
7757,-0.3466,-0.0143,-0.2903,-0.0128,-4.5
7758,-0.1778,-0.0046,-0.2821,-0.006,-4.5
7759,0.0292,0.0022,-0.2708,0.0015,-4.4
7760,0.2362,0.0067,-0.261,0.0127,-4.3
7761,0.3817,0.0045,-0.2468,0.018,-4.5
7762,0.4357,0.0015,-0.2333,0.0105,-4.4
7763,0.4612,0,-0.2153,0.0022,-4.4
7764,0.4387,-0.0008,-0.1943,-0.0038,-4.5
7765,0.3825,-0.0008,-0.1763,-0.0015,-4.5
7766,0.3277,0.003,-0.1575,0.0052,-4.5
7767,0.2932,0.0052,-0.1388,0.0112,-4.6
7768,0.2595,0.0052,-0.1215,0.009,-4.6
7769,0.2085,0.0022,-0.1043,0.003,-4.6
7770,0.1702,0.0037,-0.0885,0.0022,-4.8
7771,0.135,0.0015,-0.0713,-0.0181,-4.5
7772,0.0952,0.0007,-0.0503,-0.0383,-4.8
7773,0.0547,0.0022,-0.033,-0.0248,-4.8
7774,0.0165,0.0015,-0.0203,-0.0091,-4.9
7775,-0.015,0.0015,-0.003,-0.0053,-5
7776,-0.0398,-0.003,0.018,-0.0105,-4.8
7777,-0.0653,-0.0075,0.039,-0.0195,-4.9
7778,-0.0825,-0.0083,0.0555,-0.0158,-4.7
7779,-0.0953,-0.006,0.0637,-0.0068,-4.9
7780,-0.105,-0.0046,0.0765,-0.0008,-4.9
7781,-0.1125,-0.0046,0.0922,0.0052,-5
7782,-0.1193,-0.0046,0.1035,0.0075,-4.9
7783,-0.1215,-0.0015,0.1042,0.012,-5
7784,-0.1238,0.0015,0.0997,0.0165,-5
7785,-0.1275,0.0082,0.0877,0.0195,-5
7786,-0.1328,0.0105,0.0667,0.0187,-5.2
7787,-0.135,0.0105,0.042,0.0165,-5
7788,-0.1358,0.012,0.018,0.0157,-5.2
7789,-0.135,0.0067,-0.0023,0.0105,-5.1
7790,-0.1305,0.0015,-0.003,0.009,-5.2
7791,-0.1298,0.0022,0.0127,0.0135,-5.4
7792,-0.1245,0.0082,0.0307,0.0127,-5.4
7793,-0.1155,0.006,0.0555,0.0097,-5.4
7794,-0.1028,0.0015,0.0817,0.009,-5.4
7795,-0.0893,0.0067,0.1057,0.0165,-5.5
7796,-0.0765,0.0052,0.126,0.018,-5.6
7797,-0.0638,0.0045,0.141,0.0105,-5.7
7798,-0.048,0.0045,0.1485,-0.0068,-5.7
7799,-0.0353,-0.0098,0.1522,-0.0263,-5.9
7800,-0.024,-0.0188,0.1537,-0.0165,-5.8
7801,-0.0143,-0.006,0.1537,0.0037,-5.9
7802,-0.0083,0.0015,0.1552,0.0097,-6.1
7803,0.0007,-0.0113,0.1515,0.0127,-5.9
7804,0.0052,-0.0008,0.1365,0.0135,-6.3
7805,0.0007,0.0277,0.1215,0.012,-6.2
7806,0.003,0.0472,0.105,0.0105,-6.5
7807,0.012,0.0502,0.0877,0.0015,-6.4
7808,0.024,0.0397,0.0802,-0.003,-6.5
7809,0.0262,0.0352,0.0765,-0.0015,-6.7
7810,0.0217,0.0382,0.069,-0.0158,-6.6
7811,0.0187,0.0232,0.0607,-0.0405,-6.8
7812,0.024,-0.0293,0.0532,-0.0593,-6.8
7813,0.0307,-0.0825,0.054,-0.0555,-6.8
7814,0.033,-0.114,0.0577,-0.0368,-7.1
7815,0.0375,-0.1343,0.054,-0.015,-7.2
7816,0.0367,-0.1215,0.042,0.0067,-7.2
7817,0.0345,-0.0773,0.033,0.0157,-7.3
7818,0.036,-0.0503,0.0292,0.0195,-7.3
7819,0.042,-0.012,0.027,0.024,-7.5
7820,0.0442,0.0067,0.018,0.0255,-7.7
7821,0.0352,0.0127,0.0045,0.0262,-7.5
7822,0.03,0.0292,-0.0091,0.0202,-7.7
7823,0.0307,0.03,-0.0233,0.015,-7.9
7824,0.0367,0.0345,-0.027,0.0052,-7.9
7825,0.0435,0.0247,-0.0165,-0.0046,-7.9
7826,0.0465,0.0195,-0.0083,-0.0188,-7.9
7827,0.0472,0.0165,0.003,-0.0285,-8
7828,0.042,0.0105,0.0202,-0.0308,-8.1
7829,0.0375,0.009,0.0405,-0.0361,-8.2
7830,0.0412,0.0195,0.06,-0.0323,-8.1
7831,0.0465,0.0247,0.0675,-0.033,-8.4
7832,0.039,0.0052,0.0562,-0.0293,-8.2
7833,0.0187,-0.0143,0.0405,-0.0053,-8.5
7834,0.0082,-0.0233,0.0202,0.0127,-8.5
7835,0.0127,-0.0158,-0.0083,0.0217,-8.5
7836,0.0142,0.0007,-0.0323,0.03,-8.8
7837,0.009,0.0217,-0.0593,0.0382,-8.5
7838,0.0127,0.018,-0.09,0.0315,-8.7
7839,0.0195,0.012,-0.1155,0.012,-8.8
7840,0.0285,0.018,-0.1313,-0.0046,-8.8
7841,0.033,0.0127,-0.1455,-0.0015,-9
7842,0.0375,0,-0.1583,0.0157,-8.9
7843,0.042,-0.0105,-0.1628,0.0277,-8.9
7844,0.0442,0.0097,-0.1598,0.0277,-8.9
7845,0.0435,0.0157,-0.1478,0.0165,-9
7846,0.039,0.0247,-0.1335,0.0165,-9
7847,0.0307,0.0315,-0.1193,0.0195,-9.2
7848,0.018,0.0067,-0.1103,0.0105,-9
7849,0.0082,0.0007,-0.1028,-0.0068,-9.1
7850,-0.0015,-0.0218,-0.093,-0.0098,-9.2
7851,-0.0091,-0.0128,-0.0818,0.0127,-9
7852,-0.0203,0.0195,-0.0735,0.0105,-9.1
7853,-0.0353,0.015,-0.0683,-0.0015,-8.7
7854,-0.045,0.0232,-0.06,0.0172,-9
7855,-0.054,0.0232,-0.0443,0.0315,-8.6
7856,-0.0578,0.0127,-0.03,0.0195,-8.6
7857,-0.0593,0.0165,-0.0165,-0.0098,-8.7
7858,-0.0615,0.0202,-0.0098,-0.0346,-8.6
7859,-0.0608,0.03,-0.003,-0.0518,-8.4
7860,-0.0555,0.0465,0.003,-0.0465,-8.4
7861,-0.0518,0.0367,0.0052,-0.039,-8.2
7862,-0.0495,-0.012,0.0097,-0.0383,-8
7863,-0.0443,-0.0361,0.0105,-0.0091,-8.1
7864,-0.0383,-0.0203,0.018,0.0097,-7.8
7865,-0.0346,0.0127,0.0262,0.027,-8
7866,-0.033,0.042,0.027,0.0292,-7.7
7867,-0.0353,0.0105,0.0225,0.0015,-7.9
7868,-0.0323,-0.0548,0.0157,-0.024,-7.8
7869,-0.0308,-0.0915,0.0142,-0.0361,-7.7
7870,-0.0278,-0.0683,0.0142,-0.03,-7.9
7871,-0.027,-0.0818,0.0165,-0.0308,-7.6
7872,-0.0315,-0.1448,0.018,-0.027,-7.7
7873,-0.0346,-0.1178,0.021,0.0142,-7.7
7874,-0.0383,-0.0458,0.0247,0.0495,-7.6
7875,-0.03,0.0277,0.021,0.0577,-7.7
7876,-0.0113,0.0682,0.0195,0.0525,-7.7
7877,0.003,0.0742,0.0217,0.0472,-7.7
7878,0.0082,0.0802,0.0217,0.054,-7.7
7879,0.0022,0.0652,0.024,0.0562,-7.8
7880,0.003,0.0652,0.0255,0.0615,-7.5
7881,0.0022,0.0487,0.0232,0.0577,-7.8
7882,0.0015,0.0367,0.0202,0.0405,-7.7
7883,0.0067,0.018,0.012,0.018,-7.8
7884,0.0232,-0.024,0.0045,-0.0038,-7.9
7885,0.039,-0.015,0.0052,-0.0068,-7.7
7886,0.039,-0.0046,0.0015,-0.0263,-7.9
7887,0.0307,-0.0346,-0.0068,-0.0735,-7.9
7888,0.0195,-0.0721,-0.0038,-0.1095,-8
7889,0.0127,-0.1028,0.0045,-0.1035,-8
7890,0.0157,-0.0878,0.009,-0.0623,-8.1
7891,0.0322,-0.078,0.0015,-0.027,-8.1
7892,0.0405,-0.0765,-0.006,-0.0135,-8.2
7893,0.0382,-0.0278,-0.0038,-0.012,-8.2
7894,0.042,-0.0233,-0.0008,-0.0091,-8.3
7895,0.039,-0.0293,-0.003,-0.03,-8.6
7896,0.0307,-0.012,-0.0105,-0.0593,-8.6
7897,0.0195,0.0195,-0.0128,-0.0233,-8.9
7898,0.0052,0.0667,-0.0083,0.0262,-8.8
7899,-0.0143,0.054,-0.0023,0.0352,-9
7900,-0.0256,0.0352,0.0067,0.0157,-9.2
7901,-0.0181,0.018,0.0135,-0.0218,-9.3
7902,-0.0068,0.0375,0.0157,-0.0181,-9.5
7903,0.003,0.084,0.0105,0.0105,-9.6
7904,0.0082,0.0975,0.009,0.021,-9.9
7905,0.0097,0.1087,0.0082,0.027,-10
7906,0.0127,0.1215,0.0097,0.0577,-10.3
7907,0.0067,0.1402,0.0142,0.0862,-10.6
7908,-0.0015,0.132,0.0112,0.0742,-10.7
7909,-0.0105,0.093,0.0105,0.048,-10.8
7910,-0.0165,0.009,0.0112,0.0142,-11.1
7911,-0.0218,-0.0743,0.0165,-0.0135,-11.3
7912,-0.0256,-0.0691,0.024,-0.0278,-11.5
7913,-0.027,-0.0315,0.0292,-0.0293,-12
7914,-0.0233,-0.0458,0.0307,-0.0308,-12.1
7915,-0.0158,-0.1388,0.024,-0.057,-12.5
7916,-0.0143,-0.2295,0.024,-0.0691,-12.4
7917,-0.0165,-0.2138,0.0315,-0.0503,-12.6
7918,-0.0195,-0.1193,0.0375,-0.0195,-13.1
7919,-0.0218,-0.0578,0.0442,0.0037,-13.1
7920,-0.0181,-0.0473,0.0517,0.0082,-13.5
7921,-0.0075,-0.0233,0.0532,0.0015,-13.5
7922,-0.0083,-0.0053,0.0412,-0.012,-13.8
7923,-0.0113,-0.0008,0.039,-0.0128,-13.9
7924,-0.0091,0.0217,0.048,0,-14.2
7925,-0.0083,0.0352,0.0352,0.018,-14.2
7926,-0.0083,0.0412,0.018,0.0315,-14.4
7927,-0.0113,0.036,0.0142,0.0225,-14.4
7928,-0.0143,0.0307,0.0172,0.0202,-14.7
7929,-0.0068,0.0315,0.012,0.0187,-14.7
7930,0,0.0367,-0.0015,0.0195,-14.9
7931,-0.0015,0.0465,-0.0053,0.0472,-15
7932,-0.0046,0.0577,-0.012,0.0795,-15.1
7933,-0.0091,0.078,-0.0188,0.0825,-15.3
7934,-0.0105,0.0892,-0.0218,0.0585,-15.1
7935,-0.0128,0.0952,-0.0263,0.0472,-15.4
7936,-0.0181,0.0975,-0.027,0.0285,-15.3
7937,-0.0181,0.0885,-0.0181,-0.012,-15.6
7938,-0.0105,0.0675,-0.0068,-0.0165,-15.3
7939,-0.0023,0.042,0.0045,0.0105,-15.6
7940,-0.0015,0.0195,0.0165,0.0127,-15.3
7941,-0.003,-0.0203,0.021,0.0067,-15.4
7942,0.0007,-0.0863,0.012,-0.0128,-15.3
7943,0.0075,-0.0945,-0.0091,-0.0218,-15.2
7944,0.0097,-0.0533,-0.0195,-0.0218,-15.4
7945,0.0067,-0.048,-0.0225,-0.0413,-15.4
7946,0.0067,-0.0143,-0.027,-0.0233,-15.1
7947,0.0052,0.0285,-0.0256,-0.024,-15.3
7948,0.0022,0.0255,-0.0256,-0.0511,-15
7949,0.0007,0.0112,-0.0315,-0.0405,-15.2
7950,0.012,0.0037,-0.0368,-0.039,-14.8
7951,0.024,-0.027,-0.039,-0.027,-14.9
7952,0.0217,-0.0871,-0.042,-0.0075,-14.8
7953,0.0217,-0.1006,-0.033,-0.0113,-14.7
7954,0.0165,-0.0863,-0.0308,-0.0128,-14.8
7955,0.0105,-0.0195,-0.0465,-0.0046,-14.7
7956,0.012,0.021,-0.0511,-0.0053,-14.5
7957,0.012,-0.015,-0.0428,-0.021,-14.5
7958,0.009,-0.0203,-0.0308,-0.0068,-14.5
7959,0.003,0.012,-0.027,0.0352,-14.2
7960,-0.0023,0.0667,-0.033,0.0615,-14
7961,-0.0068,0.093,-0.0398,0.0517,-14.2
7962,-0.0165,0.0675,-0.0443,0.0172,-14.1
7963,-0.0256,0.0352,-0.0465,-0.0165,-14.2
7964,-0.027,-0.045,-0.0443,-0.0555,-14.1
7965,-0.0098,-0.156,-0.0413,-0.0915,-14.1
7966,0.0105,-0.18,-0.0338,-0.1006,-14
7967,0.0165,-0.1785,-0.0285,-0.0691,-13.9
7968,0.0232,-0.1103,-0.0278,-0.024,-14.1
7969,0.033,-0.033,-0.0181,0.009,-13.6
7970,0.0397,-0.0046,-0.0053,0.0375,-13.9
7971,0.0405,0.042,0.0082,0.045,-13.6
7972,0.0487,0.0225,0.0142,0.0405,-13.7
7973,0.0502,0.0345,0.0172,0.0382,-13.6
7974,0.0442,0.0562,0.0217,0.024,-13.6
7975,0.0345,0.0622,0.0202,0.015,-13.7
7976,0.0307,0.0682,0.0232,0.0067,-13.5
7977,0.0307,0.018,0.036,-0.0173,-13.7
7978,0.0322,-0.0233,0.0652,-0.0293,-13.5
7979,0.0405,-0.0443,0.093,-0.0158,-13.5
7980,0.0315,-0.0368,0.0937,0.0037,-13.6
7981,0.018,-0.0046,0.0847,0.0255,-13.4
7982,0.0142,0.0322,0.078,0.0345,-13.6
7983,0.0225,0.018,0.0802,0.024,-13.4
7984,0.0277,0.009,0.0892,0.0157,-13.5
7985,0.021,0.039,0.084,0.0127,-13.4
7986,0.0052,0.033,0.0705,0.0195,-13.4
7987,-0.0008,0.054,0.0615,0.0382,-13.2
7988,0.003,0.0787,0.042,0.0435,-13.3
7989,0.0045,0.075,0.0232,0.0375,-13.4
7990,0.0105,0.075,0.0217,0.027,-13.3
7991,0.0045,0.0652,0.0195,0.0082,-13.3
7992,-0.012,0.045,0.0135,-0.0105,-13.3
7993,-0.027,0.0075,0.0082,-0.0135,-13.2
7994,-0.039,-0.0285,0.0045,-0.0053,-13.1
7995,-0.057,0.0007,-0.006,0.012,-13.1
7996,-0.0713,0.012,-0.0203,0.033,-13.3
7997,-0.0691,-0.0181,-0.0293,0.045,-13.1
7998,-0.0593,0.024,-0.0346,0.0525,-13.1
7999,-0.0503,0.0375,-0.0323,0.0405,-13.1
8000,-0.0413,-0.0008,-0.0218,-0.0105,-13
8001,-0.0308,0.0067,-0.0165,-0.0645,-13.1
8002,-0.0203,-0.0218,-0.0188,-0.0953,-12.9
8003,-0.0188,-0.0878,-0.0256,-0.0968,-13.1
8004,-0.0285,-0.0668,-0.0353,-0.0668,-13.1
8005,-0.0353,-0.0383,-0.0465,-0.0346,-13
8006,-0.0293,-0.0315,-0.0585,-0.0135,-13.1
8007,-0.0158,-0.0195,-0.0608,-0.0008,-12.9
8008,-0.0083,-0.0645,-0.0653,0.0052,-13
8009,-0.0083,-0.0691,-0.0743,0.0105,-12.9
8010,-0.0053,-0.0248,-0.0691,0.018,-12.9
8011,0.0007,0.0097,-0.0653,0.0277,-13
8012,0.0217,0.0255,-0.0615,0.0255,-12.9
8013,0.0457,0.0007,-0.0525,0.0127,-13
8014,0.0525,-0.0105,-0.0398,-0.0173,-12.8
8015,0.048,-0.0525,-0.0278,-0.0398,-13.1
8016,0.0337,-0.0495,-0.0143,-0.0233,-12.7
8017,0.0157,-0.003,-0.0038,-0.0135,-13
8018,0.0037,-0.0008,-0.0008,-0.0105,-12.6
8019,-0.0046,0.0127,0.003,0.0082,-13
8020,-0.0046,0,-0.0091,0.0037,-12.9
8021,-0.0105,-0.0046,-0.0233,0.006,-12.9
8022,-0.0195,0.0157,-0.0195,0.021,-12.9
8023,-0.0203,0.0345,-0.0105,0.0337,-12.8
8024,-0.0158,0.039,-0.0008,0.0382,-12.8
8025,-0.0158,0.033,0.006,0.0232,-12.9
8026,-0.0158,0.024,0.0112,-0.0023,-12.8
8027,-0.0263,0.0105,0.0157,-0.021,-12.9
8028,-0.033,0.009,0.0217,-0.0165,-12.8
8029,-0.021,0.009,0.0292,-0.0015,-13.1
8030,-0.0158,0.0165,0.0277,0.0015,-12.8
8031,-0.0173,0.0165,0.024,0.006,-12.9
8032,-0.0075,0.0195,0.0187,0.0105,-12.8
8033,0.0015,0.0232,0.024,0.009,-12.9
8034,0.0037,0.0157,0.027,0.0082,-13.1
8035,0.003,0.0112,0.0225,0.0075,-12.9
8036,0.003,0.0075,0.0157,0.0067,-12.9
8037,-0.0015,0.0045,0.012,0.0015,-12.9
8038,0.009,-0.0015,0.0135,-0.003,-13
8039,0.0367,-0.003,0.012,-0.006,-13
8040,0.0585,0.003,0.0105,-0.003,-12.8
8041,0.066,0.003,0.0037,0.0045,-13
8042,0.0742,-0.0068,-0.003,0.0067,-12.9
8043,0.0997,-0.0113,-0.0046,0.0037,-12.9
8044,0.174,-0.0091,-0.0068,0.0037,-12.9
8045,0.3465,-0.015,-0.0083,0.0015,-13
8046,0.4725,-0.0173,-0.0105,0.0007,-13.1
8047,0.3952,-0.0143,-0.0105,0.0022,-12.8
8048,0.3157,-0.012,-0.0075,0.0082,-13.1
8049,0.246,-0.0015,-0.0083,0.0172,-12.7
8050,0.1485,0.0067,-0.006,0.018,-12.9
8051,0.09,0.0195,-0.0053,0.0097,-12.6
8052,0.0105,0.0277,-0.0083,-0.0046,-12.7
8053,-0.0256,0.003,-0.0053,-0.0263,-12.6
8054,-0.063,-0.0008,0.0022,-0.0346,-12.4
8055,-0.09,0.0067,0.006,-0.0218,-12.5
8056,-0.117,-0.003,0.006,-0.0053,-12.4
8057,-0.1373,0.0007,0.0075,0.0037,-12.5
8058,-0.1365,-0.003,0.0067,0.0075,-12.3
8059,-0.1403,-0.003,0.0045,0.0015,-12.2
8060,-0.1215,-0.0053,0.0045,-0.0038,-12.3
8061,-0.1441,-0.0083,0.0037,-0.0046,-12
8062,-0.159,-0.0083,0.0045,-0.0053,-12
8063,-0.1688,-0.0098,0.0052,-0.0053,-11.9
8064,-0.177,-0.0068,0.0045,-0.012,-11.8
8065,-0.1733,-0.0083,0.003,-0.012,-11.9
8066,-0.1838,-0.0075,0.0045,-0.0008,-11.7
8067,-0.1808,-0.0068,0.0082,0.0045,-11.6
8068,-0.1756,-0.0008,0.012,0.009,-11.5
8069,-0.1635,-0.0008,0.012,0.009,-11.3
8070,-0.1463,-0.0046,0.0112,0.006,-11.4
8071,-0.1035,-0.0046,0.0105,0.0037,-11.1
8072,-0.033,-0.0068,0.0105,0.0015,-11.1
8073,0.012,-0.0053,0.0112,0.0037,-10.8
8074,0.024,-0.0046,0.0135,-0.0008,-10.9
8075,0.0277,-0.0046,0.012,-0.0008,-10.6
8076,0.018,-0.0038,0.0067,0.0037,-10.7
8077,-0.003,0.0015,0.0067,0.0052,-10.5
8078,-0.0195,0.0082,0.0082,0.0082,-10.4
8079,-0.0308,0.0082,0.0052,0.006,-10.3
8080,-0.0353,0.0045,0.0067,0.0067,-10.1
8081,-0.0428,0.0015,0.0075,0.0037,-10.2
8082,-0.0465,-0.0008,0.0015,0.003,-9.9
8083,-0.0465,0.0007,0.0007,0.003,-10
8084,-0.0405,0.0015,0.0105,0.003,-9.7
8085,-0.0346,0.003,0.018,0.0037,-9.6
8086,-0.0315,0.003,0.0105,0.0007,-9.6
8087,-0.0278,-0.0008,0.0037,-0.0015,-9.4
8088,-0.024,-0.0023,0.0045,-0.0053,-9.6
8089,-0.0218,-0.003,0.0015,-0.0053,-9.3
8090,-0.0308,-0.003,0.0045,-0.0046,-9.4
8091,-0.0383,-0.0008,0.0067,-0.0015,-9.2
8092,-0.0315,-0.0023,0.003,0.003,-9
8093,-0.0143,-0.003,-0.003,0.0052,-9
8094,-0.003,-0.0053,-0.0046,0.0045,-8.8
8095,0.0007,-0.0053,-0.006,0.0045,-8.9
8096,0.0067,-0.0008,-0.0091,0.0067,-8.7
8097,0.009,0.0007,-0.0091,0.0067,-8.8
8098,0.0105,0.0015,-0.0083,0.0052,-8.8
8099,0.0112,0.0015,-0.0046,0.0022,-8.7
8100,0.0465,0.0015,-0.0053,0.0007,-8.6
8101,0.1477,0.0015,-0.006,0.0015,-8.5
8102,0.1755,0.0015,-0.0038,0.0015,-8.4
8103,0.1117,0.003,0.003,0.0007,-8.4
8104,0.1027,0,0.003,0,-8.2
8105,0.0817,-0.0008,-0.0038,-0.003,-8.3
8106,0.066,-0.003,-0.006,-0.0015,-8.1
8107,0.0442,-0.0046,-0.0091,-0.0023,-8.3
8108,-0.0046,-0.0053,-0.0105,-0.006,-8.2
8109,-0.0068,-0.0046,-0.015,-0.0046,-8.2
8110,-0.0098,-0.0008,-0.0195,-0.0023,-8.2
8111,-0.015,-0.0008,-0.0143,-0.0015,-8
8112,-0.03,0.0015,-0.0091,0.0007,-8.2
8113,-0.0361,0.0022,-0.0091,0.0007,-8
8114,-0.0375,0.003,-0.0091,0.0015,-8.2
8115,-0.0383,0.0045,-0.0053,0.003,-7.9
8116,-0.0308,0.0015,-0.0075,0.0037,-7.9
8117,-0.0315,0,-0.0105,0.0037,-8
8118,-0.0315,-0.003,-0.0143,0.0015,-7.7
8119,-0.0443,-0.0046,-0.0165,-0.0008,-8
8120,-0.0503,-0.0053,-0.012,-0.0053,-7.7
8121,-0.0458,-0.006,-0.0083,-0.0068,-7.9
8122,-0.0346,-0.0038,-0.003,-0.0008,-7.7
8123,-0.0315,-0.0038,-0.003,-0.0015,-7.7
8124,-0.027,-0.003,-0.0023,-0.003,-7.8
8125,-0.024,-0.0008,-0.0015,0.003,-7.7
8126,-0.0188,0.0007,-0.0053,0.0007,-7.8
8127,-0.0135,0,-0.0053,0.0015,-7.5
8128,-0.0128,-0.0015,-0.0046,0.0007,-7.7
8129,-0.012,-0.003,-0.0015,-0.0008,-7.5
8130,-0.0165,-0.0023,0.0015,0,-7.7
8131,-0.012,-0.0023,0.0007,-0.0008,-7.6
8132,-0.003,0,0.0015,0,-7.6
8133,0.003,-0.0008,0.0022,-0.0015,-7.6
8134,0,-0.0038,0.0037,-0.003,-7.6
8135,-0.015,-0.0046,0.0015,-0.0038,-7.5
8136,-0.0195,-0.003,-0.0008,-0.0038,-7.4
8137,-0.003,0.0007,-0.0053,-0.003,-7.3
8138,0.0045,0.0007,-0.0015,0.003,-7.6
8139,0.006,0,0.003,0.0127,-7.3
8140,0.0075,0.003,0.0045,0.0232,-7.5
8141,0.0037,0.003,0.0075,0.0322,-7.2
8142,0.0075,0.003,0.0052,0.0367,-7.2
8143,0.0105,0.0015,0.009,0.027,-7.2
8144,0.015,-0.0015,0.0105,0.0045,-7.2
8145,0.0135,-0.0053,0.012,-0.0203,-7.3
8146,0.0097,-0.0053,0.012,-0.0323,-7.1
8147,0.0112,-0.0091,0.009,-0.042,-7.2
8148,0.0105,-0.0068,0.0082,-0.0375,-7.1
8149,0.0067,0.003,0.006,-0.0128,-6.9
8150,0.0045,0.0052,0.0067,-0.0023,-7
8151,-0.003,0.006,0.0067,-0.0053,-6.8
8152,-0.0083,0.0082,0.006,0.0015,-7
8153,0,0.009,0.0052,0.0052,-6.7
8154,0.0082,0.0127,0.0007,0.0045,-6.9
8155,0.0082,0.0105,-0.003,0.0015,-6.6
8156,0.0052,0.0007,-0.003,-0.0083,-6.7
8157,0.0045,-0.0143,-0.0008,-0.0135,-6.8
8158,0.0097,-0.0203,-0.0008,-0.0046,-6.6
8159,0.0082,-0.0075,-0.0068,0.003,-6.7
8160,-0.0046,-0.0008,-0.0135,0.0082,-6.6
8161,-0.015,0.003,-0.0105,0.0157,-6.6
8162,-0.0113,0.0097,-0.0105,0.0082,-6.6
8163,0.0022,-0.003,-0.015,-0.0068,-6.5
8164,0.0135,-0.0113,-0.0083,-0.0068,-6.5
8165,0.021,0.0007,-0.0008,-0.0015,-6.4
8166,0.0247,0.0127,-0.003,0.006,-6.3
8167,0.024,0.021,0,0.0157,-6.5
8168,0.0225,0.0277,-0.0015,0.0232,-6.3
8169,0.0217,0.0307,-0.0053,0.0247,-6.4
8170,0.0217,0.0307,-0.0083,0.024,-6
8171,0.0217,0.0352,-0.006,0.0277,-6.1
8172,0.0217,0.0292,0.0007,0.024,-6
8173,0.0217,0.0157,-0.0008,0.003,-6.1
8174,0.0142,0,-0.0023,-0.0203,-5.9
8175,0.0097,-0.0361,-0.003,-0.024,-5.9
8176,0.0075,-0.0825,-0.0075,-0.0346,-6.1
8177,0.0037,-0.108,-0.0091,-0.0518,-5.8
8178,0.0082,-0.0833,-0.0091,-0.0256,-5.9
8179,0.0142,-0.0263,-0.0105,0.0067,-5.6
8180,0.018,0.0075,-0.0105,0.0165,-5.8
8181,0.0172,0.021,-0.0068,0.024,-5.6
8182,0.0135,0.0217,-0.0068,0.009,-5.7
8183,0.0075,0.0082,-0.006,-0.003,-5.5
8184,-0.0015,0.003,-0.0023,-0.0023,-5.4
8185,-0.0068,0.0015,-0.0008,-0.0015,-5.4
8186,-0.0098,0.0195,0.0015,-0.0008,-5.3
8187,-0.0068,0.0315,0.0045,-0.0015,-5.4
8188,0.0045,0.0157,0.0045,0.003,-5.3
8189,0.0172,0.009,0.0022,0.0015,-5.3
8190,0.0307,0.0067,0.0015,-0.0008,-5.3
8191,0.0532,0.0052,0.0015,0.0037,-5.1
8192,0.0847,0.0097,0.0067,0.0082,-5.2
8193,0.1057,0.0075,0.0112,0.0127,-4.9
8194,0.1192,0.0075,0.0112,0.012,-5
8195,0.1267,0.0067,0.0112,0.0052,-5
8196,0.1312,0.0007,0.0105,-0.003,-5
8197,0.1327,-0.0015,0.012,-0.0083,-4.9
8198,0.1245,-0.003,0.0142,-0.0053,-5
8199,0.1087,0,0.0157,-0.0008,-4.8
8200,0.0892,0.003,0.0142,0.0007,-5
8201,0.063,0.0037,0.0135,0.0037,-4.7
8202,0.036,0.003,0.0157,0.0052,-5
8203,0.003,0.0015,0.012,0.0037,-4.6
8204,-0.0263,-0.0046,0.0127,0.0037,-4.8
8205,-0.039,-0.0075,0.0172,0.003,-4.5
8206,-0.0615,-0.0053,0.0127,0.0052,-4.7
8207,-0.0856,-0.0008,0.012,0.009,-4.5
8208,-0.0908,0.003,0.0105,0.0097,-4.5
8209,-0.105,-0.003,0.0075,0.0067,-4.5
8210,-0.1148,0.0007,0.009,0.009,-4.5
8211,-0.1133,0.027,0.009,0.012,-4.6
8212,-0.1118,0.039,0.0067,0.009,-4.5
8213,-0.1043,0.0405,0.0067,0.0067,-4.5
8214,-0.0968,0.0345,0.0097,0,-4.3
8215,-0.0893,-0.0135,0.009,-0.0091,-4.3
8216,-0.0833,-0.045,0.006,-0.0068,-4.5
8217,-0.0765,-0.0053,0.0052,-0.0046,-4.2
8218,-0.0698,0.0195,0.0022,-0.0113,-4.4
8219,-0.0698,-0.027,0.003,-0.0225,-4.2
8220,-0.0691,-0.0938,0.003,-0.027,-4.2
8221,-0.0645,-0.099,-0.0008,-0.0195,-4.1
8222,-0.0555,-0.0383,-0.0008,-0.0053,-4.1
8223,-0.0488,-0.0068,-0.0008,0.003,-4.1
8224,-0.0465,-0.003,-0.0046,0.0052,-4.1
8225,-0.0413,0.0037,-0.0083,0.0067,-4.2
8226,-0.0361,0.0015,-0.0083,0.006,-4
8227,-0.0368,0.0022,-0.0113,0.0045,-4.1
8228,-0.027,0.0007,-0.0143,0,-4
8229,-0.015,0.0007,-0.0203,-0.003,-3.9
8230,-0.0083,0.0015,-0.0233,-0.0008,-3.9
8231,-0.0008,0.0022,-0.0181,-0.0008,-3.9
8232,0.0015,0.0045,-0.0143,0.0007,-3.7
8233,0.0075,0.0045,-0.0165,0.0007,-3.9
