@relation EMGP—hugging-n

@attribute time-index integer
@attribute ch1 integer
@attribute ch2 integer
@attribute ch3 integer
@attribute ch4 integer
@attribute ch5 integer
@attribute ch6 integer
@attribute ch7 integer
@attribute ch8 integer

@data
5678,-292,40,-1,-24,36,87,41,112
5679,-204,81,246,-75,27,64,29,50
5680,-64,134,362,-92,25,62,15,-74
5681,-99,86,457,-53,18,51,9,-39
5682,-183,34,569,-40,5,85,26,63
5683,-25,15,573,-23,0,119,23,22
5684,-279,-27,476,2,9,82,-22,19
5685,-396,-21,337,56,-6,71,-7,-13
5686,-367,18,184,80,0,64,9,-35
5687,-504,33,17,46,24,101,2,9
5688,-354,49,-133,43,31,85,-1,-20
5689,-60,48,-198,50,40,62,-2,12
5690,40,37,-365,8,34,57,-3,-7
5691,187,50,-645,-39,22,13,2,28
5692,266,4,-743,-56,31,19,-6,53
5693,138,-17,-747,-73,5,64,-10,35
5694,129,33,-1191,-88,-17,49,31,67
5695,81,65,-1264,-109,1,30,4,77
5696,-6,78,-576,-119,2,119,-1,0
5697,-127,45,133,-98,-3,94,13,-97
5698,-256,58,419,-78,-1,-64,-10,-99
5699,-228,40,804,-8,7,-139,-28,3
5700,-65,-12,1442,24,7,-62,-25,92
5701,49,-83,1680,15,7,18,-35,95
5702,86,-121,1615,-28,14,2,-30,14
5703,145,-151,1485,-61,37,10,-18,-84
5704,161,-84,1108,23,17,9,-2,-160
5705,161,37,641,96,23,19,5,-322
5706,168,-16,259,162,31,27,-7,-350
5707,134,15,-230,177,27,14,23,-292
5708,135,-10,-556,128,35,21,39,-203
5709,149,-14,-726,81,44,40,19,14
5710,123,29,-938,53,36,56,2,241
5711,117,-12,-1166,64,15,52,-11,529
5712,73,-3,-1618,48,53,45,-12,491
5713,42,-18,-2277,31,37,50,4,266
5714,-8,15,-1796,-15,26,86,-19,145
5715,-32,9,41,-40,45,111,34,49
5716,-52,3,1444,-62,36,13,13,-232
5717,-49,17,2160,-110,22,-178,-6,-200
5718,-14,24,1940,-137,20,-205,30,462
5719,21,11,1184,-141,23,12,10,199
5720,24,22,568,-137,31,58,10,-622
5721,-8,48,-207,-145,53,28,-23,-1204
5722,17,29,-649,-131,40,17,-3,-533
5723,19,57,-898,-65,44,-31,17,143
5724,42,46,-898,-15,61,-11,8,-148
5725,100,37,-876,-13,37,-71,21,62
5726,-90,-40,-999,-10,26,-16,-4,-59
5727,-301,-82,-645,-52,22,-16,-26,104
5728,-95,-91,107,-91,8,3,-24,182
5729,35,-158,425,-28,22,9,-20,158
5730,-76,-146,557,-32,36,-65,-10,355
5731,-280,-137,540,-38,32,1,3,410
5732,-56,-95,328,-16,44,28,9,453
5733,199,-68,125,-22,49,130,-12,318
5734,182,-16,39,20,46,254,-10,361
5735,281,26,138,27,35,418,-35,30
5736,226,84,124,85,17,415,-61,-344
5737,273,171,-7,125,35,201,-16,-492
5738,285,196,-168,91,32,31,-16,-366
5739,232,155,-131,60,11,-97,0,-76
5740,-18,140,-174,26,15,-371,-30,95
5741,-270,95,-197,7,6,-678,-46,219
5742,-386,-20,-146,-6,12,-725,-18,91
5743,-392,-28,-111,-25,14,-471,-26,-50
5744,-361,-30,-31,-41,24,92,-23,-23
5745,-444,32,15,-87,29,193,-25,77
5746,-286,68,75,-144,0,61,-30,88
5747,-298,40,-74,-109,28,-26,-17,90
5748,-195,58,-248,-96,33,-118,-18,61
5749,-43,55,-240,-92,60,38,-31,47
5750,31,21,-204,-44,77,-93,-28,99
5751,186,8,-190,-74,47,48,-19,86
5752,151,38,-226,-48,47,195,-38,95
5753,139,15,-221,-16,34,195,-22,275
5754,155,-23,-85,-39,33,266,-16,230
5755,106,-83,22,-46,50,128,-60,95
5756,49,-72,402,-53,68,80,-28,137
5757,149,-59,788,-31,44,-51,-36,-24
5758,129,-51,828,-4,25,-136,-25,5
5759,106,-46,777,35,26,-98,-11,74
5760,12,-103,461,21,31,-94,-44,58
5761,-292,-118,246,19,44,140,-35,91
5762,-327,-116,-132,11,44,232,-36,34
5763,-154,-84,-523,-5,16,144,-24,68
5764,-239,-75,-513,-3,6,299,1,6
5765,-559,25,-801,-47,27,267,13,-16
5766,-547,120,-1154,-46,11,276,28,49
5767,-39,151,-1088,-5,-16,221,12,63
5768,563,146,-991,2,-25,-65,10,32
5769,911,91,-810,6,0,-136,26,33
5770,851,95,-147,43,8,-299,29,108
5771,635,114,671,47,26,-362,47,92
5772,334,120,1150,67,26,53,33,43
5773,13,127,1387,80,32,16,28,76
5774,-239,140,1249,59,35,-47,60,79
5775,-386,141,641,36,19,106,24,29
5776,-323,89,313,-19,20,91,34,39
5777,-302,0,-129,-22,37,135,25,139
5778,-241,-46,-609,29,38,66,58,241
5779,-80,-79,-458,59,36,-38,62,176
5780,22,-80,-129,96,27,-44,36,172
5781,21,-30,434,64,31,134,61,164
5782,20,-54,723,-16,47,86,23,-109
5783,31,-100,736,-63,34,131,82,-217
5784,13,-117,724,-115,10,143,69,-72
5785,32,-100,463,-111,1,-120,66,37
5786,28,-70,202,-90,16,-238,88,20
5787,43,-79,-120,-72,23,11,58,111
5788,65,-114,-368,-34,19,180,79,161
5789,64,-140,-489,-7,10,72,69,214
5790,1,-18,-513,20,14,150,92,442
5791,-15,41,-602,48,4,68,97,260
5792,24,-8,-544,32,6,18,101,46
5793,7,-15,-428,-22,15,-120,107,-19
5794,-8,-7,-450,-32,14,-48,92,-307
5795,-46,-7,-746,-19,30,44,107,-622
5796,-23,0,-1553,-26,15,21,106,-693
5797,-36,-9,-2277,-67,4,131,89,-187
5798,-66,-62,-1227,-57,-7,31,91,174
5799,-94,-97,510,-95,3,97,83,86
5800,-118,-2,1379,-168,18,87,72,68
5801,-63,54,2087,-131,-6,54,77,279
5802,-43,40,2158,-109,6,26,80,276
5803,-25,103,1879,-98,0,28,97,79
5804,-1,69,1119,-95,5,66,78,462
5805,35,34,395,-62,18,20,82,469
5806,20,-5,55,37,9,70,93,-129
5807,-60,-50,-358,123,33,42,38,-626
5808,-163,-60,-632,182,41,42,28,-1203
5809,-228,-66,-804,195,30,41,34,-1000
5810,-191,-87,-804,209,35,41,13,-194
5811,-331,-110,-776,221,26,72,26,41
5812,-386,-85,-635,141,19,67,34,47
5813,-63,-33,-452,50,11,70,68,168
5814,197,-1,-276,-25,9,103,94,122
5815,374,-10,-220,-39,27,118,69,132
5816,566,-8,-123,-12,26,113,66,132
5817,577,2,-71,-30,11,124,54,140
5818,472,38,-49,-52,20,89,50,164
5819,250,36,28,-78,9,91,22,174
5820,100,73,62,-100,23,29,7,145
5821,-48,95,93,-95,8,-100,6,91
5822,-494,56,52,-67,-3,-102,17,103
5823,-776,17,51,-64,6,-39,15,73
5824,-714,12,15,-1,-7,-100,17,123
5825,-759,40,26,22,4,-80,1,276
5826,-345,-5,42,-7,20,-42,0,513
5827,-114,23,35,23,18,-7,-3,474
5828,-266,22,31,29,-8,15,-32,273
5829,80,-96,59,15,9,-24,-23,153
5830,212,-116,71,-38,31,94,-52,-334
5831,473,-110,77,-95,25,97,-56,-883
5832,634,-74,116,-98,9,95,-76,-710
5833,595,-12,88,-100,9,61,-90,-154
5834,487,9,77,-95,22,48,-63,-68
5835,178,40,57,-44,20,57,-80,83
5836,43,112,40,0,9,11,-73,-104
5837,-274,247,68,-32,23,39,-64,-288
5838,-586,323,71,-51,39,51,-60,17
5839,-588,275,68,-55,24,83,-55,79
5840,-425,261,67,-44,28,57,-83,33
5841,-288,254,15,-19,44,58,-52,17
5842,-116,199,-2,19,39,25,-53,99
5843,49,142,9,34,25,4,-66,111
5844,169,69,21,12,32,-44,-29,108
5845,139,-12,27,0,27,38,-64,125
5846,118,-40,6,-11,31,268,-47,133
5847,85,-12,28,-14,35,380,-49,133
5848,-101,5,4,7,31,336,-51,111
5849,-141,57,-75,1,19,115,-40,103
5850,-166,44,-79,-7,27,85,-52,-27
5851,-100,-3,-31,9,35,-15,-13,-197
5852,-23,-37,-80,9,28,-454,-16,-98
5853,-16,-70,-223,-13,41,-715,-2,64
5854,85,-68,-385,5,25,-324,3,90
5855,110,-133,-312,11,0,-17,-22,197
5856,130,-173,-182,-30,-10,-171,1,181
5857,141,-179,-269,-47,-4,-69,10,114
5858,134,-179,-324,-55,18,74,16,54
5859,122,-112,-507,-36,30,32,32,-73
5860,97,-83,-761,-34,32,-47,27,-275
5861,72,-48,-489,-56,26,92,25,-279
5862,55,-35,13,-65,28,172,39,-178
5863,52,-41,317,-38,32,144,64,-52
5864,30,-41,827,-21,42,219,59,126
5865,3,-38,1127,-29,38,113,52,239
5866,9,-27,1249,12,15,89,54,389
5867,14,-20,988,7,9,209,59,340
5868,-82,34,410,30,36,282,64,230
5869,-127,95,362,8,37,81,81,-116
5870,-77,110,101,9,6,-156,76,-419
5871,-36,56,223,56,13,-299,101,-360
5872,-13,5,496,76,16,-337,101,-48
5873,47,-69,284,88,0,-29,65,304
5874,55,-107,345,49,11,195,71,214
5875,36,-85,190,43,22,100,71,73
5876,49,-81,-389,-3,19,50,78,-67
5877,15,-27,-756,-25,14,124,61,-292
5878,-1,5,-368,-79,-3,91,69,-362
5879,39,2,-113,-127,33,-42,88,-120
5880,55,-36,67,-93,6,155,68,3
5881,35,-41,280,-69,-11,258,82,51
5882,8,0,186,-25,23,75,70,134
5883,-27,45,-9,1,-2,-108,62,100
5884,-47,57,-340,32,19,-419,74,80
5885,-39,-8,-481,30,2,-175,76,66
5886,-21,-65,-702,73,24,46,46,112
5887,-64,-75,-1166,59,47,10,70,43
5888,-119,-55,-1469,20,37,74,65,1
5889,-163,8,-969,13,45,46,27,-14
5890,-180,63,-389,-18,21,124,61,73
5891,-123,75,15,-20,37,113,59,108
5892,-62,83,594,-49,26,89,44,-16
5893,-9,62,728,-23,47,86,48,-123
5894,27,36,803,15,30,119,66,-141
5895,100,19,683,-15,26,118,44,-91
5896,164,-9,580,-12,59,38,63,-128
5897,112,-47,467,16,28,53,92,-33
5898,-145,-30,253,6,34,-6,60,-1
5899,-284,-30,120,3,49,-54,54,-15
5900,-280,-38,-116,5,58,8,50,-2
5901,-207,-8,-145,-12,52,29,45,-24
5902,130,-2,-152,-34,37,-23,50,-6
5903,346,-28,-187,-74,22,-3,67,47
5904,412,-74,-420,-66,32,52,56,100
5905,319,-94,-1367,-60,36,75,47,-9
5906,177,-91,-1933,-65,13,-3,53,31
5907,96,5,-833,-62,45,-41,54,120
5908,-81,81,299,-78,29,-40,36,147
5909,-191,98,958,-82,21,-12,27,140
5910,-257,191,1436,-111,25,59,30,188
5911,-307,241,1314,-100,18,75,45,220
5912,-413,193,1127,-38,15,150,49,134
5913,-266,179,610,-16,24,180,58,-109
5914,100,136,207,-34,53,144,56,-403
5915,298,63,-26,-59,26,92,33,-190
5916,351,53,-239,-40,18,27,33,-26
5917,224,24,-367,11,6,-91,6,-92
5918,-10,-12,-449,60,28,-58,6,162
5919,-371,-83,-348,25,68,50,44,241
5920,-720,-157,-221,15,68,-43,37,137
5921,-592,-141,-113,26,40,-312,32,165
5922,-48,-148,-109,10,25,-318,6,153
5923,425,-117,-107,0,20,111,-32,-25
5924,725,-80,-123,-16,14,170,-18,-403
5925,772,-80,-112,-25,31,81,-7,-362
5926,695,-52,-97,-45,23,-42,-13,64
5927,574,-22,-95,-44,34,-55,-24,123
5928,308,-19,-137,-32,7,2,-21,-3
5929,27,20,-161,-25,4,-81,-12,-1
5930,-301,127,-100,-14,29,98,-6,165
5931,-518,199,-33,3,-17,30,-16,112
5932,-466,282,26,15,16,124,6,-54
5933,-323,359,-41,-14,33,341,7,-253
5934,-167,277,-30,-18,32,227,-2,-96
5935,-107,181,15,-21,27,167,42,172
5936,-176,143,-43,-34,6,51,32,28
5937,-164,58,-42,-39,9,-64,14,154
5938,-154,-4,-161,-63,1,-286,20,176
5939,-109,-33,-441,-46,24,-566,27,275
5940,2,-65,-338,-63,6,-419,11,475
5941,30,-78,-116,-44,18,-48,10,695
5942,24,-57,-151,-6,15,6,8,665
5943,7,-52,-94,9,5,22,8,208
5944,55,-71,-122,52,32,97,24,73
5945,80,-47,-174,67,23,159,24,-166
5946,52,-69,-255,89,36,139,50,-834
5947,72,-87,-435,95,19,185,-14,-1396
5948,86,-98,-648,48,24,159,5,-491
5949,72,-102,-579,18,40,53,33,178
5950,55,-51,187,22,10,107,3,-50
5951,25,-93,1045,54,11,180,22,212
5952,8,-145,1542,56,19,140,13,46
5953,-58,-97,1738,-32,32,-116,44,134
5954,-158,-18,1387,-57,38,19,10,140
5955,-128,-80,439,-71,34,107,26,208
5956,-97,-72,-441,-40,61,28,27,469
5957,-116,-26,-310,16,47,78,10,487
5958,-105,-45,57,29,45,41,32,487
5959,-12,-56,240,31,36,86,29,434
5960,171,-73,325,1,30,87,34,349
5961,260,-19,223,-12,53,106,13,-311
5962,328,-8,175,-19,65,92,33,-403
5963,377,-29,-107,-67,46,159,16,-166
5964,319,-49,-106,-106,39,156,2,-491
5965,118,9,-374,-49,61,98,33,-517
5966,-165,78,-1362,10,53,193,22,-348
5967,-226,103,-2175,89,75,209,11,-19
5968,-176,148,-1606,130,76,201,10,296
5969,-193,130,-310,57,46,4,5,457
5970,-166,65,606,18,46,-448,12,434
5971,-135,19,1302,18,39,-472,13,384
5972,-156,16,1485,-32,60,53,10,200
5973,-94,23,1444,-60,81,107,11,-325
5974,-55,-1,970,-53,74,-61,-10,-521
5975,-9,-46,511,-72,58,16,9,-639
5976,-8,-30,325,-49,55,65,22,-645
5977,-63,1,80,-80,46,168,-15,-319
5978,-54,28,-49,-34,41,75,0,24
5979,-29,50,-204,46,44,144,27,78
5980,-19,17,-242,47,30,283,16,-24
5981,-29,2,-312,16,38,167,10,53
5982,-3,-21,-362,-32,41,-267,30,47
5983,26,-14,-635,-30,41,-695,28,185
5984,27,11,-810,-65,47,-457,-3,241
5985,34,-2,-572,-44,47,-109,-2,218
5986,50,-3,-776,4,39,-150,1,212
5987,39,-28,-971,0,21,-33,11,202
5988,6,1,-485,16,31,147,0,96
5989,-1,18,19,8,12,102,-27,-13
5990,-21,21,556,-17,14,91,13,73
5991,-26,33,882,-52,28,-47,5,129
5992,-111,-28,889,-119,15,49,-2,225
5993,-303,-33,858,-141,21,170,13,86
5994,-262,-40,606,-86,21,138,23,-218
5995,-49,-53,361,-75,33,266,20,-489
5996,58,-20,42,-63,20,265,3,-284
5997,58,-38,-318,-14,9,231,10,34
5998,127,-77,-529,-28,39,166,30,-18
5999,281,-52,-615,-69,24,42,41,76
6000,237,-28,-711,-66,2,-204,15,138
6001,374,-21,-610,1,8,-383,24,204
6002,422,-32,-476,-1,37,-106,46,185
6003,187,-29,-320,-42,22,73,33,201
6004,108,-6,-166,12,-4,-2,33,193
6005,127,29,-143,29,22,103,37,25
6006,119,78,-101,25,7,119,48,-92
6007,-103,103,-84,-24,12,78,39,-104
6008,-323,146,-59,-94,24,75,47,198
6009,-652,200,-187,-106,11,65,68,260
6010,-665,245,-187,-90,20,52,74,143
6011,-396,191,-110,-54,15,58,58,129
6012,-331,126,-54,-27,25,160,48,336
6013,-327,77,39,-17,-8,154,58,269
6014,-432,17,103,2,-34,93,47,-107
6015,-641,-8,124,39,-11,162,47,-146
6016,-925,-60,36,37,1,336,41,-411
6017,-598,-65,-25,24,14,310,38,-311
6018,82,-52,-190,29,29,472,27,434
6019,577,-65,-385,-11,3,558,45,552
6020,1179,-118,-190,-11,12,-126,36,67
6021,1450,-139,75,4,8,-506,4,-28
6022,1566,-112,-385,7,0,-695,29,182
6023,1376,-27,-717,11,10,-991,26,-153
6024,1000,-10,93,-38,-3,-566,4,-886
6025,530,-33,955,-54,2,-58,14,-818
6026,-128,35,1328,-54,-1,14,1,-455
6027,-653,103,1509,-38,-5,54,1,21
6028,-836,127,1241,-49,1,134,19,327
6029,-760,115,817,-42,21,103,10,149
6030,-583,99,236,26,12,34,34,352
6031,-367,21,-420,26,-22,71,50,276
6032,-288,-112,-702,53,-5,155,38,408
6033,-260,-169,-293,85,0,220,34,446
6034,-321,-98,89,44,-27,276,39,273
6035,-266,-14,382,32,-27,384,28,304
6036,-158,80,727,10,-38,422,48,567
6037,-294,113,590,0,-52,260,40,750
6038,-453,48,256,3,-51,202,32,408
6039,-453,-39,-645,-10,-25,-107,35,701
6040,-310,-82,-1606,-3,-19,-549,46,318
6041,-156,-52,-1606,11,-41,-212,44,-732
6042,21,-69,-1166,-69,-29,-133,8,-1743
6043,98,-93,-1461,-144,-21,-309,13,-1821
6044,42,-85,-881,-163,-4,107,27,-586
6045,226,-54,361,-139,-3,16,39,-59
6046,387,-57,858,-36,-12,-50,43,359
6047,333,-65,1387,6,16,-32,45,330
6048,436,-79,1473,57,15,0,20,359
6049,603,-80,1444,89,4,154,22,336
6050,577,-75,1314,56,20,39,40,16
6051,654,-27,671,56,16,348,35,-221
6052,762,82,30,91,0,662,40,-288
6053,762,66,-137,74,12,693,52,214
6054,635,27,-168,69,-8,531,34,403
6055,266,41,-579,111,0,492,29,580
6056,174,78,-288,156,-3,547,41,556
6057,-59,117,-271,194,12,-50,13,373
6058,-482,94,-429,123,22,-851,-8,-72
6059,-1064,48,-364,34,-14,-1030,-16,-622
6060,-1623,37,-491,44,34,-1135,-6,-458
6061,-1490,63,-336,28,-1,-1030,-15,33
6062,-1170,72,-449,-15,-30,-210,-14,-135
6063,-832,86,-368,-52,10,15,15,-260
6064,-356,33,-145,-78,5,58,-16,167
6065,-3,20,-187,-68,20,195,-48,330
6066,245,49,-162,-195,44,156,-46,324
6067,321,77,-348,-198,47,215,18,247
6068,321,84,-804,-52,18,95,45,162
6069,439,60,-597,-71,27,115,-10,-195
6070,322,25,-55,-41,12,10,13,-258
6071,129,-72,408,-59,6,24,4,324
6072,309,-84,914,-93,9,-92,0,501
6073,452,-56,923,-66,11,4,-15,361
6074,465,-38,728,-64,37,128,-7,251
6075,243,-75,229,-28,42,4,8,-625
6076,10,-93,-238,-79,52,336,-10,-1204
6077,-97,-72,-677,-121,37,441,8,-571
6078,-200,-41,-999,-126,41,441,-9,-220
6079,-204,-23,-711,-93,45,301,28,-77
6080,-432,-14,-251,-74,28,206,13,58
6081,-392,14,51,-27,2,-8,8,83
6082,-183,-30,-40,11,7,-485,28,174
6083,-262,0,-18,19,56,-536,37,212
6084,-109,50,122,20,73,-73,37,384
6085,109,103,-201,11,58,71,4,255
6086,296,122,-173,34,53,-212,-4,176
6087,489,75,488,0,45,-56,-14,-138
6088,526,78,882,-12,34,92,12,-491
6089,416,40,1045,6,14,-65,-5,-366
6090,277,-10,1119,-37,7,-138,9,-60
6091,147,16,903,-37,48,48,31,222
6092,113,-5,606,4,53,114,35,-68
6093,-93,-84,243,18,39,74,59,-101
6094,-215,-143,2,6,37,112,67,39
6095,-29,-121,-112,-14,58,73,29,155
6096,-101,-91,-324,-13,52,257,28,296
6097,-216,-68,-320,9,55,315,49,221
6098,-327,-105,-414,18,51,245,62,283
6099,-270,-91,-711,-21,45,213,70,324
6100,-156,-7,-1093,-11,66,155,33,336
6101,-147,12,-1166,42,30,152,32,7
6102,-148,83,-1492,-18,12,-157,36,-130
6103,-204,70,-2109,-72,23,-277,54,475
6104,-55,66,-1006,-123,24,-167,61,361
6105,43,98,62,-180,23,-259,30,-301
6106,-71,152,442,-109,21,25,33,-268
6107,-286,184,858,-55,11,-23,29,-91
6108,-297,112,504,-19,13,-59,23,-344
6109,-18,20,637,15,7,132,20,-1078
6110,125,-55,720,-21,-12,9,34,-692
6111,308,-30,736,-54,-4,156,46,-145
6112,454,-84,996,-86,-11,98,38,-181
6113,538,-114,1127,-59,-9,63,24,148
6114,668,-105,1314,10,2,192,10,69
6115,448,-72,1247,37,2,232,30,185
6116,-44,-50,1021,81,26,129,28,321
6117,-477,-50,438,85,38,183,22,426
6118,-690,3,-13,99,44,270,25,324
6119,-1219,-50,-378,85,49,115,37,230
6120,-1622,-65,-711,23,23,-320,56,481
6121,-1170,-131,-1279,9,52,-564,33,308
6122,-557,-167,-2019,-38,41,86,18,140
6123,128,-81,-1618,-15,39,197,40,393
6124,674,33,-716,6,64,139,45,434
6125,970,99,-276,-4,60,245,42,-279
6126,1220,82,100,-30,59,158,42,-587
6127,838,85,318,-77,65,311,39,-288
6128,61,113,299,-91,56,280,52,-190
6129,-258,177,169,-98,27,114,62,-79
6130,-279,143,144,-77,59,-166,69,38
6131,-122,144,272,-41,42,-102,68,51
6132,23,181,325,37,30,-139,61,214
6133,12,140,215,74,67,-122,45,276
6134,444,94,-133,112,45,-2,54,318
6135,798,78,-298,130,60,-287,54,194
6136,1018,106,-67,122,58,-22,46,-178
6137,1000,41,-365,109,39,56,33,-248
6138,269,-33,-1166,27,40,-111,32,-149
6139,-168,-76,-1227,-55,56,18,36,202
6140,-447,-57,-495,-133,46,47,25,-13
6141,-605,-43,450,-223,32,232,33,-262
6142,-665,-92,1162,-225,68,276,48,69
6143,-874,-35,1314,-109,46,355,41,-140
6144,-820,-3,882,-121,37,365,45,23
6145,-557,-48,-365,-129,46,288,50,265
6146,117,5,-567,-49,28,174,25,279
6147,472,47,98,-83,45,-144,43,414
6148,564,-8,142,-57,44,-238,50,330
6149,603,-11,677,11,51,-19,39,528
6150,485,-3,1216,85,58,40,31,470
6151,431,9,1365,120,25,-106,14,178
6152,32,48,1019,144,51,87,43,203
6153,-441,12,608,167,47,107,18,190
6154,-712,-12,410,136,55,260,-13,-316
6155,-747,-78,52,134,53,-40,-9,-440
6156,-451,-191,-311,121,37,-525,-22,-140
6157,21,-179,-563,59,35,-210,1,-26
6158,374,-157,-881,-28,3,-40,-3,228
6159,577,-122,-1252,-24,38,-354,-7,-34
6160,526,-39,-1491,4,22,-662,-18,-535
6161,109,84,-1907,-4,22,-386,-18,-781
6162,-317,168,-1619,-55,32,20,1,-338
6163,-380,199,-948,-126,32,130,14,39
6164,-125,236,-997,-141,39,207,8,117
6165,4,162,-507,-206,12,237,1,301
6166,137,98,334,-265,40,169,12,186
6167,181,84,960,-271,45,102,18,304
6168,-157,92,1704,-223,11,62,29,75
6169,-435,107,1420,-74,7,-32,28,-183
6170,-209,32,671,23,30,-117,39,-325
6171,-22,-2,110,59,31,67,36,-246
6172,-134,-48,410,67,7,98,24,137
6173,-392,-89,911,129,-26,24,39,235
6174,-559,-194,1104,203,-11,189,31,330
6175,-575,-293,1574,159,-13,156,19,133
6176,-378,-288,1328,77,3,80,26,157
6177,200,-301,728,85,7,44,17,501
6178,647,-167,50,113,-12,134,37,695
6179,570,5,-324,137,10,162,41,785
6180,391,113,-976,146,-13,124,-2,564
6181,342,142,-1419,116,-25,159,7,122
6182,164,103,-1535,95,-18,86,-4,-538
6183,204,147,-2643,20,-16,69,-43,-1452
6184,248,159,-3176,-30,-24,32,-36,-1404
6185,176,180,-1919,-55,3,-63,-7,-753
6186,249,127,-198,-82,-14,-6,20,-338
6187,277,114,837,-169,-15,296,2,-58
6188,275,172,1869,-198,-5,271,-4,-75
6189,19,127,2356,-173,-38,118,4,182
6190,-95,112,2474,-191,-9,134,12,122
6191,147,69,2030,-145,-9,180,2,406
6192,304,-15,1436,-178,7,225,-3,710
6193,239,-32,958,-148,-12,-76,-10,540
6194,142,-39,-382,-56,-36,-342,12,513
6195,72,-71,-2139,-49,-12,-144,22,535
6196,60,-16,-2822,14,3,-178,-12,-112
6197,100,3,-1746,137,29,-276,-8,-1391
6198,52,-57,-247,205,-4,-72,-8,-1064
6199,-43,-95,573,244,9,-158,-2,-279
6200,-168,-88,313,245,5,-19,-7,-411
6201,-266,-23,596,221,-7,-114,-14,-91
6202,-422,18,1003,227,24,-451,12,30
6203,-254,29,394,207,21,-171,4,-3
6204,-165,-18,541,166,26,-13,6,237
6205,-665,-59,1114,62,-8,46,12,182
6206,-1158,-86,1087,-66,-2,213,17,387
6207,-1096,-86,866,-168,25,260,37,341
6208,-647,-116,345,-297,12,368,38,276
6209,-441,-218,-876,-302,-4,355,23,304
6210,-258,-191,-1433,-238,9,177,5,64
6211,203,-83,-906,-164,12,-54,-1,-439
6212,461,15,-678,-106,9,-73,-3,-654
6213,196,124,-76,-109,4,165,13,-202
6214,215,207,364,22,7,205,47,-34
6215,629,189,467,77,23,-40,20,92
6216,786,125,492,68,31,-149,3,16
6217,813,180,449,121,37,58,23,16
6218,693,135,402,17,7,-71,13,209
6219,322,-5,-43,-51,3,-348,35,104
6220,85,-88,-432,-175,5,-271,29,192
6221,141,-154,-1685,-245,28,-114,23,226
6222,232,-179,-3461,-183,35,-109,27,279
6223,370,-226,-4000,-177,11,148,18,400
6224,304,-194,-4000,-148,16,410,21,377
6225,-142,-111,-2672,-97,25,319,39,279
6226,-193,-44,-212,-50,35,319,33,-52
6227,-307,-21,1647,-63,36,209,37,-362
6228,-348,-29,3593,-85,51,-45,32,-319
6229,-146,40,4000,-5,29,-371,20,-870
6230,-371,91,4000,32,26,-220,32,-1013
6231,-575,114,4000,22,36,-223,23,-91
6232,-896,189,3443,56,44,-275,36,40
6233,-832,237,2551,6,67,-32,59,48
6234,-368,213,1639,77,66,-27,48,199
6235,84,212,815,238,71,112,39,434
6236,725,203,-247,402,66,-279,47,785
6237,1016,159,-862,572,46,-67,48,604
6238,1101,103,-1101,536,52,-135,48,556
6239,1000,66,-1191,345,58,-440,48,260
6240,733,27,-1787,102,37,138,35,-557
6241,416,-73,-2559,-34,30,159,12,-1103
6242,39,-127,-2484,-198,41,326,0,-587
6243,-421,-171,-2054,-246,53,380,54,51
6244,-1278,-181,-1687,-218,53,260,61,-83
6245,-1271,-161,-1811,-225,51,225,36,-75
6246,-1039,-167,-1319,-226,49,-85,19,322
6247,-1105,-121,246,-244,43,-224,29,740
6248,-651,-86,974,-223,50,-28,44,825
6249,-221,-32,1350,-217,53,102,46,739
6250,-69,-6,1436,-180,55,1,38,41
6251,-535,-23,1182,-206,51,48,8,-686
6252,-431,-53,1068,-166,61,79,26,-883
6253,370,-50,451,-65,55,97,41,-826
6254,558,38,-441,-55,45,94,54,-406
6255,104,160,-1353,-38,60,111,33,117
6256,-649,227,-1451,35,44,124,27,409
6257,-767,87,-1344,73,46,104,6,369
6258,-159,-57,-1491,67,77,179,20,235
6259,725,-128,-996,141,56,193,31,-36
6260,1791,-181,-696,113,73,315,-23,65
6261,2028,-109,-257,88,85,433,26,247
6262,1083,-44,1096,75,47,180,30,225
6263,269,-23,1639,56,70,-210,26,239
6264,30,107,1940,8,45,-200,35,-313
6265,-250,182,2030,-119,33,-358,39,-334
6266,-423,160,1639,-190,49,-618,27,161
6267,-453,117,1184,-172,42,-94,-3,276
6268,-146,78,476,-112,55,132,53,466
6269,-79,23,9,-53,60,88,62,485
6270,193,-42,-1166,0,54,101,18,396
6271,953,-42,-2173,-42,18,-223,2,230
6272,1361,-40,-2139,-32,29,-20,0,-344
6273,1433,-56,-2332,27,37,172,0,-801
6274,1018,-70,-2385,50,3,147,49,-427
6275,204,-29,-1476,53,20,254,54,1
6276,-432,16,-450,85,19,119,38,-8
6277,-807,45,467,108,28,102,26,146
6278,-1110,33,1509,6,29,130,6,96
6279,-1430,-30,2526,-95,14,-114,43,162
6280,-1876,-31,2864,-128,22,-289,-1,193
6281,-2482,-12,2651,-160,30,-94,6,153
6282,-2768,-77,1875,-197,24,42,27,202
6283,-2143,-194,259,-109,13,51,20,153
6284,-1170,-173,-350,-23,9,82,27,257
6285,-320,-146,-171,105,14,39,23,267
6286,42,-52,-124,182,20,-2,38,279
6287,-216,52,237,123,24,4,26,181
6288,385,9,480,134,27,97,2,-97
6289,1311,15,987,114,20,107,7,-260
6290,1987,59,1003,104,33,89,14,-135
6291,2549,150,510,77,30,73,-2,45
6292,2648,204,-282,54,40,62,-8,45
6293,2084,261,-807,69,28,144,16,62
6294,800,314,-804,52,4,237,12,112
